"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"70",NA,"gene",NA,688,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2285",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"71",NA,"gene",NA,642,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2286",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"72",NA,"gene",NA,596,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2287",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"73",NA,"gene",NA,550,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2288",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"74",NA,"gene",NA,504,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2289",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"75",NA,"gene",NA,458,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2290",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"76",NA,"gene",NA,412,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2291",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"77",NA,"gene",NA,366,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2292",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"78",NA,"gene",NA,320,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2293",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"79",NA,"gene",NA,274,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2294",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"80",NA,"gene",NA,228,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2295",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"81",NA,"gene",NA,182,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2295",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"82",NA,"gene",NA,136,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2296",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"83",NA,"gene",NA,90,542,"rectangle",46,17,"#BFFFBF","sey:SL1344_2297",NA,NA,"sey","00190",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
