"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry2","10","ec:1.1.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.3.6","rn:R01459",84,214,"rectangle",46,17,"#000000","#BFBFFF",6350,"irreversible","ec","00984",0,0,0,0,287,381,75.3280839895013,0,2,1,1,0.00549450549450549,1,0,2,1,3,2,0,5.05470533135727e-16,"NHNB"
"entry3","11","ec:1.14.15.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.29","rn:R11357",109,279,"rectangle",46,17,"#000000","#BFBFFF",6351,"irreversible","ec","00984",0,0,0,0,219,381,57.4803149606299,0,1,2,0.666666666666667,0.00510204081632653,1,0,1,1,3,3,0,2.33294092216489e-16,"NHNB"
"entry7","19","ec:1.14.14.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.12","rn:R09819",614,319,"rectangle",46,17,"#000000","#BFBFFF",6352,"irreversible","ec","00984",0,0,0,0,330,381,86.6141732283465,0,1,0,0,0.00584795321637427,3,0,3,1,3,1,0,0,"NHNB"
"entry10","24","ec:1.13.11.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.25","rn:R04597",726,319,"rectangle",46,17,"#000000","#BFBFFF",6353,"irreversible","ec","00984",1,4,1,1,237,381,62.2047244094488,0.010989010989011,1,0,0,0.00546448087431694,3,0,2,1,3,2,0,0,"NHB"
"entry12","27","ec:3.7.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.7.1.17","rn:R09883",836,319,"rectangle",46,17,"#000000","#BFBFFF",6354,"irreversible","ec","00984",1,4,1,1,221,381,58.005249343832,0.010989010989011,1,0,0,0.00510204081632653,3,0,2,1,3,2,0,0,"NHB"
"entry15","31","ec:1.1.1.145 / ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145+5.3.3.1","rn:R09920",134,214,"rectangle",46,17,"#000000","#BFBFFF",6355,"irreversible","ec","00984",0,0,0,0,90,381,23.6220472440945,0,2,1,1,0.00549450549450549,1,0,2,1,3,2,0,5.05470533135727e-16,"NHNB"
"entry17","34","ec:1.3.99.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.99.4","rn:R09884",338,319,"rectangle",46,17,"#000000","#BFBFFF",6356,"irreversible","ec","00984",1,4,1,1,260,381,68.241469816273,0.0274725274725275,1,3,0.5,0.00510204081632653,2,0,2,1,3,4,1,0,"HB"
"entry19","36","ec:1.14.15.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.30","rn:R09860",445,319,"rectangle",46,17,"#000000","#BFBFFF",6357,"irreversible","ec","00984",0,0,0,0,256,381,67.1916010498688,0,0,0,0,0.00476190476190476,2,0,3,1,3,1,0,1.94411743513741e-17,"NHNB"
"entry21","39","ec:1.1.1.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.51","rn:R01836 rn:R01838",285,283,"rectangle",46,17,"#000000","#BFBFFF",6358,"irreversible","ec","00984",0,0,0,0,59,381,15.4855643044619,0,3,3,1,0.00645161290322581,2,0,2,1,3,3,0,1,"NHNB"
"entry26","46","ec:1.1.1.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.51","rn:R09956",153,457,"rectangle",46,17,"#000000","#BFBFFF",6359,"irreversible","ec","00984",0,0,0,0,59,381,15.4855643044619,0,1,0,0,0.00584795321637427,2,0,3,1,3,1,0,0.390388203202208,"NHNB"
"entry27","47","ec:1.3.99.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.99.5","rn:R01834",284,429,"rectangle",46,17,"#000000","#BFBFFF",6360,"irreversible","ec","00984",1,4,1,1,160,381,41.994750656168,0.010989010989011,1,3,0.5,0.00546448087431694,2,0,2,1,3,4,1,0.390388203202207,"HB"
"entry29","49","ec:1.1.1.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.51","rn:R09957",153,407,"rectangle",46,17,"#000000","#BFBFFF",6361,"irreversible","ec","00984",0,0,0,0,59,381,15.4855643044619,0,1,0,0,0.00632911392405063,2,0,3,1,3,1,0,0.219223593595585,"NHNB"
"entry31","51","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R09955",244,406,"rectangle",46,17,"#000000","#BFBFFF",6362,"irreversible","ec","00984",1,4,1,1,197,381,51.7060367454068,0.0164835164835165,2,3,0.5,0.00591715976331361,2,0,2,1,3,4,0.56155281280883,0.780776406404415,"HB"
"entry32","53","ec:6.2.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.41","rn:R10769",977,319,"rectangle",46,17,"#000000","#BFBFFF",6363,"irreversible","ec","00984",0,0,0,0,295,381,77.4278215223097,0,0,0,0,0.00476190476190476,3,0,3,1,3,1,0,1.94411743513741e-17,"NHNB"
"entry34","56","ec:1.14.15.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.28","rn:R11361",186,279,"rectangle",46,17,"#000000","#BFBFFF",6364,"irreversible","ec","00984",0,0,0,0,103,381,27.0341207349081,0,0,2,0.666666666666667,0.00476190476190476,1,0,1,1,3,3,0,7.77646974054964e-17,"NHNB"
