"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry35","79","ec:2.1.1.75","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.75","rn:R03571",99,144,"rectangle",46,17,"#000000","#BFBFFF",5973,"irreversible","ec","00944",0,0,0,0,0,89,0,0.000337381916329285,1,2,0.666666666666667,0.00072992700729927,1,2.66825103908348e-16,4,3,5,3,1.11465287853058e-16,8.85086442696623e-17,"NHNB"
"entry36","80","ec:2.4.1.81","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.81","rn:R03574",150,222,"rectangle",46,17,"#000000","#BFBFFF",5974,"irreversible","ec","00944",1,3,3,0.5,0,89,0,0.00168690958164642,4,3,0.3,0.000798084596967278,1,1.10569811619411e-16,4,3,5,5,0,0,"HB"
"entry37","81","ec:2.4.2.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.25","rn:R04526",254,222,"rectangle",46,17,"#000000","#BFBFFF",5975,"irreversible","ec","00944",1,3,1,0.166666666666667,0,89,0,0.000674763832658569,1,1,0.333333333333333,0.000657462195923734,1,1.99394454088145e-16,5,3,5,3,0,8.85086442696623e-17,"NHB"
"entry38","82","ec:2.3.1.115","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.115","rn:R04618",364,222,"rectangle",46,17,"#000000","#BFBFFF",5976,"irreversible","ec","00944",0,0,0,0,3,89,3.37078651685393,0,1,0,0,0.000674308833445718,2,1.0275192392521e-16,6,3,5,1,0,0,"NHNB"
"entry39","83","ec:1.14.14.82","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.82","rn:R06537",119,410,"rectangle",46,17,"#000000","#BFBFFF",5977,"irreversible","ec","00944",0,0,0,0,87,89,97.752808988764,0,5,4,0.4,0.000824402308326463,1,1.0275192392521e-16,3,3,5,5,0,0,"HNB"
"entry40","84","ec:2.4.1.81","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.81","rn:R03588",150,467,"rectangle",46,17,"#000000","#BFBFFF",5978,"irreversible","ec","00944",1,3,1,0.166666666666667,0,89,0,0.00269905533063428,3,5,0.5,0.000693000693000693,1,2.05847665681024e-16,4,3,5,5,0,6.91856435143933e-17,"HB"
"entry41","85","ec:2.4.1.189","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.189","rn:R03589",150,508,"rectangle",46,17,"#000000","#BFBFFF",5979,"irreversible","ec","00944",1,3,3,0.5,0,89,0,0,0,5,0.5,0.000641025641025641,1,6.63827596858948e-16,4,3,5,5,1.00610331311789e-16,0,"HB"
"entry42","86","ec:2.4.1.190","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.190","rn:R06827",254,508,"rectangle",46,17,"#000000","#BFBFFF",5980,"irreversible","ec","00944",1,4,1,0.166666666666667,0,89,0,0.00134952766531714,2,0,0,0.000674763832658569,1,1.1702786334462e-16,5,3,5,3,0,1.70700562827486e-17,"NHB"
"entry43","87","ec:2.4.1.191","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.191","rn:R06828",364,498,"rectangle",46,17,"#000000","#BFBFFF",5981,"irreversible","ec","00944",0,0,0,0,0,89,0,0,1,0,0,0.000692041522491349,3,1.0275192392521e-16,6,3,5,1,0,6.31705072546063e-18,"NHNB"
"entry44","88","ec:3.2.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.31","rn:R08127",364,518,"rectangle",46,17,"#000000","#BFBFFF",5982,"irreversible","ec","00944",0,0,0,0,0,89,0,0,0,0,0,0.000641025641025641,1,9.35377660119342e-17,6,3,5,1,0,6.31705072546063e-18,"NHNB"
"entry45","89","ec:2.1.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.42","rn:R03587",98,545,"rectangle",46,17,"#000000","#BFBFFF",5983,"irreversible","ec","00944",0,0,0,0,0,89,0,0,1,5,0.833333333333333,0.000657462195923734,1,3.79319164819624e-16,4,3,5,4,1.5115819573934e-16,0,"NHNB"
"entry46","90","ec:2.1.1.155","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.155","rn:R06807",637,143,"rectangle",46,17,"#000000","#BFBFFF",5984,"irreversible","ec","00944",0,0,0,0,0,89,0,0.000337381916329285,3,5,0.833333333333333,0.00122399020807834,4,1.48866411983858e-16,4,3,5,4,0.324963048188573,0.295363821054537,"NHNB"
"entry47","91","ec:2.4.1.234","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.234","rn:R06808",686,306,"rectangle",46,17,"#000000","#BFBFFF",5985,"irreversible","ec","00944",0,0,0,0,2,89,2.24719101123596,0.000337381916329285,2,5,0.833333333333333,0.00116822429906542,4,2.56678813657708e-16,4,3,5,4,0.420945375803079,0.203376818652122,"NHNB"
"entry48","92","ec:2.1.1.76","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.76","rn:R02157",686,369,"rectangle",46,17,"#000000","#BFBFFF",5986,"irreversible","ec","00944",1,3,2,0.333333333333333,0,89,0,0.00472334682860999,3,8,0.533333333333333,0.000846740050804403,4,3.50742960854279e-16,5,3,5,6,0.75245381492142,0.418010686698788,"HB"
"entry49","93","ec:2.4.1.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.91","rn:R06611",686,222,"rectangle",46,17,"#000000","#BFBFFF",5987,"irreversible","ec","00944",1,3,4,0.666666666666667,9,89,10.1123595505618,0.00269905533063428,1,6,0.4,0.000657462195923734,4,6.90496746459196e-16,4,3,5,6,0.768608460279277,0.0150595671051126,"HB"
"entry50","94","ec:2.4.1.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.91","rn:R02158",686,411,"rectangle",46,17,"#000000","#BFBFFF",5988,"irreversible","ec","00944",1,3,6,1,9,89,10.1123595505618,0.0300269905533063,4,14,0.388888888888889,0.000798084596967278,4,0.230292578846118,5,3,5,9,1,0.29515397365877,"HB"
"entry51","95","ec:1.14.14.82","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.82","rn:R06538",658,338,"rectangle",46,17,"#000000","#BFBFFF",5989,"irreversible","ec","00944",0,0,0,0,87,89,97.752808988764,0,7,9,0.428571428571429,0.00131406044678055,4,1.0275192392521e-16,4,3,5,7,0,1,"HNB"
"entry52","96","ec:1.14.14.81","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.81","rn:R06538",608,338,"rectangle",46,17,"#000000","#BFBFFF",5990,"irreversible","ec","00944",0,0,0,0,49,89,55.0561797752809,0.0215924426450742,4,6,0.4,0.00113765642775882,4,2.77524433403899e-16,4,3,5,6,0.162072278534594,0.669467665141716,"HNB"
"entry53","98","ec:2.4.1.159","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.159","rn:R04900",791,493,"rectangle",46,17,"#000000","#BFBFFF",5991,"irreversible","ec","00944",1,3,1,0.166666666666667,57,89,64.0449438202247,0.0107962213225371,4,6,0.6,0.000798084596967278,6,0.321335754815213,6,3,5,5,0.0193966285839936,0.343756494088277,"HB"
