"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry10","17","ec:2.4.1.135","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.135","rn:R05928",1135,283,"rectangle",46,17,"#000000","#BFBFFF",3290,"irreversible","ec","00532",1,2,3,1,223,248,89.9193548387097,0.1,1,0,0,0.0277777777777778,1,0,3,3,4,2,0,1,"HB"
"entry11","18","ec:2.4.2.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.26","rn:R05925",1135,133,"rectangle",46,17,"#000000","#BFBFFF",3291,"irreversible","ec","00532",0,0,0,0,247,248,99.5967741935484,0,1,0,0,0.032258064516129,1,0,6,3,4,1,0,0,"NHNB"
"entry12","19","ec:2.4.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.133","rn:R05926",1135,184,"rectangle",46,17,"#000000","#BFBFFF",3292,"irreversible","ec","00532",1,2,1,0.333333333333333,241,248,97.1774193548387,0.0333333333333333,1,0,0,0.0277777777777778,1,0,5,3,4,2,0,1,"HB"
"entry24","37","ec:2.8.2.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.2.5",NA,199,397,"rectangle",46,17,"#000000","#BFBFFF",3293,NA,"ec","00532",0,0,0,0,233,248,93.9516129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry25","47","ec:2.8.2.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.2.17",NA,370,397,"rectangle",46,17,"#000000","#BFBFFF",3294,NA,"ec","00532",0,0,0,0,158,248,63.7096774193548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry26","49","ec:2.8.2.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.2.33",NA,196,605,"rectangle",46,17,"#000000","#BFBFFF",3295,NA,"ec","00532",0,0,0,0,156,248,62.9032258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry27","63","ec:5.1.3.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.3.19",NA,544,304,"rectangle",46,17,"#000000","#BFBFFF",3296,NA,"ec","00532",0,0,0,0,145,248,58.4677419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry28","85","ec:2.4.1.134","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.134","rn:R05927",1135,234,"rectangle",46,17,"#000000","#BFBFFF",3297,"irreversible","ec","00532",1,2,2,0.666666666666667,233,248,93.9516129032258,0,0,0,0,0.0238095238095238,1,0,4,3,4,2,1,0,"HB"
"entry29","89","ec:2.4.1.174","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.174","rn:R05929",1135,332,"rectangle",46,17,"#000000","#BFBFFF",3298,"irreversible","ec","00532",1,2,2,0.666666666666667,201,248,81.0483870967742,0.133333333333333,1,0,0,0.032258064516129,2,0,4,3,4,2,0,0,"HB"
"entry30","90","ec:2.4.1.226","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.226","rn:R05931",1135,383,"rectangle",46,17,"#000000","#BFBFFF",3299,"irreversible","ec","00532",1,2,1,0.333333333333333,242,248,97.5806451612903,0.1,1,0,0,0.037037037037037,2,0,5,3,4,2,0,0,"HB"
