"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","33","ec:1.8.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.1.4","rn:R07618",467,623,"rectangle",46,17,"#000000","#BFBFFF",59,"reversible","ec","00020",0,0,0,0,5516,6006,91.8414918414918,0,1,1,1,0.00104058272632674,3,0,8,5,5,2,0,1.38324426058468e-17,"NHNB"
"entry1","34","ec:1.2.4.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.2","rn:R00621",661,579,"rectangle",46,17,"#000000","#BFBFFF",60,"irreversible","ec","00020",0,0,0,0,3902,6006,64.968364968365,0,5,8,0.8,0.00133511348464619,2,0,8,5,5,5,0,3.87308392963709e-16,"NHNB"
"entry2","35","ec:1.2.4.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.2","rn:R03316",530,580,"rectangle",46,17,"#000000","#BFBFFF",61,"irreversible","ec","00020",0,0,0,0,3902,6006,64.968364968365,0,0,1,1,0.00100806451612903,3,0,8,5,5,2,0,0,"NHNB"
"entry3","36","ec:2.3.1.61","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.61","rn:R02570",403,579,"rectangle",46,17,"#000000","#BFBFFF",62,"reversible","ec","00020",1,2,2,0.133333333333333,4220,6006,70.2630702630703,0.0196236559139785,3,7,0.333333333333333,0.00111234705228031,2,0,7,5,5,7,0,5.53297704233871e-17,"NHB"
"entry4","37","ec:6.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.5","rn:R00405",260,579,"rectangle",46,17,"#000000","#BFBFFF",63,"reversible","ec","00020",0,0,0,0,4706,6006,78.3549783549784,0.0114695340501792,3,2,0.2,0.00133511348464619,2,0,6,5,5,5,0,2.76648852116935e-16,"NHNB"
"entry5","38","ec:6.2.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.4","rn:R00432 rn:R00727",260,560,"rectangle",46,17,"#000000","#BFBFFF",64,"reversible","ec","00020",0,0,0,0,518,6006,8.62470862470862,0.0114695340501792,3,2,0.2,0.00133511348464619,2,0,6,5,5,5,0,2.76648852116935e-16,"NHNB"
"entry6","39","ec:1.1.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.42","rn:R00268",718,510,"rectangle",46,17,"#000000","#BFBFFF",65,"reversible","ec","00020",0,0,0,0,4910,6006,81.7515817515818,0.00134408602150538,2,8,0.8,0.0010752688172043,2,0,8,5,5,5,0,2.76648852116935e-16,"NHNB"
"entry7","40","ec:1.1.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.41","rn:R00709",766,463,"rectangle",46,17,"#000000","#BFBFFF",66,"reversible","ec","00020",0,0,0,0,1050,6006,17.4825174825175,0.00349462365591398,2,6,0.4,0.00111111111111111,2,0,8,5,5,6,0,1.10659540846774e-16,"NHNB"
"entry8","41","ec:1.1.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.42","rn:R01899",718,405,"rectangle",46,17,"#000000","#BFBFFF",67,"reversible","ec","00020",0,0,0,0,4910,6006,81.7515817515818,0,2,2,0.666666666666667,0.00114942528735632,2,0,9,5,5,3,0,8.29946556350806e-17,"NHNB"
"entry9","42","ec:2.3.3.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.3.8","rn:R00352",436,350,"rectangle",46,17,"#000000","#BFBFFF",68,"reversible","ec","00020",0,0,0,0,495,6006,8.24175824175824,0.00842293906810036,4,12,0.333333333333333,0.00128369704749679,1,0,7,5,5,9,0.803153921893406,0.491494005842082,"HNB"
"entry10","43","ec:4.2.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.2","rn:R01082",191,441,"rectangle",46,17,"#000000","#BFBFFF",69,"reversible","ec","00020",1,2,15,1,5328,6006,88.7112887112887,0.0150537634408602,3,0,0,0.00290697674418605,2,0,5,5,5,4,0.211592080133271,0,"NHB"
"entry11","44","ec:4.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.3","rn:R01900",670,350,"rectangle",46,17,"#000000","#BFBFFF",70,"reversible","ec","00020",0,0,0,0,5001,6006,83.2667332667333,0,3,2,0.666666666666667,0.00119189511323004,2,0,9,5,5,3,0,1.65989311270161e-16,"NHNB"
"entry12","45","ec:4.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.3","rn:R01325",571,350,"rectangle",46,17,"#000000","#BFBFFF",71,"reversible","ec","00020",0,0,0,0,5001,6006,83.2667332667333,0,0,0,0,0.00100806451612903,1,0,8,5,5,3,0.2169680535752,0,"NHNB"
"entry13","46","ec:2.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.3.1","rn:R00351",436,331,"rectangle",46,17,"#000000","#BFBFFF",72,"reversible","ec","00020",0,0,0,0,4910,6006,81.7515817515818,0.00842293906810036,4,12,0.333333333333333,0.00128369704749679,1,0,7,5,5,9,0.803153921893406,0.491494005842082,"HNB"
"entry14","47","ec:1.1.1.37","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.37","rn:R00342",253,349,"rectangle",46,17,"#000000","#BFBFFF",73,"reversible","ec","00020",0,0,0,0,4335,6006,72.1778221778222,0,7,11,0.523809523809524,0.00313479623824451,1,0,6,5,5,7,0,1,"NHNB"
"entry15","48","ec:6.4.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.1","rn:R00344",736,278,"rectangle",46,17,"#000000","#BFBFFF",74,"irreversible","ec","00020",0,0,0,0,2404,6006,40.02664002664,0.0152329749103943,4,24,0.533333333333333,0.0012853470437018,1,0,7,5,5,10,0.823883733885747,0.539290979749388,"HNB"
"entry46","84","ec:1.2.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.1","rn:R00014",686,241,"rectangle",46,17,"#000000","#BFBFFF",75,"irreversible","ec","00020",0,0,0,0,4984,6006,82.983682983683,0.00931899641577061,2,2,0.333333333333333,0.00133155792276964,1,0,8,5,5,4,0.162287826531369,0.216860685640655,"NHNB"
"entry48","86","ec:1.2.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.1","rn:R03270",582,241,"rectangle",46,17,"#000000","#BFBFFF",76,"irreversible","ec","00020",0,0,0,0,4984,6006,82.983682983683,0.0025089605734767,1,1,0.333333333333333,0.00137362637362637,1,0,9,5,5,3,0.137999114054959,0.0317287559551181,"NHNB"
"entry50","89","ec:1.8.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.1.4","rn:R07618",529,285,"rectangle",46,17,"#000000","#BFBFFF",77,"reversible","ec","00020",0,0,0,0,5516,6006,91.8414918414918,0,2,1,1,0.00150602409638554,1,0,9,5,5,2,0,0.0598731279376105,"NHNB"
"entry52","91","ec:2.3.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.12","rn:R02569",464,242,"rectangle",46,17,"#000000","#BFBFFF",78,"reversible","ec","00020",0,0,0,0,4909,6006,81.7349317349317,0.00967741935483871,5,7,0.333333333333333,0.00145560407569141,1,0,8,5,5,7,0.168242952743189,0.592321008856357,"NHNB"
"entry54","96","ec:4.1.1.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.49","rn:R00341",371,126,"rectangle",46,17,"#000000","#BFBFFF",79,"irreversible","ec","00020",0,0,0,0,2731,6006,45.4711954711955,0.000716845878136201,1,11,0.733333333333333,0.00107411385606874,1,0,7,5,5,6,0.736533157455411,0.195509155759044,"NHNB"
"entry55","97","ec:4.1.1.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.32","rn:R00431 rn:R00726",371,105,"rectangle",46,17,"#000000","#BFBFFF",80,"irreversible","ec","00020",0,0,0,0,1581,6006,26.3236763236763,0.000716845878136201,1,11,0.733333333333333,0.00107411385606874,1,0,7,5,5,6,0.736533157455411,0.195509155759044,"NHNB"
"entry58","105","ec:1.1.1.286","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.286","rn:R00709",816,463,"rectangle",46,17,"#000000","#BFBFFF",81,"reversible","ec","00020",0,0,0,0,8,6006,0.133200133200133,0.00134408602150538,1,6,0.4,0.00104058272632674,2,0,8,5,5,6,0,1.10659540846774e-16,"NHNB"
"entry59","106","ec:2.8.3.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.18","rn:R10343",260,598,"rectangle",46,17,"#000000","#BFBFFF",82,"reversible","ec","00020",0,0,0,0,1002,6006,16.6833166833167,0.0114695340501792,3,2,0.2,0.00133511348464619,2,0,6,5,5,5,0,2.76648852116935e-16,"NHNB"
"entry60","107","ec:1.3.5.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.5.1","rn:R02164",215,535,"rectangle",46,17,"#000000","#BFBFFF",83,"reversible","ec","00020",0,0,0,0,4699,6006,78.2384282384282,0.0118279569892473,3,0,0,0.00150602409638554,2,0,5,5,5,4,0,0,"NHNB"
