"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry14","35","ec:2.3.1.218","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.218","rn:R08805",239,238,"rectangle",46,17,"#000000","#BFBFFF",6017,"irreversible","ec","00945",0,0,0,0,1,91,1.0989010989011,0.124183006535948,2,11,0.523809523809524,0.0062111801242236,3,1,4,4,7,7,1,0.223458690524038,"HNB"
"entry15","36","ec:2.3.1.218","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.218","rn:R08806",611,238,"rectangle",46,17,"#000000","#BFBFFF",6018,"irreversible","ec","00945",0,0,0,0,1,91,1.0989010989011,0.0620915032679739,1,1,0.333333333333333,0.00325732899022801,6,0.642658471544412,5,4,7,3,7.82484604931718e-17,0.0222766817922238,"NHNB"
"entry16","37","ec:2.3.1.217","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.217","rn:R08810",611,158,"rectangle",46,17,"#000000","#BFBFFF",6019,"irreversible","ec","00945",0,0,0,0,1,91,1.0989010989011,0,1,1,1,0.00343642611683849,6,0.389604803931631,5,4,7,2,3.308191461987e-17,0,"NHNB"
"entry17","38","ec:2.3.1.219","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.219","rn:R08807",239,158,"rectangle",46,17,"#000000","#BFBFFF",6020,"irreversible","ec","00945",0,0,0,0,0,91,0,0.0206971677559913,2,2,0.666666666666667,0.00609756097560976,2,0.421868079407672,4,4,7,3,0.16789493239612,0.292170269605626,"NHNB"
"entry18","39","ec:2.3.1.219","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.219","rn:R08809",507,195,"rectangle",46,17,"#000000","#BFBFFF",6021,"irreversible","ec","00945",0,0,0,0,0,91,0,0.107843137254902,2,1,0.333333333333333,0.00366300366300366,6,0.59984075583079,4,4,7,3,4.5854775400046e-17,0,"NHNB"
"entry23","49","ec:2.3.1.146","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.146","rn:R02505",70,341,"rectangle",46,17,"#000000","#BFBFFF",6022,"irreversible","ec","00945",0,0,0,0,0,91,0,0,0,0,0,0.00292397660818713,8,0.451981784282078,5,4,7,1,0.0895501412608266,1.26245485670247e-17,"NHNB"
"entry24","50","ec:2.3.1.95","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.95","rn:R01614",150,341,"rectangle",46,17,"#000000","#BFBFFF",6023,"irreversible","ec","00945",1,2,1,1,1,91,1.0989010989011,0.037037037037037,2,9,0.6,0.00602409638554217,1,0.421868079407672,4,4,7,6,0.892660259075567,0.495137759528606,"HB"
"entry25","52","ec:1.14.14.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.91","rn:R08815",117,306,"rectangle",46,17,"#000000","#BFBFFF",6024,"irreversible","ec","00945",1,2,1,1,91,91,100,0.0239651416122004,2,9,0.6,0.00598802395209581,1,0.695877187266633,4,4,7,6,0.982210400336394,0.272159512303239,"HB"
"entry26","54","ec:2.3.1.217","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.217","rn:R08808",351,195,"rectangle",46,17,"#000000","#BFBFFF",6025,"irreversible","ec","00945",0,0,0,0,1,91,1.0989010989011,0.120915032679739,1,1,0.333333333333333,0.00386100386100386,2,0.923522833200983,4,4,7,3,0.169660232806182,4.4758480573637e-17,"NHNB"
"entry27","56","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R02416",285,259,"rectangle",46,17,"#000000","#BFBFFF",6026,"irreversible","ec","00945",0,0,0,0,91,91,100,0,5,6,0.6,0.00806451612903226,4,5.84046223858906e-17,4,4,7,5,5.46019602297135e-17,0.979718198209092,"NHNB"
"entry28","58","ec:1.14.14.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.96","rn:R06582",375,259,"rectangle",46,17,"#000000","#BFBFFF",6027,"irreversible","ec","00945",0,0,0,0,90,91,98.9010989010989,0.00326797385620915,1,0,0,0.00308641975308642,5,0,4,4,7,2,0.322362067388164,0.0222766817922238,"NHNB"
"entry29","60","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R07433",470,259,"rectangle",46,17,"#000000","#BFBFFF",6028,"irreversible","ec","00945",0,0,0,0,91,91,100,0,0,1,0.333333333333333,0.00292397660818713,5,0.27111709510551,4,4,7,3,0.0891813833297024,5.49716436200366e-17,"NHNB"
"entry30","63","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R07432",285,362,"rectangle",46,17,"#000000","#BFBFFF",6029,"irreversible","ec","00945",0,0,0,0,91,91,100,0,5,6,0.6,0.00934579439252336,5,5.84046223858906e-17,4,4,7,5,5.46019602297135e-17,1,"NHNB"
"entry31","64","ec:1.14.14.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.96","rn:R04342",375,362,"rectangle",46,17,"#000000","#BFBFFF",6030,"irreversible","ec","00945",0,0,0,0,90,91,98.9010989010989,0.00980392156862745,1,1,0.333333333333333,0.00343642611683849,5,0,4,4,7,3,0.403557245242855,0.0405636035818154,"NHNB"
"entry33","67","ec:2.1.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.104","rn:R01942",553,306,"rectangle",46,17,"#000000","#BFBFFF",6031,"irreversible","ec","00945",0,0,0,0,91,91,100,0.042483660130719,1,2,0.333333333333333,0.00308641975308642,5,0.417415497975421,5,4,7,4,0.0891813833297024,0.0222766817922238,"NHNB"
"entry34","70","ec:2.3.1.99","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.99","rn:R01945",427,330,"rectangle",46,17,"#000000","#BFBFFF",6032,"irreversible","ec","00945",0,0,0,0,0,91,0,0,5,3,0.5,0.0037037037037037,5,5.84046223858906e-17,4,4,7,5,5.46019602297135e-17,0.226485424873136,"NHNB"
"entry39","76","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R01945",470,362,"rectangle",46,17,"#000000","#BFBFFF",6033,"irreversible","ec","00945",0,0,0,0,91,91,100,0.0130718954248366,1,2,0.666666666666667,0.00325732899022801,5,0,4,4,7,4,0.162390355709383,0.0222766817922238,"NHNB"
"entry42","90","ec:2.1.1.240","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.240","rn:R09872",99,429,"rectangle",46,17,"#000000","#BFBFFF",6034,"irreversible","ec","00945",0,0,0,0,76,91,83.5164835164835,0,1,0,0,0.00628930817610063,7,5.84046223858906e-17,5,4,7,1,8.76824466437946e-19,0.222978247225367,"NHNB"
"entry44","93","ec:2.3.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.211","rn:R10233",194,197,"rectangle",46,17,"#000000","#BFBFFF",6035,"irreversible","ec","00945",0,0,0,0,5,91,5.49450549450549,0.042483660130719,3,10,0.666666666666667,0.00609756097560976,1,0.649513725342022,4,4,7,6,0.724923409580536,0.510263884297212,"HNB"
