"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","39","ec:2.4.1.141","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.141","rn:R05970",305,130,"rectangle",46,17,"#000000","#BFBFFF",2900,"irreversible","ec","00510",0,0,0,0,493,526,93.7262357414449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry3","44","ec:2.4.1.267","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.267","rn:R06262",453,368,"rectangle",46,17,"#000000","#BFBFFF",2901,"irreversible","ec","00510",1,5,2,1,482,526,91.6349809885932,0.0124777183600713,3,0,0,0.00104602510460251,3,0,4,1,4,4,2.48701140309551e-16,0.136610813514635,"NHB"
"entry4","45","ec:2.4.1.260","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.260","rn:R06260",596,318,"rectangle",46,17,"#000000","#BFBFFF",2902,"irreversible","ec","00510",0,0,0,0,479,526,91.06463878327,0,2,0,0,0.00107296137339056,3,0,5,1,4,2,8.22342331053397e-17,0.0086992155521915,"NHNB"
"entry5","46","ec:2.4.1.259","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.259","rn:R06259",692,318,"rectangle",46,17,"#000000","#BFBFFF",2903,"irreversible","ec","00510",0,0,0,0,490,526,93.1558935361217,0.0053475935828877,1,0,0,0.00100603621730382,3,0,5,1,4,2,0.00195779415479468,2.53838306781232e-17,"NHNB"
"entry6","47","ec:2.4.1.258","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.258","rn:R06258",737,274,"rectangle",46,17,"#000000","#BFBFFF",2904,"irreversible","ec","00510",1,5,1,0.5,486,526,92.3954372623574,0.0089126559714795,2,0,0,0.000977517106549365,2,0,5,1,4,3,8.31592213205017e-17,0.185849562123998,"NHB"
"entry30","71","ec:2.4.1.155","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.155","rn:R05991",673,685,"rectangle",46,17,"#000000","#BFBFFF",2905,"irreversible","ec","00510",1,5,1,0.5,175,526,33.2699619771863,0,2,0,0,0.00089126559714795,8,0,7,1,4,2,8.22342331053397e-17,9.27876586304526e-17,"NHB"
"entry33","74","ec:3.6.1.43","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.43","rn:R01004",179,409,"rectangle",46,17,"#000000","#BFBFFF",2906,"irreversible","ec","00510",0,0,0,0,463,526,88.0228136882129,0,6,13,0.866666666666667,0.00101419878296146,1,0,4,1,4,6,2.50551116739875e-16,1,"HNB"
"entry42","83","ec:2.4.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.68","rn:R05988",765,731,"rectangle",46,17,"#000000","#BFBFFF",2907,"irreversible","ec","00510",1,5,2,1,253,526,48.0988593155894,0,4,3,0.5,0.00104602510460251,8,0,6,1,4,4,1.64468466210679e-16,9.57035466577994e-17,"NHB"
"entry43","84","ec:2.4.1.201","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.201","rn:R05992",582,685,"rectangle",46,17,"#000000","#BFBFFF",2908,"irreversible","ec","00510",0,0,0,0,168,526,31.9391634980989,0,0,0,0,0.000840336134453781,8,0,8,1,4,1,4.9813171897147e-17,0,"NHNB"
"entry44","85","ec:2.4.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.38","rn:R05989",673,732,"rectangle",46,17,"#000000","#BFBFFF",2909,"irreversible","ec","00510",1,5,1,0.5,186,526,35.361216730038,0.00089126559714795,1,0,0,0.000865051903114187,8,0,7,1,4,2,1.03292401630058e-16,2.53838306781232e-17,"NHB"
