"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry2","19","ec:2.1.2.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.5","rn:R02287",333,454,"rectangle",46,17,"#000000","#BFBFFF",4383,"reversible","ec","00670",0,0,0,0,444,6047,7.3424838763023,0,2,109,0.801470588235294,0.00242718446601942,2,0.586111689666178,3,2,7,17,0.907930869285506,0.189685685613729,"NHNB"
"entry3","20","ec:2.1.2.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.4","rn:R02729",333,433,"rectangle",46,17,"#000000","#BFBFFF",4384,"reversible","ec","00670",0,0,0,0,0,6047,0,0,2,109,0.801470588235294,0.00242718446601942,2,0.586111689666178,3,2,7,17,0.907930869285506,0.189685685613729,"NHNB"
"entry4","21","ec:2.1.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.2","rn:R04326",333,411,"rectangle",46,17,"#000000","#BFBFFF",4385,"irreversible","ec","00670",0,0,0,0,5314,6047,87.8782867537622,0.0534013605442177,4,157,0.568840579710145,0.00246913580246914,2,0.822713166256968,3,2,7,24,1,0.372990539239828,"HNB"
"entry5","22","ec:4.3.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.4","rn:R02302",487,378,"rectangle",46,17,"#000000","#BFBFFF",4386,"reversible","ec","00670",0,0,0,0,269,6047,4.44848685298495,0,1,14,0.933333333333333,0.00239808153477218,12,0.389544537589156,3,2,7,6,0.114732830914864,0.100946481624945,"NHNB"
"entry6","23","ec:1.5.1.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.15","rn:R01218",554,353,"rectangle",46,17,"#000000","#BFBFFF",4387,"reversible","ec","00670",0,0,0,0,363,6047,6.00297668265255,0.148337112622827,8,44,0.483516483516484,0.00268817204301075,3,0.287894741100689,2,2,7,14,0.178266520042558,0.392641101224599,"NHNB"
"entry7","24","ec:1.5.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.3","rn:R00936 rn:R00939",158,298,"rectangle",46,17,"#000000","#BFBFFF",4388,"reversible","ec","00670",0,0,0,0,4635,6047,76.6495783032909,0.0337868480725624,17,114,0.745098039215686,0.00671140939597315,9,0,2,2,7,18,0.0289849848567401,1,"NHNB"
"entry8","25","ec:1.5.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.3","rn:R02235 rn:R02236",121,266,"rectangle",46,17,"#000000","#BFBFFF",4389,"reversible","ec","00670",0,0,0,0,4632,6047,76.5999669257483,0,0,0,0,0.00123152709359606,13,0,3,2,7,1,0.0289849848567397,0,"NHNB"
"entry9","26","ec:2.1.2.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.5","rn:R03189",337,214,"rectangle",46,17,"#000000","#BFBFFF",4390,"irreversible","ec","00670",0,0,0,0,444,6047,7.3424838763023,0.039021164021164,13,127,0.668421052631579,0.00625,2,2.43859268430228e-17,3,2,7,20,0.391100880471223,0.899311079786555,"HNB"
"entry10","27","ec:1.5.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.20","rn:R01224 rn:R07168",644,381,"rectangle",46,17,"#000000","#BFBFFF",4391,"irreversible","ec","00670",0,0,0,0,4394,6047,72.6641309740367,0.0650352733686067,1,28,0.622222222222222,0.00253807106598985,4,0.95137117919328,2,2,7,10,0.403298901187964,0.0439617041961825,"NHNB"
"entry11","28","ec:1.5.7.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.7.1","rn:R01217",594,381,"rectangle",46,17,"#000000","#BFBFFF",4392,"irreversible","ec","00670",0,0,0,0,0,6047,0,0.0650352733686067,1,28,0.622222222222222,0.00253807106598985,6,0.95137117919328,2,2,7,10,0.403298901187964,0.0439617041961825,"NHNB"
"entry12","29","ec:3.5.4.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.9","rn:R01655",424,302,"rectangle",46,17,"#000000","#BFBFFF",4393,"reversible","ec","00670",0,0,0,0,5700,6047,94.2616173309079,0,12,20,0.303030303030303,0.0131578947368421,10,0,3,2,7,12,3.0425673652716e-16,0.426100986947568,"NHNB"
"entry13","30","ec:1.5.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.5","rn:R01220",554,302,"rectangle",46,17,"#000000","#BFBFFF",4394,"reversible","ec","00670",0,0,0,0,5698,6047,94.2285430792128,0.191987906273621,3,44,0.483516483516484,0.00263157894736842,11,0.815381681190443,2,2,7,14,0.435495160292135,0.13052373522249,"NHNB"
"entry20","42","ec:6.3.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.3.2","rn:R02301",534,239,"rectangle",46,17,"#000000","#BFBFFF",4395,"irreversible","ec","00670",0,0,0,0,4980,6047,82.3548867206879,0.000264550264550265,5,11,0.733333333333333,0.00684931506849315,7,0,3,2,7,6,0.0354980186221614,0.21396569726266,"NHNB"
"entry21","43","ec:2.1.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.10","rn:R02300",490,260,"rectangle",46,17,"#000000","#BFBFFF",4396,"irreversible","ec","00670",0,0,0,0,4296,6047,71.043492640979,0.000264550264550265,5,11,0.733333333333333,0.00684931506849315,8,1.59749931356837e-17,3,2,7,6,0.0354980186221614,0.21396569726266,"NHNB"
"entry22","47","ec:2.1.2.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.9","rn:R03940",284,393,"rectangle",46,17,"#000000","#BFBFFF",4397,"irreversible","ec","00670",0,0,0,0,5661,6047,93.6166694228543,0.000755857898715041,5,66,0.725274725274725,0.0025,2,0.143561929427992,3,2,7,14,0.60507337498933,0.473937020864774,"NHNB"
"entry23","48","ec:1.5.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.6","rn:R00941",284,373,"rectangle",46,17,"#000000","#BFBFFF",4398,"irreversible","ec","00670",0,0,0,0,238,6047,3.93583595171159,0.000755857898715041,5,66,0.725274725274725,0.0025,2,0.143561929427992,3,2,7,14,0.60507337498933,0.473937020864774,"NHNB"
"entry24","49","ec:3.5.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.10","rn:R00944",283,344,"rectangle",46,17,"#000000","#BFBFFF",4399,"irreversible","ec","00670",0,0,0,0,3154,6047,52.1580949231024,0.000755857898715041,5,66,0.725274725274725,0.0025,2,0.143561929427992,3,2,7,14,0.60507337498933,0.473937020864774,"NHNB"
"entry25","50","ec:6.3.4.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.4.3","rn:R00943",283,302,"rectangle",46,17,"#000000","#BFBFFF",4400,"irreversible","ec","00670",0,0,0,0,2456,6047,40.615181081528,0.00410682791635173,11,66,0.725274725274725,0.00625,2,4.71551071550164e-19,3,2,7,14,0.202115884853621,0.755551252640232,"NHNB"
"entry26","51","ec:2.1.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.2","rn:R04325",283,258,"rectangle",46,17,"#000000","#BFBFFF",4401,"reversible","ec","00670",0,0,0,0,5314,6047,87.8782867537622,0.00410682791635173,11,66,0.725274725274725,0.00625,2,3.05497729925714e-17,3,2,7,14,0.202115884853621,0.755551252640232,"NHNB"
"entry27","52","ec:2.1.2.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.3","rn:R04560",283,238,"rectangle",46,17,"#000000","#BFBFFF",4402,"reversible","ec","00670",0,0,0,0,5280,6047,87.3160244749462,0.00410682791635173,11,66,0.725274725274725,0.00625,2,0,3,2,7,14,0.202115884853621,0.755551252640232,"NHNB"
"entry28","53","ec:2.1.1.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.45","rn:R02101",397,520,"rectangle",46,17,"#000000","#BFBFFF",4403,"reversible","ec","00670",1,2,1,1,4586,6047,75.839259136762,0.0529100529100529,10,30,0.545454545454545,0.00649350649350649,1,0,2,2,7,11,0.0672592155113597,0.347921690660411,"NHB"
"entry29","54","ec:2.1.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.19","rn:R02573",397,499,"rectangle",46,17,"#000000","#BFBFFF",4404,"reversible","ec","00670",0,0,0,0,0,6047,0,0.0578231292517007,2,119,0.695906432748538,0.00247524752475248,2,1,3,2,7,19,0.939535893477117,0.081423210236263,"HNB"
"entry30","55","ec:2.1.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.13","rn:R00946",397,477,"rectangle",46,17,"#000000","#BFBFFF",4405,"reversible","ec","00670",0,0,0,0,3567,6047,58.9879278981313,0.0578231292517007,2,119,0.695906432748538,0.00247524752475248,2,1,3,2,7,19,0.939535893477117,0.081423210236263,"HNB"
"entry31","61","ec:2.1.1.148","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.148","rn:R06613",398,106,"rectangle",46,17,"#000000","#BFBFFF",4406,"reversible","ec","00670",0,0,0,0,1448,6047,23.9457582272201,0.0706538170823885,13,89,0.52046783625731,0.00645161290322581,5,0,2,2,7,19,0.430371019142765,0.807346979440075,"HNB"
"entry32","62","ec:2.1.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.1","rn:R00945",398,191,"rectangle",46,17,"#000000","#BFBFFF",4407,"reversible","ec","00670",0,0,0,0,5898,6047,97.5359682487184,0.0223859914336105,11,89,0.52046783625731,0.00268817204301075,2,0.101649796488467,2,2,7,19,0.492066515239911,0.782562020287531,"HNB"
"entry33","63","ec:2.1.2.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.7","rn:R01225",398,169,"rectangle",46,17,"#000000","#BFBFFF",4408,"reversible","ec","00670",0,0,0,0,0,6047,0,0.0223859914336105,11,89,0.52046783625731,0.00268817204301075,2,0.101649796488467,2,2,7,19,0.492066515239911,0.782562020287531,"HNB"
"entry34","64","ec:2.1.2.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.8","rn:R01669",398,148,"rectangle",46,17,"#000000","#BFBFFF",4409,"reversible","ec","00670",0,0,0,0,0,6047,0,0.0223859914336105,11,89,0.52046783625731,0.00268817204301075,2,0.101649796488467,2,2,7,19,0.492066515239911,0.782562020287531,"HNB"
"entry35","65","ec:2.1.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.10","rn:R04125",398,127,"rectangle",46,17,"#000000","#BFBFFF",4410,"reversible","ec","00670",0,0,0,0,4296,6047,71.043492640979,0.0223859914336105,11,89,0.52046783625731,0.00268817204301075,2,0.101649796488467,2,2,7,19,0.492066515239911,0.782562020287531,"HNB"
