"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry13","70","ec:1.14.13.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.1","rn:R06915",824,306,"rectangle",46,17,"#000000","#BFBFFF",4045,"irreversible","ec","00626",0,0,0,0,661,3979,16.6122141241518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry14","74","ec:1.3.1.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.29","rn:R06910",288,305,"rectangle",46,17,"#000000","#BFBFFF",4046,"irreversible","ec","00626",0,0,0,0,10,3979,0.251319426991706,0,1,0,0,0.00694444444444444,1,0,1,1,6,1,0,3.26286360315105e-17,"NHNB"
"entry15","75","ec:1.14.12.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.12","rn:R06909",184,306,"rectangle",46,17,"#000000","#BFBFFF",4047,"irreversible","ec","00626",0,0,0,0,126,3979,3.1666247800955,0,0,0,0,0.00641025641025641,1,0,1,1,6,1,0,3.26286360315105e-17,"NHNB"
"entry20","84","ec:1.14.13.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.1","rn:R06936",824,779,"rectangle",46,17,"#000000","#BFBFFF",4048,"irreversible","ec","00626",0,0,0,0,661,3979,16.6122141241518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry21","88","ec:1.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.1","rn:R06917",135,375,"rectangle",46,17,"#000000","#BFBFFF",4049,"irreversible","ec","00626",0,0,0,0,3928,3979,98.7182709223423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry22","90","ec:1.3.1.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.29","rn:R06931",288,779,"rectangle",46,17,"#000000","#BFBFFF",4050,"irreversible","ec","00626",0,0,0,0,10,3979,0.251319426991706,0,1,0,0,0.00694444444444444,2,0,2,1,6,1,0,0,"NHNB"
"entry23","92","ec:1.14.13.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.1","rn:R06939",824,542,"rectangle",46,17,"#000000","#BFBFFF",4051,"irreversible","ec","00626",0,0,0,0,661,3979,16.6122141241518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry24","96","ec:1.14.12.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.12","rn:R06937",184,542,"rectangle",46,17,"#000000","#BFBFFF",4052,"irreversible","ec","00626",0,0,0,0,126,3979,3.1666247800955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry25","98","ec:1.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.1","rn:R06927",305,698,"rectangle",46,17,"#000000","#BFBFFF",4053,"irreversible","ec","00626",0,0,0,0,3928,3979,98.7182709223423,0,1,0,0,0.00694444444444444,2,0,2,1,6,1,0,0,"NHNB"
"entry26","100","ec:1.14.12.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.12","rn:R06930",184,779,"rectangle",46,17,"#000000","#BFBFFF",4054,"irreversible","ec","00626",1,4,1,0.5,126,3979,3.1666247800955,0,0,0,0,0.00641025641025641,2,0,1,1,6,2,0,6.52572720630211e-17,"HB"
