"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","51","ec:3.3.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.10","rn:R07111",877,501,"rectangle",46,17,"#000000","#BFBFFF",3616,"irreversible","ec","00590",0,0,0,0,186,3671,5.06673930809044,0,1,0,0,0.00104166666666667,5,6.57064729532104e-17,6,2,5,1,7.54597935912971e-18,0.021377976166712,"NHNB"
"entry2","52","ec:3.3.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.10","rn:R07110",823,501,"rectangle",46,17,"#000000","#BFBFFF",3617,"irreversible","ec","00590",0,0,0,0,186,3671,5.06673930809044,0,1,0,0,0.00104166666666667,6,6.57064729532104e-17,6,2,5,1,7.54597935912971e-18,0.021377976166712,"NHNB"
"entry3","53","ec:3.3.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.10","rn:R07109",745,501,"rectangle",46,17,"#000000","#BFBFFF",3618,"irreversible","ec","00590",0,0,0,0,186,3671,5.06673930809044,0,1,0,0,0.00104166666666667,7,6.57064729532104e-17,6,2,5,1,7.54597935912971e-18,0.0093658499503596,"NHNB"
"entry4","54","ec:3.3.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.10","rn:R07108",667,501,"rectangle",46,17,"#000000","#BFBFFF",3619,"irreversible","ec","00590",0,0,0,0,186,3671,5.06673930809044,0,1,0,0,0.00104602510460251,8,6.57064729532104e-17,6,2,5,1,7.54597935912971e-18,0.0093658499503596,"NHNB"
"entry5","55","ec:1.14.13.34","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.34","rn:R04256",474,123,"rectangle",46,17,"#000000","#BFBFFF",3620,"irreversible","ec","00590",0,0,0,0,0,3671,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry47","97","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07052",877,431,"rectangle",46,17,"#000000","#BFBFFF",3621,"irreversible","ec","00590",1,3,1,0.166666666666667,167,3671,4.54916916371561,0.0103651222072275,10,63,0.807692307692308,0.00101626016260163,4,0.0259150893334535,5,2,5,13,0.187188444035301,0.957244047666576,"NHB"
"entry48","98","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07051",823,431,"rectangle",46,17,"#000000","#BFBFFF",3622,"irreversible","ec","00590",1,3,1,0.166666666666667,167,3671,4.54916916371561,0.0103651222072275,10,63,0.807692307692308,0.00101626016260163,4,0.0259150893334534,5,2,5,13,0.187188444035301,0.957244047666576,"NHB"
"entry49","99","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07050",720,431,"rectangle",46,17,"#000000","#BFBFFF",3623,"irreversible","ec","00590",1,3,1,0.166666666666667,167,3671,4.54916916371561,0.0103651222072275,10,52,0.787878787878788,0.00101626016260163,4,0.0187375895538279,5,2,5,12,0.0820086459823927,0.957244047666576,"NHB"
"entry50","100","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07048",667,431,"rectangle",46,17,"#000000","#BFBFFF",3624,"irreversible","ec","00590",1,3,1,0.166666666666667,167,3671,4.54916916371561,0.0103651222072275,11,63,0.807692307692308,0.00102040816326531,4,0.0187375895538279,5,2,5,13,0.0820086459823925,0.978108433937358,"NHB"
"entry51","101","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07044",553,557,"rectangle",46,17,"#000000","#BFBFFF",3625,"irreversible","ec","00590",0,0,0,0,161,3671,4.38572596022882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry52","102","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07045",485,557,"rectangle",46,17,"#000000","#BFBFFF",3626,"irreversible","ec","00590",0,0,0,0,161,3671,4.38572596022882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry53","103","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07042",551,501,"rectangle",46,17,"#000000","#BFBFFF",3627,"irreversible","ec","00590",0,0,0,0,167,3671,4.54916916371561,0,2,1,1,0.00111482720178372,2,6.57064729532104e-17,6,2,5,2,1.50919587182594e-17,0.106763810278206,"NHNB"
"entry54","104","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07043",484,501,"rectangle",46,17,"#000000","#BFBFFF",3628,"irreversible","ec","00590",0,0,0,0,167,3671,4.54916916371561,0,2,1,1,0.00111482720178372,2,6.57064729532104e-17,6,2,5,2,1.50919587182594e-17,0.106763810278206,"NHNB"
