"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry24","59","ec:1.14.14.127","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.127","rn:R08148",685,146,"rectangle",46,17,"#000000","#BFBFFF",6253,"irreversible","ec","00981",0,0,0,0,46,71,64.7887323943662,0.0178571428571429,2,0,0,0.0178571428571429,1,0,3,1,3,3,1.57009245868377e-16,1,"NHNB"
"entry25","60","ec:2.1.1.325","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.325","rn:R08151",685,228,"rectangle",46,17,"#000000","#BFBFFF",6254,"irreversible","ec","00981",0,0,0,0,69,71,97.1830985915493,0,0,0,0,0.0138888888888889,1,0,3,1,3,2,1,0,"NHNB"
"entry26","61","ec:3.1.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.59","rn:R08149",685,185,"rectangle",46,17,"#000000","#BFBFFF",6255,"irreversible","ec","00981",0,0,0,0,31,71,43.6619718309859,0,0,0,0,0.0138888888888889,1,0,3,1,3,2,1,0,"NHNB"
"entry27","65","ec:3.1.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.59","rn:R08150",881,200,"rectangle",46,17,"#000000","#BFBFFF",6256,"irreversible","ec","00981",0,0,0,0,31,71,43.6619718309859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry28","72","ec:1.1.3.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.3.16","rn:R02373",848,396,"rectangle",46,17,"#000000","#BFBFFF",6257,"irreversible","ec","00981",0,0,0,0,17,71,23.943661971831,0,0,0,0,0.0138888888888889,2,0,1,1,3,1,1.17756934401283e-16,0,"NHNB"
"entry29","74","ec:1.14.99.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.99.22","rn:R02374",931,461,"rectangle",46,17,"#000000","#BFBFFF",6258,"irreversible","ec","00981",0,0,0,0,68,71,95.7746478873239,0,1,0,0,0.015625,2,0,1,1,3,1,1.17756934401283e-16,3.92523114670944e-17,"NHNB"
"entry30","77","ec:1.14.19.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.21","rn:R11007 rn:R11008",269,461,"rectangle",46,17,"#000000","#BFBFFF",6259,"irreversible","ec","00981",0,0,0,0,65,71,91.5492957746479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry31","79","ec:2.1.1.325","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.325","rn:R08147",557,156,"rectangle",46,17,"#000000","#BFBFFF",6260,"irreversible","ec","00981",0,0,0,0,69,71,97.1830985915493,0.0357142857142857,2,1,0.333333333333333,0.0238095238095238,3,0,2,1,3,3,1.57009245868377e-16,0,"NHNB"
"entry34","83","ec:1.1.1.216","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.216","rn:R03264",358,135,"rectangle",46,17,"#000000","#BFBFFF",6261,"irreversible","ec","00981",0,0,0,0,62,71,87.3239436619718,0,1,0,0,0.03125,4,0,3,1,3,1,1.17756934401283e-16,3.92523114670944e-17,"NHNB"
"entry35","84","ec:1.14.14.128","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.128","rn:R10925",557,228,"rectangle",46,17,"#000000","#BFBFFF",6262,"irreversible","ec","00981",0,0,0,0,46,71,64.7887323943662,0.0892857142857143,2,1,0.166666666666667,0.0178571428571429,1,0,2,1,3,4,0,1,"HNB"
"entry37","86","ec:1.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.3","rn:R08146",448,146,"rectangle",46,17,"#000000","#BFBFFF",6263,"irreversible","ec","00981",1,3,1,1,71,71,100,0.0892857142857143,2,1,0.333333333333333,0.0285714285714286,3,0,2,1,3,3,1.57009245868377e-16,0,"NHB"
