"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","13","ec:1.4.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.12","rn:R04200 rn:R04201",228,174,"rectangle",46,17,"#000000","#BFBFFF",2732,"reversible","ec","00472",0,0,0,0,405,2279,17.7709521720053,0,1,0,0,0.0140845070422535,1,0,4,2,4,1,0,0.0566238443234572,"NHNB"
"entry2","14","ec:5.4.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.3.5","rn:R02461",251,259,"rectangle",46,17,"#000000","#BFBFFF",2733,"reversible","ec","00472",1,3,1,0.2,72,2279,3.15928038613427,0.10989010989011,6,17,0.472222222222222,0.0133333333333333,2,0,3,2,4,9,0.255555607955541,0.943376155676543,"HB"
"entry3","15","ec:1.4.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.3","rn:R02457",213,307,"rectangle",46,17,"#000000","#BFBFFF",2734,"irreversible","ec","00472",0,0,0,0,538,2279,23.6068451075033,0,4,12,0.8,0.00970873786407767,2,0,3,2,4,6,0.446118756872387,0.74568173416879,"NHNB"
"entry4","16","ec:2.6.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.21","rn:R02459",213,341,"rectangle",46,17,"#000000","#BFBFFF",2735,"reversible","ec","00472",0,0,0,0,1360,2279,59.6752961825362,0,4,12,0.8,0.00970873786407767,2,0,3,2,4,6,0.446118756872387,0.74568173416879,"NHNB"
"entry5","17","ec:5.1.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.10","rn:R00672",338,268,"rectangle",46,17,"#000000","#BFBFFF",2736,"reversible","ec","00472",0,0,0,0,0,2279,0,0,1,9,0.9,0.00689655172413793,2,0,3,2,4,5,0.788474103054987,0.221571519312181,"NHNB"
"entry6","18","ec:5.1.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.9","rn:R00672",363,249,"rectangle",46,17,"#000000","#BFBFFF",2737,"reversible","ec","00472",0,0,0,0,0,2279,0,0,1,9,0.9,0.00689655172413793,2,0,3,2,4,5,0.788474103054987,0.221571519312181,"NHNB"
"entry7","19","ec:5.1.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.12","rn:R00672",388,268,"rectangle",46,17,"#000000","#BFBFFF",2738,"reversible","ec","00472",0,0,0,0,268,2279,11.7595436594998,0,1,9,0.9,0.00689655172413793,2,0,3,2,4,5,0.788474103054987,0.221571519312181,"NHNB"
"entry9","21","ec:1.4.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.3","rn:R02923",461,336,"rectangle",46,17,"#000000","#BFBFFF",2739,"irreversible","ec","00472",0,0,0,0,538,2279,23.6068451075033,0,3,2,0.666666666666667,0.00704225352112676,3,0,3,2,4,3,2.61894217926967e-18,0.256731532590915,"NHNB"
"entry10","22","ec:3.5.3.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.10","rn:R02458",460,307,"rectangle",46,17,"#000000","#BFBFFF",2740,"irreversible","ec","00472",1,2,5,1,0,2279,0,0.208791208791209,3,20,0.363636363636364,0.00645161290322581,2,0,2,2,4,11,1,0.0196304692031158,"HB"
"entry11","23","ec:2.6.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.21","rn:R02924",460,390,"rectangle",46,17,"#000000","#BFBFFF",2741,"reversible","ec","00472",0,0,0,0,1360,2279,59.6752961825362,0.0183150183150183,2,2,0.666666666666667,0.00549450549450549,3,0,3,2,4,3,0.00450634350541723,0.0351600132787341,"NHNB"
