"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","88","ec:2.1.1.210","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.210","rn:R07533",200,625,"rectangle",46,17,"#000000","#BFBFFF",5364,"irreversible","ec","00906",0,0,0,0,103,2315,4.44924406047516,0,0,1,1,8.81678716275789e-05,3,0.112937996262928,10,1,8,2,0.0565316276545787,6.90903826718648e-17,"NHNB"
"entry5","92","ec:1.3.99.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.99.39","rn:R07858",940,574,"rectangle",46,17,"#000000","#BFBFFF",5365,"irreversible","ec","00906",0,0,0,0,215,2315,9.28725701943845,0,0,0,0,8.81678716275789e-05,45,0.0583246469203677,10,1,8,1,0.0112529426015445,3.45451913359324e-17,"NHNB"
"entry6","95","ec:5.5.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.19","rn:R07856",351,706,"rectangle",46,17,"#000000","#BFBFFF",5366,"irreversible","ec","00906",0,0,0,0,627,2315,27.0842332613391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry7","96","ec:5.5.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.19","rn:R04801",351,569,"rectangle",46,17,"#000000","#BFBFFF",5367,"irreversible","ec","00906",0,0,0,0,627,2315,27.0842332613391,0,0,22,0.488888888888889,8.81678716275789e-05,19,0.536598094055463,9,1,8,10,1,4.14542296031189e-16,"HNB"
"entry8","99","ec:5.3.99.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.99.9","rn:R06951",1369,770,"rectangle",46,17,"#000000","#BFBFFF",5368,"irreversible","ec","00906",0,0,0,0,3,2315,0.129589632829374,0,2,0,0,8.98472596585804e-05,24,8.48262794903611e-17,4,1,8,2,0,6.90903826718648e-17,"NHNB"
"entry9","100","ec:1.14.99.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.99.44","rn:R07654",430,198,"rectangle",46,17,"#000000","#BFBFFF",5369,"irreversible","ec","00906",1,5,2,0.666666666666667,119,2315,5.14038876889849,0,2,0,0,9.0702947845805e-05,2,8.48262794903611e-17,2,1,8,2,0,6.90903826718648e-17,"NHB"
"entry10","102","ec:5.5.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.18","rn:R07840",890,283,"rectangle",46,17,"#000000","#BFBFFF",5370,"irreversible","ec","00906",0,0,0,0,112,2315,4.83801295896328,0,1,0,0,0.000121212121212121,15,8.48262794903611e-17,10,1,8,1,0,4.31814891699155e-17,"NHNB"
"entry11","103","ec:1.14.15.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.24","rn:R07851",1182,365,"rectangle",46,17,"#000000","#BFBFFF",5371,"irreversible","ec","00906",0,0,0,0,476,2315,20.561555075594,0,2,0,0,9.0702947845805e-05,16,8.48262794903611e-17,11,1,8,2,0,0.00328274773968588,"NHNB"
"entry12","104","ec:1.14.14.158","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.158","rn:R07850",1043,366,"rectangle",46,17,"#000000","#BFBFFF",5372,"irreversible","ec","00906",0,0,0,0,100,2315,4.31965442764579,4.49236298292902e-05,1,1,0.333333333333333,8.8999644001424e-05,14,1.19871727468894e-16,10,1,8,3,0.0189904160859609,0.00328274773968588,"NHNB"
"entry19","112","ec:1.3.8.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.2","rn:R07653",376,164,"rectangle",46,17,"#000000","#BFBFFF",5373,"irreversible","ec","00906",1,5,1,0.333333333333333,69,2315,2.98056155507559,8.98472596585804e-05,1,0,0,8.8999644001424e-05,1,6.19748461568654e-17,3,1,8,2,0,8.6362978339831e-17,"NHB"
