"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry8","101","ec:1.14.13.180","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.180","rn:R06683",1281,676,"rectangle",46,17,"#000000","#BFBFFF",6498,"irreversible","ec","01057",0,0,0,0,0,128,0,0,1,1,1,0.00103950103950104,4,0,3,1,4,2,9.82087225818358e-17,7.22681830675393e-17,"NHNB"
"entry9","102","ec:1.1.1.362","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.362","rn:R06682",1281,599,"rectangle",46,17,"#000000","#BFBFFF",6499,"irreversible","ec","01057",1,9,2,1,2,128,1.5625,0.00806451612903226,2,1,0.333333333333333,0.0010752688172043,4,0,2,1,4,3,7.24134583141631e-17,1.62468476903543e-16,"HB"
"entry10","103","ec:5.5.1.23","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.23","rn:R06681",1281,524,"rectangle",46,17,"#000000","#BFBFFF",6500,"irreversible","ec","01057",1,9,1,0.5,2,128,1.5625,0.00504032258064516,1,0,0,0.00110864745011086,4,0,3,1,4,2,3.6808228336723e-17,2.9608241808247e-17,"NHB"
"entry11","104","ec:2.1.1.288","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.288","rn:R06680",1281,449,"rectangle",46,17,"#000000","#BFBFFF",6501,"irreversible","ec","01057",0,0,0,0,2,128,1.5625,0,1,0,0,0.00114285714285714,4,0,4,1,4,1,0,1.48041209041235e-17,"NHNB"
"entry46","145","ec:5.5.1.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.26","rn:R09328",1069,524,"rectangle",46,17,"#000000","#BFBFFF",6502,"irreversible","ec","01057",0,0,0,0,2,128,1.5625,0,1,0,0,0.00100704934541793,3,0,2,1,4,1,0,1.48041209041235e-17,"NHNB"
"entry47","147","ec:2.1.1.292","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.292","rn:R06693",1099,974,"rectangle",46,17,"#000000","#BFBFFF",6503,"irreversible","ec","01057",1,10,1,0.5,0,128,0,0.00201612903225806,1,0,0,0.0009765625,6,0,1,1,4,3,7.24134583141631e-17,3.44886531256664e-17,"HB"
"entry48","148","ec:1.14.13.181","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.181","rn:R06692",1148,938,"rectangle",46,17,"#000000","#BFBFFF",6504,"irreversible","ec","01057",0,0,0,0,0,128,0,0,1,0,0,0.00100704934541793,6,0,2,1,4,1,0,0,"NHNB"
"entry49","149","ec:1.14.13.181","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.181","rn:R06689",1148,1013,"rectangle",46,17,"#000000","#BFBFFF",6505,"irreversible","ec","01057",0,0,0,0,0,128,0,0,1,0,0,0.00100704934541793,6,0,2,1,4,1,0,0,"NHNB"
"entry51","154","ec:1.14.13.200","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.200","rn:R06704",1797,676,"rectangle",46,17,"#000000","#BFBFFF",6506,"irreversible","ec","01057",0,0,0,0,7,128,5.46875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry52","156","ec:1.13.12.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.12.21","rn:R06700",1705,449,"rectangle",46,17,"#000000","#BFBFFF",6507,"irreversible","ec","01057",0,0,0,0,1,128,0.78125,0,0,0,0,0.000946969696969697,7,0,1,1,4,1,1.84041141683615e-17,3.61340915337697e-17,"NHNB"
"entry53","158","ec:4.2.1.154","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.154","rn:R06699",1705,374,"rectangle",46,17,"#000000","#BFBFFF",6508,"irreversible","ec","01057",0,0,0,0,2,128,1.5625,0,1,0,0,0.0009765625,7,0,1,1,4,1,0,1.48041209041235e-17,"NHNB"
"entry54","159","ec:1.14.13.181","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.181","rn:R06690",1055,1013,"rectangle",46,17,"#000000","#BFBFFF",6509,"irreversible","ec","01057",0,0,0,0,0,128,0,0,0,0,0,0.000946969696969697,6,0,2,1,4,1,1.84041141683615e-17,3.61340915337697e-17,"NHNB"
"entry55","160","ec:1.14.13.181","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.181","rn:R06691",1239,938,"rectangle",46,17,"#000000","#BFBFFF",6510,"irreversible","ec","01057",0,0,0,0,0,128,0,0,1,0,0,0.00100704934541793,5,0,2,1,4,1,0,1.48041209041235e-17,"NHNB"
