"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry5","41","ec:4.3.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.6","rn:R03046",724,678,"rectangle",46,17,"#000000","#BFBFFF",2547,"reversible","ec","00410",0,0,0,0,0,4951,0,0,3,2,0.666666666666667,0.00326797385620915,12,1.08688619455722e-17,8,4,7,3,0,2.1494071718333e-17,"NHNB"
"entry6","42","ec:1.3.8.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.1","rn:R04432",791,631,"rectangle",46,17,"#000000","#BFBFFF",2548,"reversible","ec","00410",0,0,0,0,601,4951,12.1389618258938,0,1,1,1,0.0028735632183908,13,2.60585682148381e-18,8,4,7,2,0,0,"NHNB"
"entry7","43","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R03045",659,631,"rectangle",46,17,"#000000","#BFBFFF",2549,"reversible","ec","00410",1,2,3,0.6,2959,4951,59.7657038982024,0.0432926829268293,2,2,0.333333333333333,0.0028328611898017,12,9.30852787849745e-18,7,4,7,4,0,0,"NHB"
"entry8","44","ec:3.1.2.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.4","rn:R03158",528,642,"rectangle",46,17,"#000000","#BFBFFF",2550,"reversible","ec","00410",1,2,4,0.8,494,4951,9.97778226620885,0.0621951219512195,1,0,0,0.00249376558603491,11,0,6,4,7,2,0,2.1494071718333e-17,"NHB"
"entry9","45","ec:1.1.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.59","rn:R01608",398,642,"rectangle",46,17,"#000000","#BFBFFF",2551,"reversible","ec","00410",1,2,5,1,220,4951,4.44354675823066,0.0804878048780488,6,12,0.571428571428571,0.00244498777506112,10,3.3474427624271e-18,5,4,7,7,0,0.0443024980226086,"NHB"
"entry10","46","ec:1.2.1.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.15","rn:R01604 rn:R01607",159,649,"rectangle",46,17,"#000000","#BFBFFF",2552,"irreversible","ec","00410",0,0,0,0,0,4951,0,0.00609756097560976,6,12,0.571428571428571,0.00223214285714286,7,1.61567155725633e-17,5,4,7,7,0.00371111303323935,0.0443024980226086,"NHNB"
"entry11","47","ec:2.8.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.3","rn:R00743",96,610,"rectangle",46,17,"#000000","#BFBFFF",2553,"reversible","ec","00410",0,0,0,0,0,4951,0,0.00365853658536585,1,0,0,0.00182815356489945,5,2.18756650373725e-18,6,4,7,2,0.00371111303323935,2.1494071718333e-17,"NHNB"
"entry12","48","ec:4.1.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.9","rn:R00233",145,570,"rectangle",46,17,"#000000","#BFBFFF",2554,"irreversible","ec","00410",0,0,0,0,669,4951,13.5124217329832,0.0182926829268293,1,0,0,0.0017921146953405,6,1.11134830859671e-17,6,4,7,2,0,0.000599725661549956,"NHNB"
"entry13","49","ec:1.2.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.18","rn:R00705 rn:R00706",203,611,"rectangle",46,17,"#000000","#BFBFFF",2555,"irreversible","ec","00410",0,0,0,0,2812,4951,56.7966067461119,0.0353658536585366,4,12,0.571428571428571,0.00175438596491228,8,1.40439797951931e-17,5,4,7,7,0.00747246363362017,0.0434049255158853,"NHNB"
"entry14","50","ec:4.2.1.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.27","rn:R01611",315,680,"rectangle",46,17,"#000000","#BFBFFF",2556,"reversible","ec","00410",0,0,0,0,0,4951,0,0,3,12,0.8,0.0016366612111293,9,2.22269661719341e-17,5,4,7,6,0.0110581516232404,0.0425174193836467,"NHNB"
"entry15","51","ec:2.6.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.18","rn:R00907",315,432,"rectangle",46,17,"#000000","#BFBFFF",2557,"reversible","ec","00410",0,0,0,0,984,4951,19.8747727731771,0.0510670731707317,16,145,0.627705627705628,0.00158478605388273,2,0.0491194476609859,4,4,7,22,0.17658622406262,0.976283326088244,"HNB"
"entry16","52","ec:2.6.1.55","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.55","rn:R00908",266,432,"rectangle",46,17,"#000000","#BFBFFF",2558,"reversible","ec","00410",0,0,0,0,483,4951,9.75560492829731,0.0510670731707317,16,145,0.627705627705628,0.00158478605388273,2,0.049119447660986,4,4,7,22,0.17658622406262,0.976283326088244,"HNB"
"entry17","53","ec:2.6.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.19","rn:R00908",216,432,"rectangle",46,17,"#000000","#BFBFFF",2559,"reversible","ec","00410",0,0,0,0,2551,4951,51.5249444556655,0.0510670731707317,16,145,0.627705627705628,0.00158478605388273,2,0.049119447660986,4,4,7,22,0.17658622406262,0.976283326088244,"HNB"
"entry18","54","ec:6.3.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.1","rn:R02473",354,529,"rectangle",46,17,"#000000","#BFBFFF",2560,"irreversible","ec","00410",0,0,0,0,4137,4951,83.5588769945466,0.0208333333333333,16,173,0.910526315789474,0.00158982511923688,2,0.0768999197898923,5,4,7,20,0.323541585373005,0.956748742947735,"HNB"
"entry19","55","ec:3.4.13.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.4.13.4","rn:R00911",521,480,"rectangle",46,17,"#000000","#BFBFFF",2561,"irreversible","ec","00410",0,0,0,0,0,4951,0,0.000101626016260163,12,141,0.92156862745098,0.00156494522691706,2,0.0966557375168276,5,4,7,18,0.487453691616366,0.777417064106243,"NHNB"
"entry20","56","ec:6.3.2.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.11","rn:R00912",521,428,"rectangle",46,17,"#000000","#BFBFFF",2562,"irreversible","ec","00410",0,0,0,0,112,4951,2.26216925873561,0.000101626016260163,10,127,0.933823529411765,0.00155763239875389,2,0.1171439687999,5,4,7,17,0.552576037480364,0.665499784930658,"NHNB"
