"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","34","ec:3.1.1.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.45","rn:R08121",774,335,"rectangle",46,17,"#000000","#BFBFFF",2326,"irreversible","ec","00364",1,4,2,1,2162,2293,94.2869603139991,0,2,0,0,0.00308641975308642,1,0,6,1,2,2,0,0.707106781186547,"HB"
"entry2","35","ec:3.1.1.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.45","rn:R08120",774,274,"rectangle",46,17,"#000000","#BFBFFF",2327,"irreversible","ec","00364",1,4,2,1,2162,2293,94.2869603139991,0,2,0,0,0.00292397660818713,1,0,8,1,2,2,0,1,"HB"
"entry6","40","ec:1.13.11.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.1","rn:R08114",467,274,"rectangle",46,17,"#000000","#BFBFFF",2328,"irreversible","ec","00364",1,4,2,1,672,2293,29.3065852594854,0,2,0,0,0.00308641975308642,1,0,10,1,2,2,0,0.707106781186547,"HB"
"entry7","41","ec:1.14.12.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.10","rn:R08109",220,335,"rectangle",46,17,"#000000","#BFBFFF",2329,"irreversible","ec","00364",0,0,0,0,489,2293,21.325774095072,0,1,0,0,0.00291545189504373,2,0,10,1,2,1,0,3.92523114670944e-17,"NHNB"
"entry9","43","ec:1.14.12.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.10","rn:R08110",220,397,"rectangle",46,17,"#000000","#BFBFFF",2330,"irreversible","ec","00364",1,4,2,1,489,2293,21.325774095072,0,2,0,0,0.00326797385620915,3,0,10,1,2,2,0,0,"HB"
"entry10","44","ec:1.3.1.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.25","rn:R08113",339,397,"rectangle",46,17,"#000000","#BFBFFF",2331,"irreversible","ec","00364",1,4,2,1,442,2293,19.2760575665068,0.00292397660818713,1,0,0,0.00277008310249307,4,0,9,1,2,2,0,0,"HB"
"entry11","45","ec:1.14.12.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.10","rn:R08100",220,128,"rectangle",46,17,"#000000","#BFBFFF",2332,"irreversible","ec","00364",0,0,0,0,489,2293,21.325774095072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry12","46","ec:6.2.1.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.33","rn:R08117",92,545,"rectangle",46,17,"#000000","#BFBFFF",2333,"irreversible","ec","00364",1,4,1,0.5,0,2293,0,0.00292397660818713,1,0,0,0.00277008310249307,6,0,11,1,2,2,0,7.85046229341888e-17,"HB"
"entry13","47","ec:1.14.12.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.10","rn:R08101",220,206,"rectangle",46,17,"#000000","#BFBFFF",2334,"irreversible","ec","00364",0,0,0,0,489,2293,21.325774095072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry19","54","ec:5.5.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.1","rn:R08116",608,335,"rectangle",46,17,"#000000","#BFBFFF",2335,"irreversible","ec","00364",1,4,2,1,582,2293,25.3815961622329,0.00292397660818713,1,0,0,0.00277008310249307,1,0,7,1,2,2,0.414213562373095,0,"HB"
"entry20","55","ec:1.3.1.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.25","rn:R08111",339,274,"rectangle",46,17,"#000000","#BFBFFF",2336,"irreversible","ec","00364",1,4,1,0.5,442,2293,19.2760575665068,0.00292397660818713,1,0,0,0.00277008310249307,1,0,11,1,2,2,0.414213562373095,7.85046229341888e-17,"HB"
"entry21","56","ec:5.5.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.7","rn:R08119",608,274,"rectangle",46,17,"#000000","#BFBFFF",2337,"irreversible","ec","00364",1,4,2,1,7,2293,0.305276929786306,0,0,0,0,0.00263157894736842,1,0,9,1,2,2,1,1.17756934401283e-16,"HB"
"entry22","57","ec:1.3.1.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.25","rn:R08112",339,335,"rectangle",46,17,"#000000","#BFBFFF",2338,"irreversible","ec","00364",1,4,1,0.5,442,2293,19.2760575665068,0.00292397660818713,1,0,0,0.00277008310249307,4,0,9,1,2,2,0,0,"HB"
