"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","52","ec:1.13.11.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.39","rn:R07827",922,221,"rectangle",46,17,"#000000","#BFBFFF",2202,"irreversible","ec","00361",0,0,0,0,13,2764,0.470332850940666,0,0,0,0,0.000674763832658569,2,2.11734693651409e-16,2,1,6,1,0,3.67282722744575e-17,"NHNB"
"entry9","62","ec:3.1.1.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.45","rn:R06838",1215,260,"rectangle",46,17,"#000000","#BFBFFF",2203,"irreversible","ec","00361",1,10,1,0.5,2162,2764,78.2199710564399,0.0149359886201991,2,3,0.5,0.000750750750750751,1,0.819172513396165,4,1,6,4,0.515221506465076,0.269404553030491,"HB"
"entry10","63","ec:5.5.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.7","rn:R06840",1032,260,"rectangle",46,17,"#000000","#BFBFFF",2204,"irreversible","ec","00361",0,0,0,0,7,2764,0.253256150506512,0,0,0,0,0.000674763832658569,1,0.671043606703789,5,1,6,1,0.117642208804962,4.46585867341089e-17,"NHNB"
"entry11","65","ec:1.3.1.119","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.119","rn:R06857",808,260,"rectangle",46,17,"#000000","#BFBFFF",2205,"irreversible","ec","00361",1,10,1,0.5,5,2764,0.180897250361794,0,2,0,0,0.000711237553342817,2,0,1,1,6,2,0,0,"NHB"
"entry12","66","ec:1.14.12.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.26","rn:R06856",693,260,"rectangle",46,17,"#000000","#BFBFFF",2206,"irreversible","ec","00361",0,0,0,0,5,2764,0.180897250361794,0,0,0,0,0.000674763832658569,2,1.88362667364298e-16,2,1,6,1,0,4.46585867341089e-17,"NHNB"
"entry13","67","ec:1.3.1.119","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.119","rn:R06832",808,734,"rectangle",46,17,"#000000","#BFBFFF",2207,"irreversible","ec","00361",0,0,0,0,5,2764,0.180897250361794,0,1,0,0,0.000692520775623269,3,0,1,1,6,1,0,1.47223341629183e-17,"NHNB"
"entry14","68","ec:1.14.12.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.26","rn:R06831",693,733,"rectangle",46,17,"#000000","#BFBFFF",2208,"irreversible","ec","00361",0,0,0,0,5,2764,0.180897250361794,0,0,0,0,0.000674763832658569,3,1.42476287812411e-16,1,1,6,1,0,4.46585867341089e-17,"NHNB"
"entry15","69","ec:1.13.11.66","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.66","rn:R05246",1218,855,"rectangle",46,17,"#000000","#BFBFFF",2209,"irreversible","ec","00361",0,0,0,0,4,2764,0.144717800289436,0,1,0,0,0.000769822940723634,1,0,5,1,6,1,0,0.228333265069042,"NHNB"
"entry16","70","ec:1.2.1.61","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.61","rn:R05236",1309,855,"rectangle",46,17,"#000000","#BFBFFF",2210,"irreversible","ec","00361",1,10,1,0.5,0,2764,0,0.00782361308677098,2,5,0.5,0.000750187546886722,1,0.671043606703789,4,1,6,5,0.654024526125996,0.591792427308589,"HB"
"entry19","75","ec:3.8.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.8.1.5","rn:R05369",308,536,"rectangle",46,17,"#000000","#BFBFFF",2211,"irreversible","ec","00361",0,0,0,0,442,2764,15.9913169319826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
