"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","31","ec:1.14.13.63","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.63","rn:R02517",491,157,"rectangle",46,17,"#000000","#BFBFFF",4283,"irreversible","ec","00643",0,0,0,0,0,2928,0,0,0,0,0,0.00238095238095238,4,0,3,2,4,1,6.91199747039169e-18,0,"NHNB"
"entry2","33","ec:3.5.5.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.5.1","rn:R07855",189,145,"rectangle",46,17,"#000000","#BFBFFF",4284,"irreversible","ec","00643",0,0,0,0,310,2928,10.5874316939891,0,5,5,0.5,0.00332225913621262,1,0,3,2,4,5,0,1,"HNB"
"entry3","34","ec:3.5.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.4","rn:R02540",294,145,"rectangle",46,17,"#000000","#BFBFFF",4285,"irreversible","ec","00643",0,0,0,0,2400,2928,81.9672131147541,0,3,4,0.666666666666667,0.0031055900621118,1,0,3,2,4,4,0.492171045175898,0.717636327224952,"HNB"
"entry4","35","ec:4.2.1.84","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.84","rn:R07854",237,116,"rectangle",46,17,"#000000","#BFBFFF",4286,"irreversible","ec","00643",0,0,0,0,309,2928,10.5532786885246,0.00263157894736842,1,2,0.666666666666667,0.0025,1,0,4,2,4,3,0.845370866402396,0.151098818582474,"NHNB"
"entry5","36","ec:4.99.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.99.1.7","rn:R07638",134,116,"rectangle",46,17,"#000000","#BFBFFF",4287,"irreversible","ec","00643",0,0,0,0,1,2928,0.0341530054644809,0,0,1,1,0.00238095238095238,1,0,4,2,4,2,0.566537508642478,0,"NHNB"
"entry10","41","ec:2.8.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.1","rn:R05508",744,380,"rectangle",46,17,"#000000","#BFBFFF",4288,"irreversible","ec","00643",0,0,0,0,311,2928,10.6215846994536,0,1,0,0,0.0032258064516129,3,0,5,2,4,1,0,0,"NHNB"
"entry11","42","ec:3.7.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.7.1.2","rn:R01364",729,198,"rectangle",46,17,"#000000","#BFBFFF",4289,"irreversible","ec","00643",0,0,0,0,1476,2928,50.4098360655738,0,1,0,0,0.00275482093663912,4,0,3,2,4,1,0,0,"NHNB"
"entry12","43","ec:4.2.1.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.54","rn:R02963",634,380,"rectangle",46,17,"#000000","#BFBFFF",4290,"irreversible","ec","00643",1,4,1,0.5,8,2928,0.273224043715847,0.0131578947368421,1,0,0,0.00307692307692308,3,0,4,2,4,2,1.38239949407834e-17,0,"NHB"
"entry13","44","ec:5.2.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.2.1.2","rn:R03181",636,198,"rectangle",46,17,"#000000","#BFBFFF",4291,"irreversible","ec","00643",1,4,1,0.5,559,2928,19.0915300546448,0.00526315789473684,1,0,0,0.0026246719160105,4,0,2,2,4,2,1.38239949407834e-17,0,"NHB"
"entry14","45","ec:2.8.3.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.12","rn:R05509",514,381,"rectangle",46,17,"#000000","#BFBFFF",4292,"irreversible","ec","00643",1,4,2,1,572,2928,19.5355191256831,0.0210526315789474,3,3,0.5,0.00293255131964809,2,0,3,2,4,4,2.76479898815667e-17,3.19782666203071e-16,"HB"
"entry15","46","ec:3.5.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.4","rn:R05551",384,385,"rectangle",46,17,"#000000","#BFBFFF",4293,"irreversible","ec","00643",0,0,0,0,2400,2928,81.9672131147541,0.00789473684210526,3,4,0.666666666666667,0.00277777777777778,2,0,3,2,4,4,5.79209245707738e-16,3.19782666203071e-16,"HNB"
