"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry6","22","ec:2.3.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.2.1","rn:R04012",502,129,"rectangle",46,17,"#000000","#BFBFFF",2716,"irreversible","ec","00471",0,0,0,0,0,5582,0,0,4,3,0.5,0.00847457627118644,2,0,4,2,4,4,0,0.728461561141759,"NHNB"
"entry7","23","ec:6.3.2.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.8","rn:R03193",438,311,"rectangle",46,17,"#000000","#BFBFFF",2717,"irreversible","ec","00471",0,0,0,0,4993,5582,89.4482264421354,0.0641025641025641,1,0,0,0.015625,3,0,3,2,4,2,0,0,"NHNB"
"entry8","24","ec:6.3.2.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.9","rn:R02783",495,212,"rectangle",46,17,"#000000","#BFBFFF",2718,"irreversible","ec","00471",1,2,3,1,4886,5582,87.5313507703332,0.173076923076923,6,12,0.428571428571429,0.0147058823529412,2,0,2,2,4,8,0,1,"HB"
"entry9","25","ec:4.2.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.48","rn:R01583",344,256,"rectangle",46,17,"#000000","#BFBFFF",2719,"irreversible","ec","00471",0,0,0,0,149,5582,2.66929415979936,0,5,12,0.8,0.0123456790123457,2,0,3,2,4,6,0.232418906269167,0.947111630288236,"NHNB"
"entry10","26","ec:1.4.3.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.7","rn:R00279",241,256,"rectangle",46,17,"#000000","#BFBFFF",2720,"irreversible","ec","00471",0,0,0,0,0,5582,0,0.032051282051282,5,13,0.619047619047619,0.010752688172043,2,0,3,2,4,7,0.452545555495566,0.891269881522394,"NHNB"
"entry11","27","ec:1.4.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.3","rn:R00243 rn:R00248",187,256,"rectangle",46,17,"#000000","#BFBFFF",2721,"reversible","ec","00471",0,0,0,0,1558,5582,27.9111429595127,0.00320512820512821,2,2,0.666666666666667,0.00917431192660551,1,0,4,2,4,3,0.207147971054085,0.21452759268328,"NHNB"
"entry12","28","ec:5.1.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.3","rn:R00260",270,203,"rectangle",46,17,"#000000","#BFBFFF",2722,"reversible","ec","00471",0,0,0,0,4402,5582,78.8606234324615,0.0608974358974359,4,14,0.5,0.00847457627118644,2,0,3,2,4,8,0.709553795005656,0.735732892368992,"HNB"
"entry13","29","ec:3.5.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.38","rn:R01579",393,170,"rectangle",46,17,"#000000","#BFBFFF",2723,"irreversible","ec","00471",0,0,0,0,205,5582,3.6725188104622,0.0170940170940171,1,7,0.466666666666667,0.00636942675159236,2,0,3,2,4,6,1,0.0457928760411638,"NHNB"
"entry14","30","ec:3.5.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.35","rn:R01579",345,170,"rectangle",46,17,"#000000","#BFBFFF",2724,"irreversible","ec","00471",0,0,0,0,0,5582,0,0.0170940170940171,1,7,0.466666666666667,0.00636942675159236,2,0,3,2,4,6,1,0.0457928760411638,"NHNB"
"entry15","31","ec:3.5.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.2","rn:R01579",297,170,"rectangle",46,17,"#000000","#BFBFFF",2725,"irreversible","ec","00471",0,0,0,0,3985,5582,71.3901827302042,0.0170940170940171,1,7,0.466666666666667,0.00636942675159236,2,0,3,2,4,6,1,0.0457928760411638,"NHNB"
"entry16","32","ec:3.5.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.2","rn:R00256",171,170,"rectangle",46,17,"#000000","#BFBFFF",2726,"irreversible","ec","00471",0,0,0,0,3985,5582,71.3901827302042,0,0,1,0.333333333333333,0.00549450549450549,1,0,4,2,4,3,0.233191627622018,0,"NHNB"
"entry29","54","ec:3.5.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.38","rn:R00256",221,170,"rectangle",46,17,"#000000","#BFBFFF",2727,"irreversible","ec","00471",0,0,0,0,205,5582,3.6725188104622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry30","55","ec:1.4.3.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.15","rn:R00279",291,256,"rectangle",46,17,"#000000","#BFBFFF",2728,"irreversible","ec","00471",0,0,0,0,0,5582,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry31","56","ec:5.1.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.10","rn:R00579",270,132,"rectangle",46,17,"#000000","#BFBFFF",2729,"reversible","ec","00471",0,0,0,0,0,5582,0,0.0256410256410256,1,3,0.3,0.00591715976331361,2,0,4,2,4,5,0.201237629792918,0.0530642072683969,"NHNB"
"entry33","59","ec:6.3.2.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.53","rn:R12272",497,272,"rectangle",46,17,"#000000","#BFBFFF",2730,"irreversible","ec","00471",0,0,0,0,135,5582,2.41848799713364,0.00641025641025641,1,0,0,0.0163934426229508,3,0,4,2,4,2,0,0,"NHNB"
"entry34","60","ec:5.1.1.23","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.23","rn:R12271",560,245,"rectangle",46,17,"#000000","#BFBFFF",2731,"irreversible","ec","00471",0,0,0,0,132,5582,2.36474381941956,0,2,0,0,0.0256410256410256,3,0,3,2,4,2,0,0,"NHNB"
