"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","9","ec:4.2.3.152","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.152","rn:R10937",119,169,"rectangle",46,17,"#000000","#BFBFFF",3250,"irreversible","ec","00525",0,0,0,0,55,3748,1.46744930629669,0,2,1,1,0.00694444444444444,1,0,2,1,4,2,0,1,"HNB"
"entry2","18","ec:2.7.1.188","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.188","rn:R11185",210,169,"rectangle",46,17,"#000000","#BFBFFF",3251,"irreversible","ec","00525",1,5,1,0.5,24,3748,0.64034151547492,0.00641025641025641,2,1,0.333333333333333,0.00641025641025641,1,0,1,1,4,3,0.5,1,"HB"
"entry3","19","ec:5.1.3.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.3.35","rn:R11081",298,169,"rectangle",46,17,"#000000","#BFBFFF",3252,"irreversible","ec","00525",0,0,0,0,19,3748,0.506937033084312,0,0,0,0,0.00549450549450549,1,0,2,1,4,1,0.5,7.85046229341888e-17,"NHNB"
"entry4","23","ec:2.7.7.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.91","rn:R11237",678,254,"rectangle",46,17,"#000000","#BFBFFF",3253,"irreversible","ec","00525",0,0,0,0,11,3748,0.293489861259338,0,1,0,0,0.00591715976331361,3,0,1,1,4,1,0,0,"NHNB"
"entry5","29","ec:2.7.7.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.91","rn:R11246",678,169,"rectangle",46,17,"#000000","#BFBFFF",3254,"irreversible","ec","00525",0,0,0,0,11,3748,0.293489861259338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry6","33","ec:5.1.3.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.3.33","rn:R11079",168,264,"rectangle",46,17,"#000000","#BFBFFF",3255,"irreversible","ec","00525",0,0,0,0,2,3748,0.0533617929562433,0,0,1,1,0.00549450549450549,1,0,2,1,4,2,1,1.57009245868378e-16,"HNB"
"entry8","36","ec:2.5.1.135","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.135","rn:R11250",778,254,"rectangle",46,17,"#000000","#BFBFFF",3256,"irreversible","ec","00525",0,0,0,0,5,3748,0.133404482390608,0,0,0,0,0.00549450549450549,3,0,1,1,4,1,3.3993498887763e-17,7.85046229341888e-17,"NHNB"
"entry29","61","ec:2.7.7.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.24","rn:R02328",498,109,"rectangle",46,17,"#000000","#BFBFFF",3257,"irreversible","ec","00525",0,0,0,0,3742,3748,99.8399146211313,0,1,0,0,0.00636942675159236,2,0,2,1,4,1,0,0,"NHNB"
"entry30","62","ec:4.2.1.46","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.46","rn:R06513",598,109,"rectangle",46,17,"#000000","#BFBFFF",3258,"irreversible","ec","00525",1,5,1,0.5,3746,3748,99.9466382070438,0.00641025641025641,1,0,0,0.00591715976331361,2,0,1,1,4,2,6.79869977755259e-17,0,"HB"
"entry31","63","ec:2.6.1.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.33","rn:R02773",693,109,"rectangle",46,17,"#000000","#BFBFFF",3259,"irreversible","ec","00525",0,0,0,0,5,3748,0.133404482390608,0,0,0,0,0.00549450549450549,2,0,2,1,4,1,3.3993498887763e-17,7.85046229341888e-17,"NHNB"
"entry32","64","ec:2.7.1.187","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.187","rn:R11184",958,209,"rectangle",46,17,"#000000","#BFBFFF",3260,"irreversible","ec","00525",0,0,0,0,74,3748,1.974386339381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry33","73","ec:2.7.1.214","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.214","rn:R11234",433,362,"rectangle",46,17,"#000000","#BFBFFF",3261,"irreversible","ec","00525",0,0,0,0,5,3748,0.133404482390608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry34","76","ec:2.5.1.135","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.135","rn:R11497",778,362,"rectangle",46,17,"#000000","#BFBFFF",3262,"irreversible","ec","00525",1,5,1,0.5,5,3748,0.133404482390608,0.0192307692307692,1,0,0,0.00684931506849315,4,0,3,1,4,2,6.79869977755259e-17,0,"HB"
"entry35","77","ec:3.1.3.101","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.101","rn:R11240",868,362,"rectangle",46,17,"#000000","#BFBFFF",3263,"irreversible","ec","00525",1,5,2,1,2,3748,0.0533617929562433,0.0256410256410256,1,0,0,0.00636942675159236,4,0,2,1,4,2,6.79869977755259e-17,0,"HB"
"entry36","78","ec:2.4.1.338","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.338","rn:R11241",952,362,"rectangle",46,17,"#000000","#BFBFFF",3264,"irreversible","ec","00525",1,5,1,0.5,2,3748,0.0533617929562433,0.0192307692307692,1,0,0,0.00591715976331361,4,0,3,1,4,2,6.79869977755259e-17,0,"HB"
"entry50","101","ec:1.14.11.52","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.52","rn:R11340",1003,395,"rectangle",46,17,"#000000","#BFBFFF",3265,"irreversible","ec","00525",0,0,0,0,2,3748,0.0533617929562433,0,0,0,0,0.00549450549450549,4,0,4,1,4,1,3.3993498887763e-17,7.85046229341888e-17,"NHNB"
"entry51","104","ec:2.7.7.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.91","rn:R11402",678,314,"rectangle",46,17,"#000000","#BFBFFF",3266,"irreversible","ec","00525",0,0,0,0,11,3748,0.293489861259338,0,1,0,0,0.00735294117647059,4,0,4,1,4,1,0,0,"NHNB"
