"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry16","36","ec:4.1.99.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.99.12","rn:R07281",430,133,"rectangle",46,17,"#000000","#BFBFFF",4630,"irreversible","ec","00740",0,0,0,0,4962,5916,83.8742393509128,0,1,0,0,0.00225225225225225,5,2.85160651353171e-18,6,4,8,1,0,0.00390787947661076,"NHNB"
"entry17","38","ec:3.5.99.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.99.1","rn:R01732",701,145,"rectangle",46,17,"#000000","#BFBFFF",4631,"irreversible","ec","00740",0,0,0,0,0,5916,0,0.0450328407224959,5,23,0.638888888888889,0.00222222222222222,4,0.0971580197401963,6,4,8,9,0.5077464459971,0.470105943694614,"NHNB"
"entry18","39","ec:2.7.7.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.2","rn:R00161",918,206,"rectangle",46,17,"#000000","#BFBFFF",4632,"irreversible","ec","00740",0,0,0,0,5849,5916,98.867478025693,0.0178109042025298,2,20,0.303030303030303,0.00212314225053079,4,0.814383170127232,7,4,8,12,1,0.115630950390812,"HNB"
"entry19","40","ec:3.6.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.18","rn:R00160",918,172,"rectangle",46,17,"#000000","#BFBFFF",4633,"irreversible","ec","00740",0,0,0,0,96,5916,1.62271805273834,0.0178109042025298,2,20,0.303030303030303,0.00212314225053079,4,0.814383170127232,7,4,8,12,1,0.115630950390812,"HNB"
"entry20","41","ec:2.7.1.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.26","rn:R00549",772,195,"rectangle",46,17,"#000000","#BFBFFF",4634,"irreversible","ec","00740",0,0,0,0,5550,5916,93.8133874239351,0.0830926667749328,6,19,0.287878787878788,0.00225225225225225,4,0.263169928026354,6,4,8,12,0.529149021557695,0.766089852482391,"HNB"
"entry21","42","ec:3.5.4.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.25","rn:R00425",128,206,"rectangle",46,17,"#000000","#BFBFFF",4635,"irreversible","ec","00740",0,0,0,0,4776,5916,80.7302231237322,0.00184729064039409,3,4,0.666666666666667,0.00127713920817369,1,4.1348583731097e-17,7,4,8,4,0,1.35979435327739e-16,"NHNB"
"entry22","43","ec:3.5.4.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.26","rn:R03459",225,206,"rectangle",46,17,"#000000","#BFBFFF",4636,"irreversible","ec","00740",1,2,4,0.444444444444444,4561,5916,77.0960108181203,0.00985221674876847,3,3,0.5,0.00132450331125828,1,2.75981343319069e-17,6,4,8,4,0,1.98606065838227e-16,"NHB"
"entry23","44","ec:1.1.1.193","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.193","rn:R03458",323,206,"rectangle",46,17,"#000000","#BFBFFF",4637,"irreversible","ec","00740",1,2,5,0.555555555555556,4565,5916,77.1636240703178,0.0061576354679803,1,0,0,0.00136986301369863,2,3.2715996849784e-17,5,4,8,2,0.0237540602537373,8.36463752914915e-17,"NHB"
"entry24","45","ec:2.5.1.78","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.78","rn:R04457",535,206,"rectangle",46,17,"#000000","#BFBFFF",4638,"irreversible","ec","00740",1,2,1,0.111111111111111,5001,5916,84.5334685598377,0.0197044334975369,2,1,0.333333333333333,0.00218818380743982,4,7.52905781705948e-17,5,4,8,4,0.0243461848294124,0.298100713714387,"NHB"
"entry25","46","ec:2.5.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.9","rn:R00066",642,206,"rectangle",46,17,"#000000","#BFBFFF",4639,"irreversible","ec","00740",1,2,9,1,4983,5916,84.2292089249493,0.0564449917898194,1,24,0.436363636363636,0.00212314225053079,4,0.26991208796387,5,4,8,12,0.928587372935659,0.104535717775908,"HB"
