"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","35","ec:2.3.1.158","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.158","rn:R05333",636,564,"rectangle",46,17,"#000000","#BFBFFF",3393,"irreversible","ec","00561",0,0,0,0,240,5792,4.14364640883978,0.00110035534411113,6,41,0.911111111111111,0.00188679245283019,3,0.142467180171759,5,1,8,10,0.382377398930885,0.649053195635883,"NHNB"
"entry1","36","ec:3.13.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.13.1.1","rn:R05775",597,719,"rectangle",46,17,"#000000","#BFBFFF",3394,"irreversible","ec","00561",0,0,0,0,503,5792,8.68439226519337,0,1,0,0,0.000452693526482571,8,0,1,1,8,1,2.70142332197242e-18,2.15909981945338e-17,"NHNB"
"entry2","38","ec:2.4.1.241","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.241","rn:R04469",404,840,"rectangle",46,17,"#000000","#BFBFFF",3395,"irreversible","ec","00561",0,0,0,0,108,5792,1.8646408839779,0.0231267345050879,6,20,0.952380952380952,0.00181159420289855,3,0.0177472809354956,6,1,8,7,0.0211242353429844,0.261809978114043,"NHNB"
"entry3","39","ec:2.4.99.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.99.5","rn:R03468",404,921,"rectangle",46,17,"#000000","#BFBFFF",3396,"irreversible","ec","00561",0,0,0,0,0,5792,0,0.000462534690101758,7,26,0.928571428571429,0.00181488203266788,3,0.00498351176915159,6,1,8,8,0.028795359494853,0.300958662596885,"NHNB"
"entry5","41","ec:3.1.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.3","rn:R02250",636,522,"rectangle",46,17,"#000000","#BFBFFF",3397,"irreversible","ec","00561",0,0,0,0,1638,5792,28.2803867403315,0.0100735283320852,9,43,0.781818181818182,0.00194174757281553,3,0.111232595512569,4,1,8,12,0.281859289066265,0.91391962473763,"HNB"
"entry6","42","ec:2.3.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.20","rn:R02251",636,584,"rectangle",46,17,"#000000","#BFBFFF",3398,"irreversible","ec","00561",0,0,0,0,929,5792,16.039364640884,0.00110035534411113,6,32,0.888888888888889,0.00188679245283019,3,0.111232595512569,5,1,8,9,0.281859289066265,0.649053195635884,"NHNB"
"entry7","43","ec:2.4.1.46","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.46","rn:R02691",515,829,"rectangle",46,17,"#000000","#BFBFFF",3399,"irreversible","ec","00561",0,0,0,0,130,5792,2.24447513812155,0.100288349999266,12,85,0.447368421052632,0.00191204588910134,3,0.22009005637047,5,1,8,20,0.587047083054217,0.869156952488362,"HNB"
"entry8","44","ec:2.4.1.337","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.337","rn:R10850",515,668,"rectangle",46,17,"#000000","#BFBFFF",3400,"irreversible","ec","00561",1,3,2,1,476,5792,8.2182320441989,0.0105566201195248,6,57,0.730769230769231,0.00182815356489945,3,0.275509374789134,5,1,8,13,0.620745422766881,0.572968107678106,"HB"
"entry9","45","ec:3.1.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.4","rn:R02239",448,564,"rectangle",46,17,"#000000","#BFBFFF",3401,"irreversible","ec","00561",0,0,0,0,530,5792,9.15055248618784,0.0196044961308606,5,39,0.709090909090909,0.00187617260787992,3,0.241640980404816,5,1,8,11,0.511890166857824,0.414456117812112,"HNB"
"entry10","46","ec:2.3.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.22","rn:R03755 rn:R03756",489,523,"rectangle",46,17,"#000000","#BFBFFF",3402,"irreversible","ec","00561",0,0,0,0,251,5792,4.3335635359116,0.0376512415018428,6,64,0.609523809523809,0.00185185185185185,3,0.420727388235654,4,1,8,16,0.770421741589893,0.586713193702772,"HNB"
