"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry3","40","ec:1.14.13.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.33","rn:R01296 rn:R01298",314,227,"rectangle",46,17,"#000000","#BFBFFF",2249,"reversible","ec","00362",0,0,0,0,0,4310,0,0.00633802816901408,5,15,0.416666666666667,0.000259336099585062,2,3.33735152416108e-16,10,2,7,9,0.639791736316233,1,"HNB"
"entry4","41","ec:1.14.13.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.2","rn:R01298",314,206,"rectangle",46,17,"#000000","#BFBFFF",2250,"reversible","ec","00362",0,0,0,0,981,4310,22.7610208816705,0.00633802816901408,5,15,0.416666666666667,0.000259336099585062,2,1.76289498530827e-16,10,2,7,9,0.639791736316233,1,"HNB"
"entry10","47","ec:1.14.13.23","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.23","rn:R01628",314,329,"rectangle",46,17,"#000000","#BFBFFF",2251,"irreversible","ec","00362",0,0,0,0,2,4310,0.0464037122969838,0.00299798792756539,5,10,0.476190476190476,0.000250312891113892,1,0,10,2,7,7,0.360208263683767,0.661875932010393,"HNB"
"entry11","48","ec:1.14.13.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.24","rn:R02589",224,353,"rectangle",46,17,"#000000","#BFBFFF",2252,"irreversible","ec","00362",0,0,0,0,313,4310,7.26218097447796,0,1,1,1,0.00020116676725005,6,2.16122438798552e-16,11,2,7,2,0.119206590121769,0.0410882782762926,"NHNB"
"entry15","53","ec:1.13.11.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.3","rn:R01631",420,396,"rectangle",46,17,"#000000","#BFBFFF",2253,"irreversible","ec","00362",0,0,0,0,1058,4310,24.5475638051044,0.00704225352112676,4,10,0.476190476190476,0.000241837968561064,1,6.49429003547272e-17,10,2,7,7,0.479414853805537,0.493920841315434,"HNB"
"entry16","54","ec:1.13.11.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.8","rn:R01632",420,206,"rectangle",46,17,"#000000","#BFBFFF",2254,"irreversible","ec","00362",0,0,0,0,243,4310,5.63805104408353,0,1,9,0.9,0.00021953896816685,1,3.62991116326774e-16,10,2,7,5,0.568372038129265,0.264189958633912,"NHNB"
"entry17","55","ec:4.2.1.83","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.83","rn:R04478",949,206,"rectangle",46,17,"#000000","#BFBFFF",2255,"irreversible","ec","00362",1,4,1,0.5,518,4310,12.0185614849188,0.000402414486921529,1,0,0,0.000198373338623289,12,5.16745008723702e-17,3,2,7,2,0,3.59316565431596e-17,"NHB"
"entry18","56","ec:5.3.2.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.2.8","rn:R07839",854,206,"rectangle",46,17,"#000000","#BFBFFF",2256,"reversible","ec","00362",1,4,2,1,318,4310,7.37819025522042,0.000402414486921529,1,0,0,0.00020116676725005,3,6.27111717921694e-17,2,2,7,2,5.29401653167489e-18,3.59316565431596e-17,"NHB"
"entry19","57","ec:3.1.1.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.57","rn:R04277",740,206,"rectangle",46,17,"#000000","#BFBFFF",2257,"irreversible","ec","00362",1,4,1,0.5,168,4310,3.89791183294664,0,2,0,0,0.000206996481059822,3,1.02458632860267e-16,3,2,7,2,5.29401653167489e-18,3.59316565431596e-17,"NHB"
"entry20","58","ec:1.1.1.312","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.312","rn:R04278 rn:R04279",623,206,"rectangle",46,17,"#000000","#BFBFFF",2258,"irreversible","ec","00362",0,0,0,0,135,4310,3.1322505800464,0,0,0,0,0.000195618153364632,3,8.32830229184438e-17,4,2,7,1,0,1.79658282715798e-17,"NHNB"
