"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry2","23","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R08095",333,639,"rectangle",46,17,"#000000","#BFBFFF",1732,"irreversible","ec","00281",0,0,0,0,2749,3092,88.9068564036222,0,1,0,0,0.010989010989011,3,0,2,1,3,1,0,8.06558328188855e-17,"NHNB"
"entry3","24","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R08094",266,607,"rectangle",46,17,"#000000","#BFBFFF",1733,"irreversible","ec","00281",1,4,1,1,1882,3092,60.8667529107374,0.0111111111111111,1,0,0,0.01,3,0,1,1,3,2,0,1.61311665637771e-16,"HB"
"entry4","25","ec:6.4.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.5","rn:R03494",266,368,"rectangle",46,17,"#000000","#BFBFFF",1734,"irreversible","ec","00281",0,0,0,0,252,3092,8.15006468305304,0,1,0,0,0.0135135135135135,2,0,3,1,3,1,0,8.06558328188855e-17,"NHNB"
"entry7","28","ec:4.2.1.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.57","rn:R03493",197,401,"rectangle",46,17,"#000000","#BFBFFF",1735,"irreversible","ec","00281",1,4,1,1,192,3092,6.20957309184994,0.0333333333333333,2,0,0,0.0123456790123457,2,0,2,1,3,3,0,1,"HB"
"entry8","30","ec:1.1.1.183","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.183","rn:R08083",69,163,"rectangle",46,17,"#000000","#BFBFFF",1736,"irreversible","ec","00281",0,0,0,0,0,3092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry9","31","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R08093",198,562,"rectangle",46,17,"#000000","#BFBFFF",1737,"irreversible","ec","00281",0,0,0,0,2389,3092,77.2639068564036,0,0,0,0,0.00909090909090909,3,0,2,1,3,1,0,4.03279164094427e-17,"NHNB"
"entry10","32","ec:1.1.1.183","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.183","rn:R03581",172,163,"rectangle",46,17,"#000000","#BFBFFF",1738,"irreversible","ec","00281",0,0,0,0,0,3092,0,0,1,0,0,0.01,1,0,2,1,3,1,0,0.333333333333333,"NHNB"
"entry11","33","ec:1.1.1.183","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.183","rn:R08084 rn:R08085",577,163,"rectangle",46,17,"#000000","#BFBFFF",1739,NA,"ec","00281",0,0,0,0,0,3092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry17","39","ec:4.1.3.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.3.26","rn:R08090",266,434,"rectangle",46,17,"#000000","#BFBFFF",1740,"irreversible","ec","00281",0,0,0,0,0,3092,0,0.0111111111111111,1,0,0,0.01,2,0,2,1,3,2,1,0.666666666666667,"HNB"
"entry18","44","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R08091",333,480,"rectangle",46,17,"#000000","#BFBFFF",1741,"irreversible","ec","00281",0,0,0,0,2749,3092,88.9068564036222,0,0,0,0,0.00909090909090909,2,0,3,1,3,2,1,8.06558328188855e-17,"HNB"
"entry19","45","ec:1.2.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.86","rn:R08086",198,242,"rectangle",46,17,"#000000","#BFBFFF",1742,"irreversible","ec","00281",1,4,1,1,1,3092,0.0323415265200517,0,0,0,0,0.00909090909090909,1,0,1,1,3,2,1,8.06558328188855e-17,"HB"
"entry33","65","ec:4.1.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.3.4","rn:R08090",266,455,"rectangle",46,17,"#000000","#BFBFFF",1743,"irreversible","ec","00281",0,0,0,0,1941,3092,62.7749029754204,0.0111111111111111,1,0,0,0.01,2,0,2,1,3,2,1,0.666666666666667,"HNB"
"entry34","66","ec:1.1.1.347","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.347","rn:R10308",222,163,"rectangle",46,17,"#000000","#BFBFFF",1744,"irreversible","ec","00281",0,0,0,0,1,3092,0.0323415265200517,0,1,0,0,0.01,1,0,2,1,3,1,0,0.333333333333333,"NHNB"
