"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","45","ec:1.3.8.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.1","rn:R01175",873,417,"rectangle",46,17,"#000000","#BFBFFF",636,"irreversible","ec","00071",0,0,0,0,611,5170,11.8181818181818,0,4,1,0.166666666666667,0.000797448165869219,1,0,10,2,28,4,0,0.116062911864227,"NHNB"
"entry1","46","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R01975",898,578,"rectangle",46,17,"#000000","#BFBFFF",637,"reversible","ec","00071",1,3,1,0.125,3224,5170,62.3597678916828,0.0121765601217656,1,0,0,0.000733137829912023,1,0,10,2,28,3,0.386252202111646,0.0080758215003075,"NHB"
"entry2","47","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R03026",898,495,"rectangle",46,17,"#000000","#BFBFFF",638,"reversible","ec","00071",0,0,0,0,3184,5170,61.5860735009671,0.0230688736681887,3,3,0.3,0.000725163161711385,1,0,11,2,28,5,0.0522235399116461,0.129373543179975,"NHNB"
"entry4","49","ec:1.3.8.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.7","rn:R01175",923,417,"rectangle",46,17,"#000000","#BFBFFF",639,"irreversible","ec","00071",0,0,0,0,2099,5170,40.5996131528046,0.0310121765601218,3,1,0.166666666666667,0.000714796283059328,1,0,10,2,28,4,0.0544257558672717,0.10798709036392,"NHNB"
"entry5","50","ec:6.2.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.20","rn:R01406",470,776,"rectangle",46,17,"#000000","#BFBFFF",640,"reversible","ec","00071",0,0,0,0,877,5170,16.963249516441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry6","51","ec:5.3.3.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.8","rn:R04756",470,825,"rectangle",46,17,"#000000","#BFBFFF",641,"reversible","ec","00071",0,0,0,0,1336,5170,25.8413926499033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry7","52","ec:5.1.2.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.2.3","rn:R03276",470,850,"rectangle",46,17,"#000000","#BFBFFF",642,"reversible","ec","00071",0,0,0,0,1882,5170,36.4023210831721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry8","53","ec:2.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.9","rn:R01177",808,648,"rectangle",46,17,"#000000","#BFBFFF",643,"reversible","ec","00071",0,0,0,0,4362,5170,84.3713733075435,0.0462487316083207,8,0,0,0.000610873549175321,1,0,9,2,28,10,0.0942549026918685,1,"HNB"
"entry9","54","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R01177",808,669,"rectangle",46,17,"#000000","#BFBFFF",644,"reversible","ec","00071",0,0,0,0,3251,5170,62.8820116054159,0.00496258244545916,3,0,0,0.000461680517082179,1,0,10,2,28,6,0.455379541843817,0.271732869464308,"HNB"
"entry10","55","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R04748",747,580,"rectangle",46,17,"#000000","#BFBFFF",645,"reversible","ec","00071",0,0,0,0,3224,5170,62.3597678916828,0.0131659056316591,2,0,0,0.000441891294741494,1,0,10,2,28,4,0.535001368754061,0.0292688836334922,"NHNB"
"entry11","56","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04749",747,496,"rectangle",46,17,"#000000","#BFBFFF",646,"reversible","ec","00071",0,0,0,0,3184,5170,61.5860735009671,0.0156773211567732,5,0,0,0.000437062937062937,1,0,11,2,28,6,0.0123130361586215,0.127629648091727,"HNB"
"entry12","57","ec:1.3.8.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.1","rn:R04751",747,385,"rectangle",46,17,"#000000","#BFBFFF",647,"irreversible","ec","00071",0,0,0,0,611,5170,11.8181818181818,0.00662100456621004,2,0,0,0.000405844155844156,1,0,11,2,28,3,0.0536921220345867,0.182004290533493,"NHNB"
"entry13","58","ec:1.3.8.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.7","rn:R04751",747,404,"rectangle",46,17,"#000000","#BFBFFF",648,"irreversible","ec","00071",0,0,0,0,2099,5170,40.5996131528046,0.00662100456621004,2,0,0,0.000405844155844156,1,0,11,2,28,3,0.0536921220345867,0.182004290533493,"NHNB"
