"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","39","ec:3.5.3.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.13","rn:R02286",885,560,"rectangle",46,17,"#000000","#BFBFFF",1997,"irreversible","ec","00340",0,0,0,0,812,5224,15.5436447166922,0,4,4,0.666666666666667,0.00103842159916926,5,0,7,1,7,4,6.99824411102345e-17,1.73724089317215e-16,"NHNB"
"entry1","40","ec:3.5.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.68","rn:R00525",944,599,"rectangle",46,17,"#000000","#BFBFFF",1998,"irreversible","ec","00340",0,0,0,0,860,5224,16.4624808575804,0,2,2,0.666666666666667,0.000982318271119843,5,0,8,1,7,3,1.25779741338635e-16,9.40556833415415e-17,"NHNB"
"entry2","41","ec:3.5.3.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.8","rn:R02285",806,609,"rectangle",46,17,"#000000","#BFBFFF",1999,"irreversible","ec","00340",0,0,0,0,1195,5224,22.875191424196,0.00480769230769231,1,2,0.666666666666667,0.000923361034164358,5,0,7,1,7,3,1.25779741338635e-16,1.40534049004835e-16,"NHNB"
"entry3","42","ec:2.1.2.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.5","rn:R02287",849,590,"rectangle",46,17,"#000000","#BFBFFF",2000,"reversible","ec","00340",0,0,0,0,444,5224,8.49923430321593,0.00480769230769231,1,2,0.666666666666667,0.000923361034164358,5,0,7,1,7,3,1.25779741338635e-16,1.40534049004835e-16,"NHNB"
"entry4","43","ec:3.5.2.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.2.7","rn:R02288",829,518,"rectangle",46,17,"#000000","#BFBFFF",2001,"irreversible","ec","00340",1,4,3,1,2518,5224,48.2006125574273,0.0358974358974359,1,2,0.333333333333333,0.000901713255184851,5,0,6,1,7,4,1.20136280196538e-16,1.27245723653922e-16,"NHB"
"entry5","44","ec:4.2.1.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.49","rn:R02914",829,445,"rectangle",46,17,"#000000","#BFBFFF",2002,"irreversible","ec","00340",1,4,3,1,2527,5224,48.3728943338438,0.0416666666666667,2,1,0.333333333333333,0.000880281690140845,4,0,5,1,7,3,7.56259022523309e-17,0.0468704986120294,"NHB"
"entry6","45","ec:4.3.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.3","rn:R01168",829,373,"rectangle",46,17,"#000000","#BFBFFF",2003,"irreversible","ec","00340",1,4,3,1,2658,5224,50.8805513016845,0.0423076923076923,8,21,0.583333333333333,0.000858369098712446,4,0,4,1,7,9,0.0108060428158838,1,"HB"
"entry7","46","ec:3.4.13.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.4.13.5","rn:R03288",733,211,"rectangle",46,17,"#000000","#BFBFFF",2004,"irreversible","ec","00340",0,0,0,0,0,5224,0,0,1,0,0,0.000796178343949045,3,0,7,1,7,1,1.74956102775586e-17,3.18114309134805e-17,"NHNB"
"entry8","47","ec:2.1.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.22","rn:R02144",685,249,"rectangle",46,17,"#000000","#BFBFFF",2005,"irreversible","ec","00340",1,5,1,0.333333333333333,442,5224,8.46094946401225,0.00576923076923077,4,2,0.2,0.000777000777000777,4,0,6,1,7,5,1.14492819054442e-16,0.444991625714585,"NHB"
"entry9","48","ec:3.4.13.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.4.13.18","rn:R01166",659,297,"rectangle",46,17,"#000000","#BFBFFF",2006,"irreversible","ec","00340",0,0,0,0,244,5224,4.67075038284839,0.00320512820512821,3,16,0.761904761904762,0.000712758374910905,4,0,5,1,7,7,0.738570942065751,0.482227028959845,"HNB"
