"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","5","ec:2.3.1.221","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.221","rn:R10239",227,132,"rectangle",46,17,"#000000","#BFBFFF",1473,"irreversible","ec","00254",1,5,1,0.333333333333333,10,50,20,0.0204678362573099,1,0,0,0.00381679389312977,1,0,5,1,6,2,2.259685551829e-16,0,"HB"
"entry4","9","ec:1.13.12.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.12.20","rn:R10224",330,132,"rectangle",46,17,"#000000","#BFBFFF",1474,"irreversible","ec","00254",1,5,2,0.666666666666667,2,50,4,0.0350877192982456,1,0,0,0.00363636363636364,1,0,4,1,6,2,2.259685551829e-16,0,"HB"
"entry6","12","ec:1.1.1.349","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.349","rn:R10309",437,132,"rectangle",46,17,"#000000","#BFBFFF",1475,"irreversible","ec","00254",1,5,3,1,39,50,78,0.043859649122807,2,0,0,0.00346020761245675,2,0,3,1,6,3,1.50645703455267e-16,0,"HB"
"entry8","15","ec:1.14.14.116","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.116","rn:R10317",542,132,"rectangle",46,17,"#000000","#BFBFFF",1476,"irreversible","ec","00254",0,0,0,0,4,50,8,0.0175438596491228,1,0,0,0.00291545189504373,2,0,4,1,6,2,0,0,"HNB"
"entry10","17","ec:1.14.14.116","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.116","rn:R10318",543,183,"rectangle",46,17,"#000000","#BFBFFF",1477,"irreversible","ec","00254",0,0,0,0,4,50,8,0.0175438596491228,1,0,0,0.00291545189504373,2,0,4,1,6,2,0,0,"HNB"
"entry12","20","ec:1.1.1.352","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.352","rn:R10310",650,132,"rectangle",46,17,"#000000","#BFBFFF",1478,"irreversible","ec","00254",0,0,0,0,4,50,8,0.0087719298245614,1,0,0,0.00277008310249307,2,0,5,1,6,2,2.259685551829e-16,7.53228517276333e-17,"HNB"
"entry13","22","ec:1.1.1.352","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.352","rn:R10311",650,184,"rectangle",46,17,"#000000","#BFBFFF",1479,"irreversible","ec","00254",0,0,0,0,4,50,8,0.0087719298245614,1,0,0,0.00277008310249307,2,0,5,1,6,2,2.259685551829e-16,7.53228517276333e-17,"HNB"
"entry15","25","ec:4.2.1.142","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.142","rn:R10475",752,132,"rectangle",46,17,"#000000","#BFBFFF",1480,"irreversible","ec","00254",0,0,0,0,4,50,8,0,0,0,0,0.00263157894736842,2,0,6,1,6,2,0,0,"HNB"
"entry19","32","ec:3.1.1.94","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.94","rn:R10401",676,248,"rectangle",46,17,"#000000","#BFBFFF",1481,"irreversible","ec","00254",1,5,2,0.666666666666667,27,50,54,0.00292397660818713,2,1,0.333333333333333,0.00292397660818713,3,0,2,1,6,3,0.445041867912629,1,"HB"
"entry20","34","ec:1.1.1.353","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.353","rn:R10399",715,294,"rectangle",46,17,"#000000","#BFBFFF",1482,"reversible","ec","00254",1,5,1,0.333333333333333,2,50,4,0,0,0,0,0.00263157894736842,3,0,2,1,6,2,0.801937735804839,0,"HB"
"entry22","37","ec:1.1.1.353","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.353","rn:R09756",808,294,"rectangle",46,17,"#000000","#BFBFFF",1483,"reversible","ec","00254",0,0,0,0,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry25","42","ec:3.1.1.94","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.94","rn:R10398",676,335,"rectangle",46,17,"#000000","#BFBFFF",1484,"irreversible","ec","00254",0,0,0,0,27,50,54,0,1,0,0,0.00277008310249307,3,0,3,1,6,1,1.50645703455267e-16,0.445041867912629,"NHNB"
"entry26","44","ec:1.1.1.353","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.353","rn:R10400",622,294,"rectangle",46,17,"#000000","#BFBFFF",1485,"reversible","ec","00254",0,0,0,0,2,50,4,0,2,1,1,0.00308641975308642,3,0,3,1,6,2,3.01291406910533e-16,0.801937735804838,"HNB"
"entry28","47","ec:4.2.1.143","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.143","rn:R10402",582,248,"rectangle",46,17,"#000000","#BFBFFF",1486,"irreversible","ec","00254",0,0,0,0,4,50,8,0,0,1,1,0.00263157894736842,3,0,3,1,6,2,1,0,"HNB"
"entry31","52","ec:2.1.1.109","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.109","rn:R10403",396,248,"rectangle",46,17,"#000000","#BFBFFF",1487,"irreversible","ec","00254",0,0,0,0,7,50,14,0,0,0,0,0.00263157894736842,4,0,2,1,6,1,1.1298427759145e-16,0,"NHNB"
"entry35","59","ec:2.1.1.109","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.109","rn:R03112",397,333,"rectangle",46,17,"#000000","#BFBFFF",1488,"irreversible","ec","00254",0,0,0,0,7,50,14,0,0,0,0,0.00263157894736842,5,0,2,1,6,1,1.1298427759145e-16,0,"NHNB"
"entry37","62","ec:2.1.1.110","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.110","rn:R03111",302,333,"rectangle",46,17,"#000000","#BFBFFF",1489,"irreversible","ec","00254",1,5,1,0.333333333333333,5,50,10,0.00292397660818713,1,0,0,0.00277008310249307,5,0,1,1,6,2,2.259685551829e-16,0,"HB"
"entry39","65","ec:2.1.1.110","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.110","rn:R10307",302,248,"rectangle",46,17,"#000000","#BFBFFF",1490,"irreversible","ec","00254",1,5,1,0.333333333333333,5,50,10,0.00292397660818713,1,0,0,0.00277008310249307,4,0,1,1,6,2,2.259685551829e-16,0,"HB"
"entry41","68","ec:1.14.14.117","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.117","rn:R10320",211,248,"rectangle",46,17,"#000000","#BFBFFF",1491,"irreversible","ec","00254",0,0,0,0,2,50,4,0,1,0,0,0.00291545189504373,4,0,2,1,6,1,1.50645703455267e-16,0,"NHNB"
"entry43","71","ec:1.14.14.117","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.117","rn:R10319",211,333,"rectangle",46,17,"#000000","#BFBFFF",1492,"irreversible","ec","00254",0,0,0,0,2,50,4,0,1,0,0,0.00291545189504373,5,0,2,1,6,1,1.50645703455267e-16,0,"NHNB"
"entry47","78","ec:6.4.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.2","rn:R00742",128,132,"rectangle",46,17,"#000000","#BFBFFF",1493,"irreversible","ec","00254",0,0,0,0,50,50,100,0,1,0,0,0.004,1,0,6,1,6,1,1.50645703455267e-16,0,"NHNB"
