"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry8","32","ec:1.3.1.67","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.67","rn:R05292 rn:R05293",527,166,"rectangle",46,17,"#000000","#BFBFFF",3921,"irreversible","ec","00622",0,0,0,0,442,2333,18.9455636519503,0,1,0,0,0.00158982511923688,4,0,9,1,6,1,0,2.42953053610229e-17,"NHNB"
"entry9","33","ec:1.3.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.68","rn:R05314",527,267,"rectangle",46,17,"#000000","#BFBFFF",3922,"irreversible","ec","00622",0,0,0,0,442,2333,18.9455636519503,0,1,0,0,0.00136054421768707,5,0,9,1,6,1,0,2.42953053610229e-17,"NHNB"
"entry10","34","ec:1.2.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.7","rn:R05664",325,337,"rectangle",46,17,"#000000","#BFBFFF",3923,"irreversible","ec","00622",0,0,0,0,0,2333,0,0,1,0,0,0.001230012300123,2,0,2,1,6,1,0,2.42953053610229e-17,"NHNB"
"entry11","35","ec:1.2.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.7","rn:R05663",325,255,"rectangle",46,17,"#000000","#BFBFFF",3924,"irreversible","ec","00622",0,0,0,0,0,2333,0,0,1,0,0,0.001230012300123,1,0,2,1,6,1,0,2.42953053610229e-17,"NHNB"
"entry12","36","ec:1.2.1.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.28","rn:R05664",325,358,"rectangle",46,17,"#000000","#BFBFFF",3925,"irreversible","ec","00622",0,0,0,0,361,2333,15.4736390912988,0,1,0,0,0.001230012300123,2,0,2,1,6,1,0,2.42953053610229e-17,"NHNB"
"entry13","37","ec:1.2.1.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.28","rn:R05663",325,276,"rectangle",46,17,"#000000","#BFBFFF",3926,"irreversible","ec","00622",0,0,0,0,361,2333,15.4736390912988,0,1,0,0,0.001230012300123,1,0,2,1,6,1,0,2.42953053610229e-17,"NHNB"
"entry16","40","ec:1.1.1.90","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.90","rn:R05282",225,165,"rectangle",46,17,"#000000","#BFBFFF",3927,"irreversible","ec","00622",1,7,1,0.333333333333333,448,2333,19.2027432490356,0,3,0,0,0.00127713920817369,3,0,1,1,6,3,0,0,"HB"
"entry17","41","ec:1.1.1.90","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.90","rn:R05347",225,348,"rectangle",46,17,"#000000","#BFBFFF",3928,"irreversible","ec","00622",1,7,1,0.333333333333333,448,2333,19.2027432490356,0.00246305418719212,1,0,0,0.00118906064209275,2,0,1,1,6,3,0,1.94362442888183e-16,"HB"
"entry18","42","ec:1.1.1.90","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.90","rn:R05348",225,266,"rectangle",46,17,"#000000","#BFBFFF",3929,"irreversible","ec","00622",1,7,1,0.333333333333333,448,2333,19.2027432490356,0.00246305418719212,1,0,0,0.00118906064209275,1,0,1,1,6,3,0,1.94362442888183e-16,"HB"
"entry22","46","ec:1.14.15.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.26","rn:R05288",126,165,"rectangle",46,17,"#000000","#BFBFFF",3930,"irreversible","ec","00622",0,0,0,0,1,2333,0.042863266180883,0,0,0,0,0.00114942528735632,3,0,2,1,6,1,1,2.42953053610229e-17,"NHNB"
"entry23","47","ec:1.14.15.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.26","rn:R05443",126,348,"rectangle",46,17,"#000000","#BFBFFF",3931,"irreversible","ec","00622",0,0,0,0,1,2333,0.042863266180883,0,0,0,0,0.00114942528735632,2,0,2,1,6,1,0,2.42953053610229e-17,"NHNB"
