"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","35","ec:2.3.1.206","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.206","rn:R10171",178,384,"rectangle",46,16,"#000000","#BFBFFF",6413,"irreversible","ec","00999",0,0,0,0,0,640,0,0,1,0,0,0.000888888888888889,2,0,3,1,6,1,2.30719297987488e-17,2.05300776433122e-17,"NHNB"
"entry2","36","ec:4.4.1.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.26","rn:R10278",303,384,"rectangle",46,16,"#000000","#BFBFFF",6414,"irreversible","ec","00999",1,10,1,0.5,0,640,0,0.00252100840336134,1,0,0,0.000864304235090752,2,0,2,1,6,2,4.61438595974976e-17,4.10601552866244e-17,"HB"
"entry3","37","ec:2.5.1.102","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.102","rn:R10176",423,385,"rectangle",46,17,"#000000","#BFBFFF",6415,"irreversible","ec","00999",1,10,2,1,0,640,0,0.00336134453781513,2,1,0.333333333333333,0.000840336134453781,2,0,2,1,6,3,9.22877191949952e-17,1,"HB"
"entry4","39","ec:1.21.3.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.21.3.8","rn:R10160",543,384,"rectangle",46,16,"#000000","#BFBFFF",6416,"irreversible","ec","00999",0,0,0,0,0,640,0,0,1,1,1,0.000816326530612245,2,0,3,1,6,2,0.618033988749895,0.618033988749895,"HNB"
"entry5","40","ec:1.21.3.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.21.3.7","rn:R12101",543,424,"rectangle",46,16,"#000000","#BFBFFF",6417,"irreversible","ec","00999",0,0,0,0,0,640,0,0,0,1,1,0.000793650793650794,2,0,3,1,6,2,1,0,"HNB"
"entry6","41","ec:2.3.1.161","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.161","rn:R07251",168,210,"rectangle",46,17,"#000000","#BFBFFF",6418,"irreversible","ec","00999",1,10,2,1,0,640,0,0.00168067226890756,1,0,0,0.000839630562552477,1,0,4,1,6,2,0.618033988749895,4.10601552866244e-17,"HB"
"entry7","42","ec:3.1.2.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.31","rn:R11187",273,210,"rectangle",46,17,"#000000","#BFBFFF",6419,"irreversible","ec","00999",1,10,1,0.5,0,640,0,0.00168067226890756,1,0,0,0.000816326530612245,1,0,5,1,6,2,4.61438595974976e-17,4.10601552866244e-17,"HB"
"entry8","43","ec:1.14.14.124","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.124","rn:R10791",368,210,"rectangle",46,17,"#000000","#BFBFFF",6420,"irreversible","ec","00999",0,0,0,0,0,640,0,0,0,0,0,0.000793650793650794,1,0,6,1,6,1,2.30719297987488e-17,0,"NHNB"
"entry9","44","ec:1.14.14.124","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.124","rn:R10792",473,210,"rectangle",46,17,"#000000","#BFBFFF",6421,"irreversible","ec","00999",0,0,0,0,0,640,0,0,1,0,0,0.000839630562552477,1,0,6,1,6,1,2.30719297987488e-17,2.05300776433122e-17,"NHNB"
"entry10","45","ec:1.14.14.125","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.125","rn:R10794",573,210,"rectangle",46,17,"#000000","#BFBFFF",6422,"irreversible","ec","00999",1,10,1,0.5,0,640,0,0.000840336134453782,1,0,0,0.000816326530612245,1,0,5,1,6,2,4.61438595974976e-17,0.472135954999579,"HB"
"entry11","46","ec:2.3.1.238","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.238","rn:R11126",683,210,"rectangle",46,17,"#000000","#BFBFFF",6423,"irreversible","ec","00999",1,10,2,1,0,640,0,0,0,0,0,0.000793650793650794,1,0,4,1,6,2,1,0,"HB"
"entry12","47","ec:2.3.1.244","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.244","rn:R11445",383,261,"rectangle",46,17,"#000000","#BFBFFF",6424,"irreversible","ec","00999",1,10,2,1,0,640,0,0,2,0,0,0.000890471950133571,1,0,3,1,6,2,4.61438595974976e-17,0.76393202250021,"HB"
"entry15","52","ec:1.10.3.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.10.3.15","rn:R10720",448,765,"rectangle",46,17,"#000000","#BFBFFF",6425,"irreversible","ec","00999",0,0,0,0,1,640,0.15625,0,0,0,0,0.000793650793650794,3,0,2,1,6,1,2.30719297987488e-17,0,"NHNB"
"entry16","53","ec:4.1.2.56","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.56","rn:R10673",183,765,"rectangle",46,17,"#000000","#BFBFFF",6426,"irreversible","ec","00999",0,0,0,0,28,640,4.375,0,1,0,0,0.000839630562552477,3,0,2,1,6,1,2.30719297987488e-17,2.05300776433122e-17,"NHNB"
"entry17","54","ec:4.1.99.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.99.20","rn:R10469",313,765,"rectangle",46,17,"#000000","#BFBFFF",6427,"irreversible","ec","00999",1,10,1,0.5,12,640,1.875,0.000840336134453782,1,0,0,0.000816326530612245,3,0,1,1,6,2,4.61438595974976e-17,4.10601552866244e-17,"HB"
"entry40","84","ec:1.13.11.84","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.84","rn:R10844",283,1296,"rectangle",46,17,"#000000","#BFBFFF",6428,"irreversible","ec","00999",0,0,0,0,0,640,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry41","87","ec:2.4.1.271","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.271","rn:R09757",473,1295,"rectangle",46,17,"#000000","#BFBFFF",6429,"irreversible","ec","00999",0,0,0,0,0,640,0,0,1,0,0,0.000863557858376511,4,0,3,1,6,1,2.30719297987488e-17,2.05300776433122e-17,"NHNB"
"entry42","90","ec:2.4.1.330","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.330","rn:R10988",583,1296,"rectangle",46,17,"#000000","#BFBFFF",6430,"irreversible","ec","00999",1,10,1,0.5,0,640,0,0.00168067226890756,1,0,0,0.000839630562552477,4,0,2,1,6,2,4.61438595974976e-17,4.10601552866244e-17,"HB"
"entry43","91","ec:2.4.1.271","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.271","rn:R09759",693,1295,"rectangle",46,17,"#000000","#BFBFFF",6431,"irreversible","ec","00999",1,10,1,0.5,0,640,0,0.00168067226890756,1,0,0,0.000816326530612245,4,0,2,1,6,2,4.61438595974976e-17,4.10601552866244e-17,"HB"
"entry44","92","ec:2.4.1.271","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.271","rn:R09758",583,1335,"rectangle",46,17,"#000000","#BFBFFF",6432,"irreversible","ec","00999",0,0,0,0,0,640,0,0,1,0,0,0.000816326530612245,5,0,1,1,6,1,2.30719297987488e-17,2.05300776433122e-17,"NHNB"
"entry45","93","ec:2.4.1.330","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.330","rn:R10989",693,1337,"rectangle",46,17,"#000000","#BFBFFF",6433,"irreversible","ec","00999",0,0,0,0,0,640,0,0,0,0,0,0.000793650793650794,5,0,1,1,6,1,2.30719297987488e-17,0,"NHNB"
"entry46","95","ec:2.4.1.330","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.330","rn:R10990",803,1295,"rectangle",46,17,"#000000","#BFBFFF",6434,"irreversible","ec","00999",0,0,0,0,0,640,0,0,0,0,0,0.000793650793650794,4,0,3,1,6,1,2.30719297987488e-17,0,"NHNB"
