"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry1","12","ec:1.8.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.1.9","rn:R03596",570,459,"rectangle",46,17,"#000000","#BFBFFF",2642,"irreversible","ec","00450",1,2,2,0.25,5930,6092,97.3407747866054,0.0147058823529412,2,1,0.333333333333333,0.00367647058823529,2,0,6,4,4,3,0,1.26884532764773e-16,"NHB"
"entry2","13","ec:2.7.9.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.9.3","rn:R03595",328,459,"rectangle",46,17,"#000000","#BFBFFF",2643,"irreversible","ec","00450",1,3,1,0.125,2132,6092,34.9967170059094,0.00735294117647059,1,1,0.166666666666667,0.00346020761245675,2,0,6,4,4,4,0,1.62019425840453e-16,"NHB"
"entry3","14","ec:2.1.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.12","rn:R04772",199,143,"rectangle",46,17,"#000000","#BFBFFF",2644,"reversible","ec","00450",0,0,0,0,90,6092,1.47734734077479,0,4,5,0.833333333333333,0.00689655172413793,1,0,7,4,4,4,0,1,"NHNB"
"entry4","15","ec:4.4.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.11","rn:R04770",248,185,"rectangle",46,17,"#000000","#BFBFFF",2645,"irreversible","ec","00450",0,0,0,0,1228,6092,20.1575837163493,0.0220588235294118,3,5,0.333333333333333,0.00392156862745098,1,0,7,4,4,6,1,7.07222716273364e-17,"HNB"
"entry5","16","ec:6.1.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.1.1.10","rn:R04773",118,176,"rectangle",46,17,"#000000","#BFBFFF",2646,"irreversible","ec","00450",0,0,0,0,6036,6092,99.080761654629,0,3,5,0.833333333333333,0.00617283950617284,1,0,7,4,4,4,0.382804464779131,0.876560892955826,"NHNB"
"entry21","36","ec:1.97.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.97.1.9","rn:R07229",759,392,"rectangle",46,17,"#000000","#BFBFFF",2647,"irreversible","ec","00450",1,2,1,0.125,394,6092,6.46749835850295,0.0110294117647059,1,0,0,0.00389105058365759,2,0,7,4,4,2,0,7.7297399657773e-17,"NHB"
"entry27","49","ec:2.7.1.164","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.164","rn:R08223",170,525,"rectangle",46,17,"#000000","#BFBFFF",2648,"irreversible","ec","00450",0,0,0,0,239,6092,3.92317793827971,0,0,0,0,0.00326797385620915,2,0,8,4,4,1,0,3.16010261984561e-17,"NHNB"
"entry28","51","ec:2.9.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.9.1.2","rn:R08224",125,469,"rectangle",46,17,"#000000","#BFBFFF",2649,"irreversible","ec","00450",1,2,1,0.125,297,6092,4.8752462245568,0,2,0,0,0.00390625,2,0,7,4,4,2,0,5.18577782769747e-17,"NHB"
"entry31","59","ec:4.4.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.1","rn:R04770",248,164,"rectangle",46,17,"#000000","#BFBFFF",2650,"irreversible","ec","00450",0,0,0,0,1079,6092,17.7117531188444,0.0110294117647059,2,4,0.4,0.00390625,1,0,7,4,4,5,1,1.43993163969146e-17,"HNB"
"entry32","60","ec:2.5.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.48","rn:R04944 rn:R04946",199,364,"rectangle",46,17,"#000000","#BFBFFF",2651,"irreversible","ec","00450",1,2,8,1,2614,6092,42.908732764281,0.0147058823529412,1,0,0,0.00346020761245675,2,0,4,4,4,2,0,9.24463335405521e-17,"NHB"
