"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","66","ec:3.2.1.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.15","rn:R01982",505,197,"rectangle",46,17,"#000000","#BFBFFF",151,"irreversible","ec","00040",0,0,0,0,294,5527,5.31934141487244,0.00837897756911841,5,5,0.333333333333333,0.000246487552378605,2,1.95557430789772e-16,11,1,9,6,1.6842331598275e-05,0.00110103340304146,"NHNB"
"entry2","68","ec:4.1.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.85","rn:R07125",738,588,"rectangle",46,17,"#000000","#BFBFFF",152,"irreversible","ec","00040",0,0,0,0,639,5527,11.5614257282432,0,3,1,0.333333333333333,0.000267665952890792,10,3.88331138179933e-17,9,1,9,3,3.11121718147258e-17,0.00319796962777612,"NHNB"
"entry3","69","ec:2.7.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.53","rn:R07127",703,512,"rectangle",46,17,"#000000","#BFBFFF",153,"irreversible","ec","00040",0,0,0,0,494,5527,8.93794101682649,0.000489045383411581,3,3,0.5,0.000207125103562552,9,2.65300736966867e-17,8,1,9,4,0.000489329410510038,0.242925458726194,"NHNB"
"entry5","71","ec:3.2.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.31","rn:R01478",491,419,"rectangle",46,17,"#000000","#BFBFFF",154,"irreversible","ec","00040",0,0,0,0,693,5527,12.5384476207708,0,5,5,0.5,0.000234796900680911,2,3.88331138179933e-17,9,1,9,5,5.29568513619703e-17,0.0235604370323366,"NHNB"
"entry6","72","ec:5.3.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.1.4","rn:R01761",868,714,"rectangle",46,17,"#000000","#BFBFFF",155,"reversible","ec","00040",0,0,0,0,1111,5527,20.1013207888547,0,3,2,0.666666666666667,0.000284333238555587,11,3.88331138179933e-17,11,1,9,3,3.11121718147258e-17,0.00863617938145199,"NHNB"
"entry7","73","ec:1.1.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.13","rn:R02441",765,753,"rectangle",46,17,"#000000","#BFBFFF",156,"irreversible","ec","00040",0,0,0,0,0,5527,0,0.00104329681794471,3,3,0.5,0.000279485746226942,11,3.27212203268333e-17,10,1,9,4,0.00132144362131532,0.0682046887982643,"NHNB"
"entry8","74","ec:2.7.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.16","rn:R02439",733,810,"rectangle",46,17,"#000000","#BFBFFF",157,"reversible","ec","00040",0,0,0,0,925,5527,16.7360231590375,0.00417318727177882,2,2,0.333333333333333,0.000268672756582483,10,5.22214373772109e-17,11,1,9,4,0.0117576153328283,0.00703032314446354,"NHNB"
"entry9","75","ec:1.1.1.56","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.56","rn:R01895",378,879,"rectangle",46,17,"#000000","#BFBFFF",158,"reversible","ec","00040",0,0,0,0,240,5527,4.34231952234485,0,4,4,0.666666666666667,0.000306842589751458,12,3.88331138179933e-17,13,1,9,4,6.06448946024768e-17,0.164421941945918,"NHNB"
"entry10","76","ec:2.7.1.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.47","rn:R01526",491,889,"rectangle",46,17,"#000000","#BFBFFF",159,"reversible","ec","00040",0,0,0,0,584,5527,10.5663108377058,0.0028038601982264,5,6,0.285714285714286,0.00029603315571344,12,4.20476755050055e-17,13,1,9,7,0.0330857558826242,0.21736838949504,"HNB"
"entry11","77","ec:2.7.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.16","rn:R01526",491,868,"rectangle",46,17,"#000000","#BFBFFF",160,"reversible","ec","00040",0,0,0,0,925,5527,16.7360231590375,0.0028038601982264,5,6,0.285714285714286,0.00029603315571344,12,4.84507096773778e-17,13,1,9,7,0.0330857558826242,0.21736838949504,"HNB"
"entry12","78","ec:5.1.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.3.1","rn:R01529",540,830,"rectangle",46,17,"#000000","#BFBFFF",161,"reversible","ec","00040",0,0,0,0,5336,5527,96.5442373801339,0.0164971309337507,3,5,0.333333333333333,0.000279642058165548,12,1.11683372929641e-16,12,1,9,6,0.0744473118880571,0.0715748212207634,"NHNB"
"entry13","79","ec:5.1.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.3.4","rn:R05850",597,811,"rectangle",46,17,"#000000","#BFBFFF",162,"reversible","ec","00040",0,0,0,0,1476,5527,26.7052650624208,0.0101004173187272,2,2,0.333333333333333,0.000264340470526038,10,9.64886185436881e-17,11,1,9,4,0.0120275716883654,0.0433022387662883,"NHNB"
"entry14","80","ec:1.1.1.137","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.137","rn:R01524 rn:R01525",598,868,"rectangle",46,17,"#000000","#BFBFFF",163,"reversible","ec","00040",0,0,0,0,8,5527,0.144743984078162,0.000782472613458529,1,2,0.333333333333333,0.000192901234567901,12,2.24119186030019e-16,13,1,9,4,0.0774720168427154,0.0029113129851007,"NHNB"
"entry15","81","ec:2.7.7.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.40","rn:R02921",706,880,"rectangle",46,17,"#000000","#BFBFFF",164,"reversible","ec","00040",0,0,0,0,472,5527,8.53989506061154,0,0,0,0,0.000190258751902588,12,1.48821881296879e-16,14,1,9,2,0.00837260658499918,0,"NHNB"
"entry16","82","ec:5.1.3.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.3.22","rn:R03244",657,774,"rectangle",46,17,"#000000","#BFBFFF",165,"reversible","ec","00040",0,0,0,0,800,5527,14.4743984078162,0.00789645279081898,1,2,0.333333333333333,0.000257599175682638,10,1.79760319121377e-16,10,1,9,4,0.00819084184368946,0.000179710615042186,"NHNB"
"entry17","83","ec:1.1.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.11","rn:R05604",412,764,"rectangle",46,17,"#000000","#BFBFFF",166,"reversible","ec","00040",0,0,0,0,296,5527,5.35552741089198,0,6,6,0.4,0.000255754475703325,12,3.88331138179933e-17,11,1,9,6,6.22243436294515e-17,0.531264074991912,"NHNB"
"entry18","84","ec:2.7.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.17","rn:R01639",491,727,"rectangle",46,17,"#000000","#BFBFFF",167,"reversible","ec","00040",0,0,0,0,2809,5527,50.8232314094445,0.0260106937923839,3,10,0.476190476190476,0.0002465483234714,12,0.130824271841016,11,1,9,7,0.116341495041857,0.349397085044196,"HNB"
"entry19","85","ec:5.3.1.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.1.15","rn:R01898",337,764,"rectangle",46,17,"#000000","#BFBFFF",168,"reversible","ec","00040",0,0,0,0,430,5527,7.77998914420119,0.00110850286906625,3,9,0.9,0.000246609124537608,12,0.059563301255719,11,1,9,5,0.134752188562598,0.391689714468453,"NHNB"
"entry20","86","ec:4.1.2.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.28","rn:R01782",205,871,"rectangle",46,17,"#000000","#BFBFFF",169,"reversible","ec","00040",0,0,0,0,261,5527,4.72227248055003,0,1,1,1,0.000195579894386857,13,3.02503351635381e-17,2,1,9,2,0,0,"NHNB"
"entry21","87","ec:4.2.1.82","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.82","rn:R02429",205,787,"rectangle",46,17,"#000000","#BFBFFF",170,"reversible","ec","00040",0,0,0,0,461,5527,8.34087208250407,0,2,1,1,0.000198373338623289,13,3.88331138179933e-17,2,1,9,2,3.03224473012384e-17,0,"NHNB"
"entry22","88","ec:2.7.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.53","rn:R01901",658,684,"rectangle",46,17,"#000000","#BFBFFF",171,"reversible","ec","00040",0,0,0,0,494,5527,8.93794101682649,0.0130803338549817,5,10,0.476190476190476,0.000254129606099111,9,1.32373839690229e-16,9,1,9,7,0.000516827385649446,1,"HNB"
"entry23","90","ec:1.1.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.9","rn:R01896",412,695,"rectangle",46,17,"#000000","#BFBFFF",172,"reversible","ec","00040",0,0,0,0,342,5527,6.18780531934141,0.0247848200312989,5,18,0.4,0.00024703557312253,12,0.333175757553434,10,1,9,10,0.478547544779745,0.967399621592006,"HNB"
"entry24","91","ec:5.3.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.1.5","rn:R01432",337,692,"rectangle",46,17,"#000000","#BFBFFF",173,"reversible","ec","00040",0,0,0,0,1869,5527,33.8158132802605,0.0127347417840376,5,18,0.4,0.000246730816679003,12,0.238374423576853,11,1,9,10,0.391526731552262,0.316466320272316,"HNB"
