"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","27","ec:4.2.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.74","rn:R04749",151,370,"rectangle",46,17,"#000000","#BFBFFF",583,"reversible","ec","00062",0,0,0,0,0,552,0,0,3,0,0,0.000517063081695967,1,0,22,2,24,3,0,1,"HNB"
"entry1","28","ec:4.2.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.74","rn:R04746",293,370,"rectangle",46,17,"#000000","#BFBFFF",584,"reversible","ec","00062",0,0,0,0,0,552,0,0,3,0,0,0.000580720092915215,2,0,18,2,24,3,0,1,"HNB"
"entry4","31","ec:3.1.2.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.22","rn:R01274",836,539,"rectangle",46,17,"#000000","#BFBFFF",585,"irreversible","ec","00062",0,0,0,0,471,552,85.3260869565217,0,1,0,0,0.000914076782449726,6,0,24,2,24,1,0,0,"NHNB"
"entry5","32","ec:1.3.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.38","rn:R01278",810,451,"rectangle",46,17,"#000000","#BFBFFF",586,"irreversible","ec","00062",1,4,1,0.2,469,552,84.963768115942,0.0144927536231884,2,0,0,0.000900900900900901,6,0,23,2,24,3,0,0,"HB"
"entry6","33","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04738",810,370,"rectangle",46,17,"#000000","#BFBFFF",587,"reversible","ec","00062",0,0,0,0,361,552,65.3985507246377,0.0270531400966184,1,0,0,0.000885739592559787,6,0,22,2,24,2,0,0,"NHNB"
"entry7","34","ec:1.1.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.211","rn:R04737",835,285,"rectangle",46,17,"#000000","#BFBFFF",588,"reversible","ec","00062",1,4,4,0.8,256,552,46.3768115942029,0.0396135265700483,2,0,0,0.000871839581517001,6,0,21,2,24,3,0,0,"HB"
"entry8","35","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R03991",835,204,"rectangle",46,17,"#000000","#BFBFFF",589,"irreversible","ec","00062",1,4,5,1,294,552,53.2608695652174,0.0502415458937198,1,0,0,0.000824402308326463,5,0,20,2,24,2,0,0,"NHB"
"entry9","36","ec:1.3.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.38","rn:R03989",668,451,"rectangle",46,17,"#000000","#BFBFFF",590,"irreversible","ec","00062",1,4,5,1,469,552,84.963768115942,0.0603864734299517,2,0,0,0.000810372771474878,5,0,19,2,24,3,0,0,"HB"
"entry10","37","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04740",668,370,"rectangle",46,17,"#000000","#BFBFFF",591,"reversible","ec","00062",0,0,0,0,361,552,65.3985507246377,0.0666666666666667,1,0,0,0.000794912559618442,5,0,18,2,24,2,0,0,"NHNB"
"entry11","38","ec:1.1.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.211","rn:R04739",694,285,"rectangle",46,17,"#000000","#BFBFFF",592,"reversible","ec","00062",1,4,5,1,256,552,46.3768115942029,0.0748792270531401,2,0,0,0.00078064012490242,5,0,17,2,24,3,0,0,"HB"
"entry12","39","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R03858",694,204,"rectangle",46,17,"#000000","#BFBFFF",593,"irreversible","ec","00062",1,4,5,1,294,552,53.2608695652174,0.0811594202898551,1,0,0,0.000739644970414201,5,0,16,2,24,2,0,0,"NHB"
"entry13","40","ec:1.3.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.38","rn:R03856",527,451,"rectangle",46,17,"#000000","#BFBFFF",594,"irreversible","ec","00062",1,4,5,1,469,552,84.963768115942,0.0869565217391304,2,0,0,0.000725689404934688,4,0,15,2,24,3,0,0,"HB"
"entry14","41","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04170",527,370,"rectangle",46,17,"#000000","#BFBFFF",595,"reversible","ec","00062",0,0,0,0,361,552,65.3985507246377,0.0869565217391304,1,0,0,0.000710732054015636,4,0,14,2,24,2,0,0,"NHNB"
"entry15","42","ec:1.1.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.211","rn:R04741",552,285,"rectangle",46,17,"#000000","#BFBFFF",596,"reversible","ec","00062",1,4,5,1,256,552,46.3768115942029,0.0908212560386473,2,0,0,0.000696864111498258,4,0,13,2,24,3,0,0,"HB"
"entry16","43","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R04742",553,204,"rectangle",46,17,"#000000","#BFBFFF",597,"irreversible","ec","00062",1,4,5,1,294,552,53.2608695652174,0.0927536231884058,1,0,0,0.000661813368630046,4,0,12,2,24,2,0,0,"NHB"
"entry17","44","ec:1.3.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.38","rn:R04753",385,451,"rectangle",46,17,"#000000","#BFBFFF",598,"irreversible","ec","00062",1,4,5,1,469,552,84.963768115942,0.0942028985507246,2,0,0,0.000648508430609598,3,0,13,2,24,3,0,0.607067505456501,"HB"
"entry18","45","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04744",385,370,"rectangle",46,17,"#000000","#BFBFFF",599,"reversible","ec","00062",0,0,0,0,361,552,65.3985507246377,0.0879227053140097,2,0,0,0.000634517766497462,3,0,14,2,24,3,0.267949192431123,0,"HNB"
"entry19","46","ec:1.1.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.211","rn:R04743",435,285,"rectangle",46,17,"#000000","#BFBFFF",600,"reversible","ec","00062",0,0,0,0,256,552,46.3768115942029,0.0400966183574879,2,0,0,0.000603864734299517,3,0,15,2,24,3,0,0.829269634265629,"HNB"
"entry20","47","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R04743",385,285,"rectangle",46,17,"#000000","#BFBFFF",601,"reversible","ec","00062",0,0,0,0,249,552,45.1086956521739,0.0400966183574879,2,0,0,0.000603864734299517,3,0,15,2,24,3,0,0.829269634265629,"HNB"
"entry21","48","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R03778",410,204,"rectangle",46,17,"#000000","#BFBFFF",602,"irreversible","ec","00062",1,4,5,1,294,552,53.2608695652174,0.0821256038647343,1,0,0,0.000575373993095512,3,0,16,2,24,3,0.732050807568878,0.267949192431122,"HB"
"entry22","49","ec:1.3.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.38","rn:R03776",243,451,"rectangle",46,17,"#000000","#BFBFFF",603,"irreversible","ec","00062",1,4,5,1,469,552,84.963768115942,0.078743961352657,1,0,0,0.000563380281690141,2,0,17,2,24,3,0,0,"HB"
"entry23","50","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04746",243,370,"rectangle",46,17,"#000000","#BFBFFF",604,"reversible","ec","00062",0,0,0,0,361,552,65.3985507246377,0.0734299516908213,2,0,0,0.000551571980143409,2,0,18,2,24,3,0,0.732050807568877,"HNB"
"entry24","51","ec:1.1.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.211","rn:R04745",293,285,"rectangle",46,17,"#000000","#BFBFFF",605,"reversible","ec","00062",0,0,0,0,256,552,46.3768115942029,0.0304347826086957,1,0,0,0.000526592943654555,2,0,19,2,24,3,0,0,"HNB"
"entry25","52","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R04745",243,285,"rectangle",46,17,"#000000","#BFBFFF",606,"reversible","ec","00062",0,0,0,0,249,552,45.1086956521739,0.0304347826086957,1,0,0,0.000526592943654555,2,0,19,2,24,3,0,0,"HNB"
"entry26","53","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R04747",268,204,"rectangle",46,17,"#000000","#BFBFFF",607,"irreversible","ec","00062",1,4,5,1,294,552,53.2608695652174,0.0555555555555556,1,0,0,0.000515463917525773,2,0,20,2,24,3,0,0.267949192431122,"HB"
"entry27","54","ec:1.3.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.38","rn:R06985",101,451,"rectangle",46,17,"#000000","#BFBFFF",608,"irreversible","ec","00062",1,4,5,1,469,552,84.963768115942,0.0468599033816425,1,0,0,0.000504540867810293,1,0,21,2,24,3,0,0,"HB"
"entry28","55","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04749",101,370,"rectangle",46,17,"#000000","#BFBFFF",609,"reversible","ec","00062",0,0,0,0,361,552,65.3985507246377,0.036231884057971,2,0,0,0.000493827160493827,1,0,22,2,24,3,0,0.732050807568877,"HNB"
"entry29","56","ec:1.1.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.211","rn:R04748",151,285,"rectangle",46,17,"#000000","#BFBFFF",610,"reversible","ec","00062",0,0,0,0,256,552,46.3768115942029,0.00652173913043478,1,0,0,0.000472589792060492,1,0,23,2,24,3,0,0,"HNB"
"entry30","57","ec:4.2.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.74","rn:R04740",718,370,"rectangle",46,17,"#000000","#BFBFFF",611,"reversible","ec","00062",0,0,0,0,0,552,0,0,0,0,0,0.000462534690101758,5,0,18,2,24,2,3.63714649959976e-17,0,"NHNB"
"entry31","58","ec:4.2.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.74","rn:R04738",860,370,"rectangle",46,17,"#000000","#BFBFFF",612,"reversible","ec","00062",0,0,0,0,0,552,0,0,0,0,0,0.000462534690101758,6,0,22,2,24,2,3.63714649959976e-17,0,"NHNB"
"entry32","59","ec:4.2.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.74","rn:R04744",435,370,"rectangle",46,17,"#000000","#BFBFFF",613,"reversible","ec","00062",0,0,0,0,0,552,0,0,0,0,0,0.000462534690101758,3,0,14,2,24,3,1,0,"HNB"
"entry33","60","ec:4.2.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.74","rn:R04170",577,370,"rectangle",46,17,"#000000","#BFBFFF",614,"reversible","ec","00062",0,0,0,0,0,552,0,0,0,0,0,0.000462534690101758,4,0,14,2,24,2,3.63714649959976e-17,0,"NHNB"
"entry34","61","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R04748",101,285,"rectangle",46,17,"#000000","#BFBFFF",615,"reversible","ec","00062",0,0,0,0,249,552,45.1086956521739,0.00652173913043478,1,0,0,0.000472589792060492,1,0,23,2,24,3,0,0,"HNB"
"entry35","62","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R01177",126,204,"rectangle",46,17,"#000000","#BFBFFF",616,"irreversible","ec","00062",0,0,0,0,294,552,53.2608695652174,0,0,0,0,0.000462534690101758,1,0,24,2,24,2,0,0,"NHNB"
"entry63","98","ec:1.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.8","rn:R01278",860,451,"rectangle",46,17,"#000000","#BFBFFF",617,"irreversible","ec","00062",0,0,0,0,0,552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry64","99","ec:1.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.8","rn:R03989",718,451,"rectangle",46,17,"#000000","#BFBFFF",618,"irreversible","ec","00062",0,0,0,0,0,552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry65","100","ec:1.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.8","rn:R03856",577,451,"rectangle",46,17,"#000000","#BFBFFF",619,"irreversible","ec","00062",0,0,0,0,0,552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry66","101","ec:1.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.8","rn:R04753",435,451,"rectangle",46,17,"#000000","#BFBFFF",620,"irreversible","ec","00062",0,0,0,0,0,552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry67","102","ec:1.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.8","rn:R03776",293,451,"rectangle",46,17,"#000000","#BFBFFF",621,"irreversible","ec","00062",0,0,0,0,0,552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry68","103","ec:1.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.8","rn:R06985",151,451,"rectangle",46,17,"#000000","#BFBFFF",622,"irreversible","ec","00062",0,0,0,0,0,552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry75","115","ec:1.1.1.330","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.330","rn:R10826",551,843,"rectangle",46,17,"#000000","#BFBFFF",623,"irreversible","ec","00062",1,4,1,0.2,505,552,91.4855072463768,0,2,0,0,0.000504795557799091,8,0,3,2,24,2,0,0,"NHB"
"entry76","116","ec:1.3.1.93","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.93","rn:R10828",551,1001,"rectangle",46,17,"#000000","#BFBFFF",624,"irreversible","ec","00062",1,4,1,0.2,505,552,91.4855072463768,0.000966183574879227,1,0,0,0.000472589792060492,8,0,3,2,24,2,0,0,"NHB"
"entry77","117","ec:4.2.1.134","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.134","rn:R10827",551,923,"rectangle",46,17,"#000000","#BFBFFF",625,"irreversible","ec","00062",1,4,2,0.4,509,552,92.2101449275362,0.000966183574879227,1,0,0,0.000482858522452921,8,0,2,2,24,2,0,0,"NHB"
"entry78","122","ec:4.2.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.74","rn:R02685",239,923,"rectangle",46,17,"#000000","#BFBFFF",626,"reversible","ec","00062",0,0,0,0,0,552,0,0.00217391304347826,2,0,0,0.000493827160493827,7,0,2,2,24,4,2.18228789975986e-16,0,"HNB"
"entry79","123","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R02685",189,923,"rectangle",46,17,"#000000","#BFBFFF",627,"reversible","ec","00062",0,0,0,0,361,552,65.3985507246377,0.00217391304347826,2,0,0,0.000493827160493827,7,0,2,2,24,4,2.18228789975986e-16,0,"HNB"
"entry80","124","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R01778",189,843,"rectangle",46,17,"#000000","#BFBFFF",628,"reversible","ec","00062",0,0,0,0,249,552,45.1086956521739,0.00120772946859903,2,0,0,0.000516528925619835,7,0,3,2,24,3,0,1.23620448748657e-16,"HNB"
"entry81","125","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R00391",214,768,"rectangle",46,17,"#000000","#BFBFFF",629,"irreversible","ec","00062",0,0,0,0,294,552,53.2608695652174,0,2,0,0,0.000540832882639264,7,0,4,2,24,2,0,0,"NHNB"
"entry88","133","ec:1.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.8","rn:R00385",239,1001,"rectangle",46,17,"#000000","#BFBFFF",630,"irreversible","ec","00062",0,0,0,0,0,552,0,0.00120772946859903,1,0,0,0.000472589792060492,7,0,3,2,24,3,0,0,"HNB"
"entry89","135","ec:1.3.1.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.38","rn:R07162",189,1001,"rectangle",46,17,"#000000","#BFBFFF",631,"irreversible","ec","00062",0,0,0,0,469,552,84.963768115942,0.00120772946859903,1,0,0,0.000472589792060492,7,0,3,2,24,3,0,0,"HNB"
"entry90","136","ec:1.1.1.211","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.211","rn:R01778",239,843,"rectangle",46,17,"#000000","#BFBFFF",632,"reversible","ec","00062",0,0,0,0,256,552,46.3768115942029,0.00120772946859903,2,0,0,0.000516528925619835,7,0,3,2,24,3,0,1.23620448748657e-16,"HNB"
"entry92","142","ec:3.1.2.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.22","rn:R01274",215,1081,"rectangle",46,17,"#000000","#BFBFFF",633,"irreversible","ec","00062",0,0,0,0,471,552,85.3260869565217,0,0,0,0,0.000462534690101758,7,0,4,2,24,2,0,0,"NHNB"
"entry95","147","ec:3.1.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.2","rn:R09450",551,1081,"rectangle",45,16,"#000000","#BFBFFF",634,"irreversible","ec","00062",0,0,0,0,277,552,50.1811594202899,0,0,0,0,0.000462534690101758,8,0,4,2,24,1,0,0,"NHNB"
"entry97","149","ec:2.3.1.199","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.199","rn:R10825",552,768,"rectangle",46,17,"#000000","#BFBFFF",635,"irreversible","ec","00062",0,0,0,0,482,552,87.3188405797101,0,0,0,0,0.000462534690101758,8,0,4,2,24,1,1.81857324979988e-17,0,"NHNB"
