"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry13","28","ec:3.2.1.105","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.105","rn:R03820",235,352,"rectangle",46,17,"#000000","#BFBFFF",5133,"irreversible","ec","00901",0,0,0,0,0,25,0,0,1,0,0,0.00107181136120043,1,0,4,1,5,1,4.76458668578309e-17,0,"NHNB"
"entry14","29","ec:4.3.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.3.2","rn:R03738",235,300,"rectangle",46,17,"#000000","#BFBFFF",5134,"irreversible","ec","00901",1,9,1,0.5,8,25,32,0.00473484848484848,2,1,0.333333333333333,0.00104058272632674,1,0,3,1,5,3,9.52917337156618e-17,1.2451458195869e-16,"HB"
"entry15","30","ec:1.3.1.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.36","rn:R03860",325,503,"rectangle",46,17,"#000000","#BFBFFF",5135,"reversible","ec","00901",0,0,0,0,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry30","59","ec:1.5.1.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.32","rn:R05878",814,505,"rectangle",46,17,"#000000","#BFBFFF",5136,"irreversible","ec","00901",1,9,2,1,0,25,0,0,4,2,0.333333333333333,0.00107991360691145,2,0,3,1,5,4,1.90583467431324e-16,1,"HB"
"entry31","60","ec:2.4.1.219","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.219","rn:R05882",771,547,"rectangle",46,17,"#000000","#BFBFFF",5137,"irreversible","ec","00901",0,0,0,0,1,25,4,0,1,1,1,0.000975609756097561,2,0,3,1,5,2,0.707106781186547,0.271330370297698,"HNB"
"entry32","61","ec:1.14.14.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.104","rn:R05877",708,505,"rectangle",46,17,"#000000","#BFBFFF",5138,"irreversible","ec","00901",1,9,2,1,0,25,0,0.00284090909090909,2,2,0.333333333333333,0.000946969696969697,2,0,3,1,5,4,0.898966325965906,0.414213562373095,"HB"
"entry33","62","ec:3.1.1.78","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.78","rn:R05825",494,505,"rectangle",46,17,"#000000","#BFBFFF",5139,"irreversible","ec","00901",0,0,0,0,0,25,0,0,1,0,0,0.000918273645546373,2,0,5,1,5,1,4.76458668578309e-17,0.112388719261021,"NHNB"
"entry34","63","ec:1.3.1.73","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.73","rn:R05879",904,505,"rectangle",46,17,"#000000","#BFBFFF",5140,"irreversible","ec","00901",1,9,1,0.5,0,25,0,0.000946969696969697,1,0,0,0.000918273645546373,2,0,4,1,5,2,0.707106781186547,0,"HB"
"entry35","64","ec:2.3.1.160","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.160","rn:R05876",616,505,"rectangle",46,17,"#000000","#BFBFFF",5141,"irreversible","ec","00901",1,9,1,0.5,0,25,0,0,0,0,0,0.00089126559714795,2,0,4,1,5,2,0.372364044331791,0,"HB"
"entry36","65","ec:3.2.1.125","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.125","rn:R03703",735,578,"rectangle",46,17,"#000000","#BFBFFF",5142,"irreversible","ec","00901",0,0,0,0,1,25,4,0,0,1,1,0.00089126559714795,2,0,3,1,5,2,1,0,"HNB"
