"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry2","7","ec:4.3.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.3.6","rn:R07456",854,256,"rectangle",46,17,"#000000","#BFBFFF",4660,"irreversible","ec","00750",0,0,0,0,2045,5607,36.4722668093455,0,0,7,0.7,0.000750750750750751,6,0,7,2,4,5,0.405514223283259,0,"NHNB"
"entry6","11","ec:2.6.1.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.54","rn:R05839",573,136,"rectangle",46,17,"#000000","#BFBFFF",4661,"reversible","ec","00750",0,0,0,0,0,5607,0,0,10,23,0.511111111111111,0.00151057401812689,9,0,6,2,4,10,0,0.751124350808395,"NHNB"
"entry11","16","ec:2.6.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.31","rn:R01713",623,117,"rectangle",46,17,"#000000","#BFBFFF",4662,"reversible","ec","00750",0,0,0,0,0,5607,0,0.00428571428571428,4,23,0.511111111111111,0.000894454382826476,7,0,6,2,4,10,0.667595104290127,0.496992125015557,"NHNB"
"entry12","17","ec:2.6.1.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.30","rn:R01712",573,117,"rectangle",46,17,"#000000","#BFBFFF",4663,"reversible","ec","00750",0,0,0,0,9,5607,0.160513643659711,0.00428571428571428,4,23,0.511111111111111,0.000894454382826476,8,0,6,2,4,10,0.667595104290127,0.496992125015557,"NHNB"
"entry13","18","ec:1.2.3.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.3.8","rn:R01709",541,223,"rectangle",46,17,"#000000","#BFBFFF",4664,"irreversible","ec","00750",0,0,0,0,0,5607,0,0.0087389770723104,4,36,0.545454545454545,0.000841750841750842,5,0,5,2,4,12,0.909075441377145,0.400180076227066,"HNB"
"entry14","19","ec:1.2.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.3.1","rn:R01709",541,202,"rectangle",46,17,"#000000","#BFBFFF",4665,"irreversible","ec","00750",0,0,0,0,141,5607,2.51471375066881,0.0087389770723104,4,36,0.545454545454545,0.000841750841750842,4,0,5,2,4,12,0.909075441377145,0.400180076227066,"HNB"
"entry15","20","ec:1.4.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.5","rn:R01710",623,136,"rectangle",46,17,"#000000","#BFBFFF",4666,"reversible","ec","00750",0,0,0,0,3416,5607,60.9238451935081,0,0,18,0.5,0.000750750750750751,18,0,6,2,4,9,0.850260322963282,0,"NHNB"
"entry38","81","ec:2.6.1.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.54","rn:R01580",820,136,"rectangle",46,17,"#000000","#BFBFFF",4667,"reversible","ec","00750",0,0,0,0,0,5607,0,0.0174603174603175,4,5,0.333333333333333,0.00130039011703511,12,0,7,2,4,6,0.10230001329721,0.106346193002262,"NHNB"
"entry39","82","ec:1.4.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.5","rn:R00277",757,136,"rectangle",46,17,"#000000","#BFBFFF",4668,"irreversible","ec","00750",0,0,0,0,3416,5607,60.9238451935081,0,5,2,0.2,0.00149700598802395,6,0,7,2,4,5,0,0.143427223163894,"NHNB"
"entry40","83","ec:3.1.3.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.74","rn:R02494",682,86,"rectangle",46,17,"#000000","#BFBFFF",4669,"irreversible","ec","00750",0,0,0,0,358,5607,6.3848760477974,0.00412257495590829,4,0,0,0.0013550135501355,12,0,7,2,4,6,0.152767917525055,0.299515236559394,"NHNB"
