"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","16","ec:1.1.1.218","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.218","rn:R03591 rn:R03592",342,1543,"rectangle",46,17,"#000000","#BFBFFF",6036,"irreversible","ec","00950",0,0,0,0,0,105,0,0.000522466039707419,1,0,0,0.000130599451482304,9,0,16,1,14,2,0,5.43158099574842e-17,"NHNB"
"entry1","19","ec:2.3.1.150","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.150","rn:R04723",318,1227,"rectangle",46,17,"#000000","#BFBFFF",6037,"irreversible","ec","00950",1,6,3,1,1,105,0.952380952380952,0,0,0,0,0.000127681307456588,6,0.00935128498855604,12,1,14,2,0,1.26736889900797e-16,"NHB"
"entry2","32","ec:2.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.5","rn:R00734",292,258,"rectangle",46,17,"#000000","#BFBFFF",6038,"irreversible","ec","00950",0,0,0,0,99,105,94.2857142857143,0.000126658433868465,7,19,0.678571428571429,0.000357909806728704,1,0.0124125370786004,17,1,14,9,0.143457816866802,0.501406251641434,"HNB"
"entry3","33","ec:1.5.1.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.27","rn:R04695",318,990,"rectangle",46,17,"#000000","#BFBFFF",6039,"irreversible","ec","00950",1,6,3,1,1,105,0.952380952380952,0.0202455590386625,3,3,0.5,0.000135226504394861,5,0.0400044817816963,9,1,14,4,0,3.62105399716562e-17,"NHB"
"entry4","34","ec:1.14.19.67","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.67","rn:R04696",318,1069,"rectangle",46,17,"#000000","#BFBFFF",6040,"irreversible","ec","00950",1,6,3,1,1,105,0.952380952380952,0.00888192267502612,1,3,0.5,0.000130599451482304,5,0.0413886822262339,10,1,14,4,0,1.81052699858281e-16,"NHB"
"entry5","35","ec:1.14.19.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.65","rn:R03834",417,990,"rectangle",46,17,"#000000","#BFBFFF",6041,"irreversible","ec","00950",1,6,3,1,0,105,0,0.0156739811912226,2,1,0.333333333333333,0.000161134386077989,7,0.0271156236322277,12,1,14,3,2.7937955428301e-17,1.81052699858281e-17,"NHB"
"entry6","36","ec:1.14.19.64","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.64","rn:R04690",417,1069,"rectangle",46,17,"#000000","#BFBFFF",6042,"irreversible","ec","00950",1,6,3,1,1,105,0.952380952380952,0.0121473354231975,1,0,0,0.000132082948091401,7,0.0128888581494686,13,1,14,2,0,9.05263499291404e-17,"NHB"
"entry7","37","ec:2.1.1.122","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.122","rn:R04691",417,1148,"rectangle",46,17,"#000000","#BFBFFF",6043,"irreversible","ec","00950",1,6,2,0.666666666666667,1,105,0.952380952380952,0.00835945663531871,1,0,0,0.000130599451482304,7,0.00612645560545702,14,1,14,2,0,9.05263499291404e-17,"NHB"
"entry8","38","ec:1.14.14.97","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.97","rn:R04700",417,1227,"rectangle",46,17,"#000000","#BFBFFF",6044,"irreversible","ec","00950",1,6,1,0.333333333333333,1,105,0.952380952380952,0.00431034482758621,1,0,0,0.000129132231404959,7,0.00291208560528561,15,1,14,2,0,9.05263499291404e-17,"NHB"
"entry9","39","ec:1.14.14.98","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.98","rn:R04699",417,1306,"rectangle",46,17,"#000000","#BFBFFF",6045,"irreversible","ec","00950",0,0,0,0,1,105,0.952380952380952,0,0,0,0,0.000127681307456588,7,0.0013842004445373,16,1,14,1,0,6.33684449503983e-17,"NHNB"
"entry10","41","ec:1.1.1.248","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.248","rn:R04697",318,1148,"rectangle",46,17,"#000000","#BFBFFF",6046,"irreversible","ec","00950",1,6,3,1,1,105,0.952380952380952,0.00457157784743992,1,0,0,0.000129132231404959,6,0.0196732651788742,11,1,14,2,0,7.24210799433123e-17,"NHB"
"entry11","46","ec:4.2.1.78","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.78","rn:R04305",318,444,"rectangle",46,17,"#000000","#BFBFFF",6047,"irreversible","ec","00950",0,0,0,0,0,105,0,0.0248519679554162,7,33,0.5,0.000260688216892596,2,0.11362810591968,15,1,14,12,0.451986965350193,0.833909761984141,"HNB"
"entry12","47","ec:2.1.1.128","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.128","rn:R05123",318,539,"rectangle",46,17,"#000000","#BFBFFF",6048,"irreversible","ec","00950",0,0,0,0,2,105,1.9047619047619,0.0170846394984326,2,1,0.333333333333333,0.000221975582685905,4,0.0540108005205865,14,1,14,3,0.103208736368426,1.81052699858281e-17,"NHNB"
"entry13","48","ec:2.1.1.140","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.140","rn:R04692",318,626,"rectangle",46,17,"#000000","#BFBFFF",6049,"irreversible","ec","00950",0,0,0,0,0,105,0,0.0230929989550679,2,2,0.333333333333333,0.000215377988369589,4,0.0378760353065601,13,1,14,4,0,1.44842159886625e-16,"NHNB"
"entry14","49","ec:2.1.1.116","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.116","rn:R03832",319,785,"rectangle",46,17,"#000000","#BFBFFF",6050,"irreversible","ec","00950",0,0,0,0,1,105,0.952380952380952,0.0281870428422153,6,11,0.523809523809524,0.000206654267410622,3,0.0126253451021868,11,1,14,7,0,7.24210799433123e-17,"NHNB"
"entry15","50","ec:1.14.14.102","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.102","rn:R05732",318,703,"rectangle",46,17,"#000000","#BFBFFF",6051,"irreversible","ec","00950",0,0,0,0,0,105,0,0.0280564263322884,2,2,0.333333333333333,0.000209073803052478,4,0.0265612439866909,12,1,14,4,0,1.44842159886625e-16,"NHNB"
"entry16","53","ec:2.1.1.117","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.117","rn:R03835",461,952,"rectangle",46,17,"#000000","#BFBFFF",6052,"irreversible","ec","00950",1,6,3,1,5,105,4.76190476190476,0.056687565308255,2,4,0.4,0.000150920615756112,7,0.0400044817816963,12,1,14,5,2.7937955428301e-17,1.81052699858281e-16,"NHB"
"entry17","55","ec:2.1.1.89","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.89","rn:R04077",516,911,"rectangle",46,17,"#000000","#BFBFFF",6053,"irreversible","ec","00950",0,0,0,0,0,105,0,0,4,3,0.5,0.000153022188217292,7,0,13,1,14,4,0,7.24210799433123e-17,"NHNB"
