"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","40","ec:2.4.1.152","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.152","rn:R06230",921,569,"rectangle",46,17,"#000000","#BFBFFF",3738,"irreversible","ec","00601",0,0,0,0,145,348,41.6666666666667,0,5,10,1,0.000363504180298073,4,0,3,1,4,5,8.09981670527828e-17,0.997738797110323,"NHNB"
"entry1","41","ec:2.4.1.152","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.152","rn:R06224",531,946,"rectangle",46,17,"#000000","#BFBFFF",3739,"irreversible","ec","00601",0,0,0,0,145,348,41.6666666666667,0,1,0,0,0.000336587007741501,5,0,2,1,4,1,9.25661206234257e-18,0,"NHNB"
"entry2","42","ec:2.4.1.152","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.152","rn:R06222",531,875,"rectangle",46,17,"#000000","#BFBFFF",3740,"irreversible","ec","00601",1,7,1,0.5,145,348,41.6666666666667,0,2,0,0,0.000336700336700337,6,0,1,1,4,2,1.85132241246851e-17,0,"NHB"
"entry3","43","ec:2.4.1.152","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.152","rn:R06227",991,875,"rectangle",46,17,"#000000","#BFBFFF",3741,"irreversible","ec","00601",0,0,0,0,145,348,41.6666666666667,0,1,0,0,0.000355871886120996,9,0,4,1,4,1,9.25661206234257e-18,0,"NHNB"
"entry4","45","ec:2.4.1.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.65","rn:R06221",675,875,"rectangle",46,17,"#000000","#BFBFFF",3742,"irreversible","ec","00601",0,0,0,0,61,348,17.5287356321839,0,1,0,0,0.000355998576005696,7,0,4,1,4,1,9.25661206234257e-18,0.0475521071002797,"NHNB"
"entry5","46","ec:2.4.1.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.65","rn:R06222",481,875,"rectangle",46,17,"#000000","#BFBFFF",3743,"irreversible","ec","00601",1,7,1,0.5,61,348,17.5287356321839,0.000336700336700337,1,0,0,0.000330578512396694,5,0,1,1,4,2,5.06018058374296e-17,0,"NHB"
"entry6","47","ec:2.4.1.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.65","rn:R06224",481,946,"rectangle",46,17,"#000000","#BFBFFF",3744,"irreversible","ec","00601",0,0,0,0,61,348,17.5287356321839,0,0,0,0,0.000324675324675325,6,0,2,1,4,1,2.69781019993032e-17,0,"NHNB"
"entry7","48","ec:2.4.1.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.65","rn:R06230",873,569,"rectangle",46,17,"#000000","#BFBFFF",3745,"irreversible","ec","00601",0,0,0,0,61,348,17.5287356321839,0,5,10,1,0.00035650623885918,4,0,3,1,4,5,8.09981670527828e-17,1,"NHNB"
"entry8","49","ec:2.4.1.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.65","rn:R06227",941,875,"rectangle",46,17,"#000000","#BFBFFF",3746,"irreversible","ec","00601",0,0,0,0,61,348,17.5287356321839,0,1,0,0,0.000336587007741501,4,0,4,1,4,1,9.25661206234257e-18,0.0353646153634942,"NHNB"
"entry9","52","ec:2.4.1.275","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.275","rn:R05977",661,203,"rectangle",46,17,"#000000","#BFBFFF",3747,"irreversible","ec","00601",1,9,1,0.5,150,348,43.1034482758621,0,11,16,0.290909090909091,0.000561482313307131,1,0,4,1,4,11,1.63373371082932e-16,1.80612043181644e-15,"HB"
