"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","18","ec:4.1.2.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.13","rn:R01070",483,407,"rectangle",46,17,"#000000","#BFBFFF",1,"reversible","ec","00010",1,2,23,1,5900,6084,96.9756738987508,0.0254803675856307,7,11,0.244444444444444,0.000823723228995058,2,0,7,6,7,11,0.0260154431696589,0.0017926082428317,"HB"
"entry1","42","ec:1.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.3","rn:R00710",284,948,"rectangle",46,17,"#000000","#BFBFFF",2,"reversible","ec","00010",0,0,0,0,3155,6084,51.8573307034845,0.0012531328320802,7,5,0.178571428571429,0.000380517503805175,4,0,11,6,7,8,6.75583566621932e-08,2.67850059204027e-08,"HNB"
"entry2","43","ec:6.2.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.13","rn:R00229",146,916,"rectangle",46,17,"#000000","#BFBFFF",3,"irreversible","ec","00010",0,0,0,0,358,6084,5.88428665351742,0.00156641604010025,4,2,0.2,0.000372300819061802,3,0,10,6,7,5,4.69369198028066e-09,3.74639287474546e-07,"NHNB"
"entry3","44","ec:1.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.5","rn:R00711",259,969,"rectangle",46,17,"#000000","#BFBFFF",4,"reversible","ec","00010",0,0,0,0,256,6084,4.2077580539119,0.00281954887218045,6,5,0.178571428571429,0.000337381916329285,4,0,11,6,7,8,1.33208572616037e-07,2.60284811250012e-08,"HNB"
"entry7","48","ec:4.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.1","rn:R00755",378,915,"rectangle",46,17,"#000000","#BFBFFF",5,"irreversible","ec","00010",0,0,0,0,282,6084,4.63510848126233,0.00469924812030075,5,10,0.277777777777778,0.00033101621979477,4,0,10,6,7,9,1.07604412355142e-07,8.68490655095948e-09,"HNB"
"entry8","49","ec:1.1.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.2","rn:R00746",487,948,"rectangle",46,17,"#000000","#BFBFFF",6,"reversible","ec","00010",0,0,0,0,566,6084,9.30309007232084,0,0,2,0.666666666666667,0.000302480338777979,4,0,11,6,7,3,1.07767201491243e-08,0,"NHNB"
"entry9","50","ec:1.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.1","rn:R00754",439,941,"rectangle",46,17,"#000000","#BFBFFF",7,"reversible","ec","00010",0,0,0,0,4425,6084,72.7317554240631,0,0,2,0.666666666666667,0.000302480338777979,4,0,11,6,7,3,1.07767201491243e-08,0,"NHNB"
"entry10","51","ec:4.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.1","rn:R00014",431,879,"rectangle",46,17,"#000000","#BFBFFF",8,"irreversible","ec","00010",0,0,0,0,282,6084,4.63510848126233,0.0043859649122807,5,5,0.5,0.000503778337531486,3,6.16875791522897e-18,9,6,7,6,9.27711184612404e-09,5.05226962311934e-07,"NHNB"
"entry11","52","ec:1.2.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.1","rn:R00014",431,858,"rectangle",46,17,"#000000","#BFBFFF",9,"irreversible","ec","00010",0,0,0,0,4984,6084,81.9197896120973,0,5,5,0.5,0.000465549348230912,3,0,9,6,7,5,1.08441193329112e-16,5.0830073658468e-07,"NHNB"
"entry12","53","ec:1.2.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.1","rn:R03270",319,870,"rectangle",46,17,"#000000","#BFBFFF",10,"irreversible","ec","00010",0,0,0,0,4984,6084,81.9197896120973,0.0025062656641604,4,1,0.166666666666667,0.000502008032128514,3,0,10,6,7,5,8.85338517043873e-08,5.29407330929807e-08,"NHNB"
"entry13","54","ec:2.3.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.12","rn:R02569",210,870,"rectangle",46,17,"#000000","#BFBFFF",11,"reversible","ec","00010",0,0,0,0,4909,6084,80.6870479947403,0.0012531328320802,3,5,0.333333333333333,0.000318979266347687,3,0,10,6,7,6,1.42485684209131e-07,3.4133933402585e-07,"NHNB"
"entry14","55","ec:1.1.1.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.27","rn:R00703",558,869,"rectangle",46,17,"#000000","#BFBFFF",12,"reversible","ec","00010",0,0,0,0,2155,6084,35.4207758053912,0,3,8,0.8,0.0003933910306845,3,0,9,6,7,5,1.77606338623806e-07,4.62330745228317e-07,"NHNB"
