"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","26","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R07897 rn:R07898",191,701,"rectangle",46,17,"#000000","#BFBFFF",3678,"irreversible","ec","00592",1,4,1,0.5,105,3546,2.96108291032149,0,2,0,0,0.00346020761245675,4,0,7,1,3,2,7.21001816125717e-17,0,"HB"
"entry1","27","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R07893 rn:R07894",299,628,"rectangle",46,17,"#000000","#BFBFFF",3679,NA,"ec","00592",1,4,2,1,105,3546,2.96108291032149,0,2,0,0,0.00346020761245675,4,0,4,1,3,2,7.21001816125717e-17,4.68215824754662e-16,"HB"
"entry2","28","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R07889 rn:R07890",600,628,"rectangle",46,17,"#000000","#BFBFFF",3680,"irreversible","ec","00592",1,4,1,0.5,105,3546,2.96108291032149,0,2,0,0,0.00326797385620915,3,0,7,1,3,2,7.21001816125717e-17,4.68215824754662e-16,"HB"
"entry3","30","ec:1.3.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.3.6","rn:R07896",139,661,"rectangle",46,17,"#000000","#BFBFFF",3681,"irreversible","ec","00592",1,4,2,1,882,3546,24.8730964467005,0.00326797385620915,1,0,0,0.00308641975308642,4,0,6,1,3,2,1.47806480484369e-16,1.4369904045447e-16,"HB"
"entry4","31","ec:1.3.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.3.6","rn:R07892",403,628,"rectangle",46,17,"#000000","#BFBFFF",3682,"irreversible","ec","00592",1,4,2,1,882,3546,24.8730964467005,0.00326797385620915,1,0,0,0.00308641975308642,4,0,5,1,3,2,0,1.4369904045447e-16,"HB"
"entry5","32","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R07899",299,701,"rectangle",46,17,"#000000","#BFBFFF",3683,"irreversible","ec","00592",0,0,0,0,3152,3546,88.8888888888889,0,0,0,0,0.00292397660818713,4,0,8,1,3,1,2.08166817117217e-16,0,"NHNB"
"entry6","33","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R07895",191,628,"rectangle",46,17,"#000000","#BFBFFF",3684,"irreversible","ec","00592",1,4,2,1,3152,3546,88.8888888888889,0,0,0,0,0.00292397660818713,4,0,5,1,3,2,0,0,"HB"
"entry7","34","ec:4.2.1.92","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.92","rn:R07863",353,524,"rectangle",46,17,"#000000","#BFBFFF",3685,"irreversible","ec","00592",1,4,2,1,91,3546,2.56627185561196,0,2,0,0,0.00390625,2,0,4,1,3,2,7.21001816125717e-17,3.38409111034585e-16,"HB"
"entry8","35","ec:1.13.11.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.12","rn:R07869",299,484,"rectangle",46,17,"#000000","#BFBFFF",3686,"irreversible","ec","00592",1,4,2,1,95,3546,2.67907501410039,0.00980392156862745,2,0,0,0.00346020761245675,1,0,3,1,3,3,3.24439735470605e-17,0,"HB"
"entry21","48","ec:1.3.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.42","rn:R03401",505,556,"rectangle",46,17,"#000000","#BFBFFF",3687,"irreversible","ec","00592",0,0,0,0,97,3546,2.73547659334461,0,1,0,0,0.00308641975308642,2,0,6,1,3,1,3.60500908062859e-17,2.6655959080735e-16,"NHNB"
"entry22","49","ec:2.1.1.141","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.141","rn:R05759",558,725,"rectangle",46,17,"#000000","#BFBFFF",3688,"irreversible","ec","00592",0,0,0,0,82,3546,2.31246474901297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
