"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry6","25","ec:2.6.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.86","rn:R08956",151,169,"rectangle",46,17,"#000000","#BFBFFF",2527,"irreversible","ec","00405",1,5,2,1,164,684,23.9766081871345,0.0128205128205128,1,0,0,0.00636942675159236,1,0,3,1,3,2,1,0,"HB"
"entry7","26","ec:3.3.2.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.15","rn:R11463",254,169,"rectangle",46,17,"#000000","#BFBFFF",2528,"irreversible","ec","00405",1,5,1,0.5,82,684,11.9883040935673,0.0128205128205128,1,0,0,0.00591715976331361,2,0,4,1,3,2,0,0,"HB"
"entry8","27","ec:5.3.3.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.17","rn:R09707",351,169,"rectangle",46,17,"#000000","#BFBFFF",2529,"irreversible","ec","00405",0,0,0,0,394,684,57.6023391812866,0,0,0,0,0.00549450549450549,2,0,5,1,3,1,0,0,"NHNB"
"entry11","33","ec:1.10.3.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.10.3.16","rn:R11489",610,224,"rectangle",46,17,"#000000","#BFBFFF",2530,"irreversible","ec","00405",0,0,0,0,51,684,7.45614035087719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry13","35","ec:1.10.3.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.10.3.16","rn:R11490",610,307,"rectangle",46,17,"#000000","#BFBFFF",2531,"irreversible","ec","00405",0,0,0,0,51,684,7.45614035087719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry17","40","ec:1.10.3.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.10.3.16","rn:R11491",762,224,"rectangle",46,17,"#000000","#BFBFFF",2532,"irreversible","ec","00405",0,0,0,0,51,684,7.45614035087719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry21","45","ec:2.1.1.327","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.327","rn:R11533",820,473,"rectangle",46,17,"#000000","#BFBFFF",2533,"irreversible","ec","00405",1,5,1,0.5,21,684,3.07017543859649,0.00641025641025641,1,0,0,0.00591715976331361,3,0,1,1,3,2,0,0,"HB"
"entry23","48","ec:1.14.13.218","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.218","rn:R11346",943,473,"rectangle",46,17,"#000000","#BFBFFF",2534,"irreversible","ec","00405",0,0,0,0,293,684,42.8362573099415,0,0,0,0,0.00549450549450549,3,0,2,1,3,1,0,0,"NHNB"
"entry25","51","ec:1.10.3.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.10.3.16","rn:R11492",849,224,"rectangle",46,17,"#000000","#BFBFFF",2535,"irreversible","ec","00405",0,0,0,0,51,684,7.45614035087719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry31","59","ec:2.5.1.121","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.121","rn:R10966",879,420,"rectangle",46,17,"#000000","#BFBFFF",2536,"irreversible","ec","00405",0,0,0,0,0,684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
