"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry10","34","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R06941",318,802,"rectangle",46,17,"#000000","#BFBFFF",5693,"irreversible","ec","00930",0,0,0,0,1882,2316,81.2607944732297,0,1,0,0,0.00189035916824197,2,0,1,1,4,1,0,0,"NHNB"
"entry11","35","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R06942",318,728,"rectangle",46,17,"#000000","#BFBFFF",5694,"irreversible","ec","00930",0,0,0,0,2256,2316,97.4093264248705,0,0,0,0,0.00181159420289855,2,0,1,1,4,1,0,0,"NHNB"
"entry12","38","ec:1.4.3.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.12","rn:R02233",257,250,"rectangle",46,17,"#000000","#BFBFFF",5695,"irreversible","ec","00930",1,4,1,0.5,0,2316,0,0.00296442687747036,3,2,0.333333333333333,0.0020703933747412,1,0,7,1,4,4,0.140932895672048,0.453961966799917,"NHB"
"entry13","39","ec:3.10.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.10.1.2","rn:R02564",135,250,"rectangle",46,17,"#000000","#BFBFFF",5696,"irreversible","ec","00930",0,0,0,0,0,2316,0,0,0,0,0,0.00181159420289855,1,0,8,1,4,1,0.144661858803056,0,"NHNB"
"entry14","41","ec:4.2.1.103","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.103","rn:R05771",199,136,"rectangle",46,17,"#000000","#BFBFFF",5697,"irreversible","ec","00930",0,0,0,0,337,2316,14.5509499136442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry15","42","ec:1.14.15.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.3","rn:R06945",293,136,"rectangle",46,17,"#000000","#BFBFFF",5698,"irreversible","ec","00930",0,0,0,0,570,2316,24.6113989637306,0.000988142292490119,1,0,0,0.0019723865877712,1,0,8,1,4,2,0.140932895672048,0.0672682766162739,"NHNB"
"entry17","44","ec:1.2.1.63","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.63","rn:R05099",343,506,"rectangle",46,17,"#000000","#BFBFFF",5699,"irreversible","ec","00930",0,0,0,0,1,2316,0.0431778929188256,0,3,2,0.666666666666667,0.00239234449760766,1,0,5,1,4,3,0,1,"NHNB"
"entry18","45","ec:1.1.1.258","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.258","rn:R05283",343,432,"rectangle",46,17,"#000000","#BFBFFF",5700,"irreversible","ec","00930",0,0,0,0,2,2316,0.0863557858376511,0.00889328063241107,3,2,0.2,0.00227790432801822,1,0,4,1,4,5,0.634114911619493,0.467922544346439,"HNB"
"entry19","47","ec:1.2.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.4","rn:R05099",293,506,"rectangle",46,17,"#000000","#BFBFFF",5701,"irreversible","ec","00930",0,0,0,0,102,2316,4.40414507772021,0.000988142292490119,2,2,0.666666666666667,0.00215982721382289,1,0,5,1,4,3,0.149110608358179,0.743188724254616,"NHNB"
"entry21","49","ec:1.1.1.163","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.163","rn:R02229",293,210,"rectangle",46,17,"#000000","#BFBFFF",5702,"reversible","ec","00930",0,0,0,0,13,2316,0.561312607944732,0.00197628458498024,1,1,0.333333333333333,0.00189035916824197,1,0,7,1,4,3,0.166097914343976,0.328106838131812,"NHNB"
