"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","55","ec:1.1.1.251","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.251","rn:R05571",835,770,"rectangle",46,17,"#000000","#BFBFFF",302,"irreversible","ec","00052",0,0,0,0,190,5726,3.31819769472581,0.00811688311688312,5,9,0.6,0.000854700854700855,2,0,8,5,9,6,3.32910415371769e-05,0.000297950577502709,"NHNB"
"entry1","56","ec:2.7.1.200","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.200","rn:R05570",569,769,"rectangle",46,17,"#000000","#BFBFFF",303,"irreversible","ec","00052",0,0,0,0,653,5726,11.4041215508208,0.0155844155844156,2,1,0.333333333333333,0.000558971492453885,2,0,7,5,9,3,3.32910415372262e-05,0.0576870027516216,"NHNB"
"entry2","57","ec:3.2.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.22","rn:R03634",590,473,"rectangle",46,17,"#000000","#BFBFFF",304,"irreversible","ec","00052",0,0,0,0,2085,5726,36.4128536500175,0.00270562770562771,9,15,0.714285714285714,0.000364298724954463,4,0.489606192353167,8,5,9,12,0.000256881320717619,0.000257092674870213,"HNB"
"entry3","58","ec:2.7.1.144","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.144","rn:R03236",1014,576,"rectangle",46,17,"#000000","#BFBFFF",305,"reversible","ec","00052",0,0,0,0,499,5726,8.71463499825358,0.00292207792207792,3,6,0.6,0.000417536534446764,2,0,8,5,9,5,6.65820830744196e-05,0.000284642402189454,"NHNB"
"entry4","59","ec:2.7.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.11","rn:R03236 rn:R03237 rn:R03238 rn:R03239",964,576,"rectangle",46,17,"#000000","#BFBFFF",306,"reversible","ec","00052",0,0,0,0,4205,5726,73.4369542438002,0.00292207792207792,3,6,0.6,0.000417536534446764,2,0,8,5,9,5,6.65820830744196e-05,0.000284642402189454,"NHNB"
"entry5","60","ec:4.1.2.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.40","rn:R01069",990,325,"rectangle",46,17,"#000000","#BFBFFF",307,"reversible","ec","00052",0,0,0,0,1174,5726,20.5029689137269,0.0167207792207792,1,0,0,0.000392003136025088,2,0,9,5,9,4,6.45500406770271e-05,0.000144193704214938,"NHNB"
"entry6","61","ec:4.1.2.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.21","rn:R01064",886,207,"rectangle",46,17,"#000000","#BFBFFF",308,"irreversible","ec","00052",0,0,0,0,879,5726,15.3510303877052,0.0211038961038961,1,0,0,0.0003933910306845,1,0,9,5,9,3,0.00110413961071427,0.00223416964073252,"NHNB"
"entry7","62","ec:3.2.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.85","rn:R03256",272,601,"rectangle",46,17,"#000000","#BFBFFF",309,"irreversible","ec","00052",0,0,0,0,277,5726,4.83758295494237,0,2,0,0,0.000324675324675325,2,0,6,5,9,2,0,0.0163228649361406,"NHNB"
"entry8","63","ec:3.2.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.22","rn:R05549",628,563,"rectangle",46,17,"#000000","#BFBFFF",310,"irreversible","ec","00052",0,0,0,0,2085,5726,36.4128536500175,0,2,0,0,0.000370644922164566,4,0,9,5,9,2,0,5.46878239119527e-05,"NHNB"
"entry9","64","ec:3.2.1.26","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.26","rn:R03635",628,502,"rectangle",46,17,"#000000","#BFBFFF",311,"irreversible","ec","00052",0,0,0,0,1708,5726,29.8288508557457,0.000811688311688312,1,1,0.333333333333333,0.000363372093023256,4,0.131593551496128,9,5,9,3,3.4836306149944e-05,3.8563498089638e-05,"NHNB"
