"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","19","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07055",378,356,"rectangle",46,17,"#000000","#BFBFFF",3660,"irreversible","ec","00591",0,0,0,0,82,548,14.963503649635,0.00381016042780749,11,64,0.96969696969697,0.025,1,0.108959569403313,2,1,4,12,0.0628232583961967,1,"NHNB"
"entry14","33","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07056",273,356,"rectangle",46,17,"#000000","#BFBFFF",3661,"irreversible","ec","00591",0,0,0,0,82,548,14.963503649635,0.0083619811560988,9,64,0.96969696969697,0.0238095238095238,1,0.171630695040125,2,1,4,12,0.256191069981609,0.912868212527856,"NHNB"
"entry16","36","ec:1.13.11.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.12","rn:R03626",680,311,"rectangle",46,17,"#000000","#BFBFFF",3662,"irreversible","ec","00591",0,0,0,0,95,548,17.3357664233577,0.0157149223325694,7,82,0.901098901098901,0.0217391304347826,1,0.308323474173126,2,1,4,14,0.631444888027806,0.754831994738738,"NHNB"
"entry18","38","ec:1.13.11.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.33","rn:R03626",730,311,"rectangle",46,17,"#000000","#BFBFFF",3663,"irreversible","ec","00591",0,0,0,0,59,548,10.7664233576642,0.0157149223325694,7,82,0.901098901098901,0.0217391304347826,1,0.308323474173126,2,1,4,14,0.631444888027806,0.754831994738738,"NHNB"
"entry19","39","ec:5.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.2.1.5","rn:R03627",435,341,"rectangle",46,17,"#000000","#BFBFFF",3664,"irreversible","ec","00591",0,0,0,0,0,548,0,0.0762891520244461,10,95,0.904761904761905,0.024390243902439,1,0.281401624394248,2,1,4,15,0.41619773293421,0.826974440707639,"HNB"
"entry20","40","ec:3.1.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.4","rn:R07064",378,204,"rectangle",46,17,"#000000","#BFBFFF",3665,"irreversible","ec","00591",0,0,0,0,544,548,99.2700729927007,0.0394782913165266,5,95,0.904761904761905,0.0222222222222222,1,0.491665632566852,2,1,4,15,0.858873522684039,0.495988158760389,"HNB"
"entry21","41","ec:1.13.11.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.45","rn:R05718",635,259,"rectangle",46,17,"#000000","#BFBFFF",3666,"irreversible","ec","00591",0,0,0,0,0,548,0,0.0036319073083779,3,95,0.904761904761905,0.0175438596491228,1,0.695119535062565,2,1,4,15,0.972907272212017,0.361074730695933,"HNB"
"entry22","42","ec:1.13.11.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.60","rn:R07061",459,259,"rectangle",46,17,"#000000","#BFBFFF",3667,"irreversible","ec","00591",1,2,2,1,18,548,3.28467153284672,0.16202731092437,4,96,0.705882352941177,0.0212765957446809,1,0.719756565735433,1,1,4,17,0.960284605665112,0.259034922357568,"HB"
"entry23","43","ec:5.4.4.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.4.6","rn:R07062",514,204,"rectangle",46,17,"#000000","#BFBFFF",3668,"irreversible","ec","00591",0,0,0,0,2,548,0.364963503649635,0,0,1,1,0.00326797385620915,2,0.138331646881579,2,1,4,2,0.0396650405307673,0,"NHNB"
"entry24","44","ec:1.14.19.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.39","rn:R05740",288,275,"rectangle",46,17,"#000000","#BFBFFF",3669,"irreversible","ec","00591",0,0,0,0,0,548,0,0.0517888973771327,3,95,0.904761904761905,0.0208333333333333,1,0.738384476920137,2,1,4,15,0.925114653866668,0.250752223975813,"HNB"
