"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","26","ec:4.2.1.69","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.69","rn:R00778",701,91,"rectangle",46,17,"#000000","#BFBFFF",4905,"irreversible","ec","00791",0,0,0,0,66,955,6.91099476439791,0,2,1,1,0.00591715976331361,3,0,2,1,4,2,0,0.760876721743446,"NHNB"
"entry7","33","ec:3.8.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.8.1.8","rn:R06968",653,315,"rectangle",46,17,"#000000","#BFBFFF",4906,"irreversible","ec","00791",0,0,0,0,0,955,0,0,1,0,0,0.00806451612903226,2,0,6,1,4,1,0,1.86882354233522e-17,"NHNB"
"entry8","34","ec:3.5.4.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.45","rn:R06969",542,326,"rectangle",46,17,"#000000","#BFBFFF",4907,"irreversible","ec","00791",1,3,1,0.25,0,955,0,0.032967032967033,2,1,0.333333333333333,0.00757575757575758,2,0,5,1,4,3,7.79886045614566e-17,4.48517650160453e-16,"HB"
"entry9","38","ec:3.5.4.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.42","rn:R06967",476,281,"rectangle",46,17,"#000000","#BFBFFF",4908,"irreversible","ec","00791",1,3,4,1,2,955,0.209424083769634,0.032967032967033,2,1,0.333333333333333,0.00699300699300699,2,0,4,1,4,3,7.79886045614566e-17,4.48517650160453e-16,"HB"
"entry11","40","ec:3.5.4.43","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.43","rn:R06966",411,326,"rectangle",46,17,"#000000","#BFBFFF",4909,"irreversible","ec","00791",1,3,1,0.25,23,955,2.40837696335078,0.0164835164835165,1,1,0.333333333333333,0.00510204081632653,2,0,5,1,4,3,7.79886045614566e-17,7.47529416934089e-17,"HB"
"entry12","41","ec:3.5.4.43","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.43","rn:R05559",278,152,"rectangle",46,17,"#000000","#BFBFFF",4910,"irreversible","ec","00791",1,3,1,0.25,23,955,2.40837696335078,0,2,0,0,0.00549450549450549,1,0,5,1,4,2,0,3.3638823762034e-16,"NHB"
"entry13","42","ec:3.5.1.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.54","rn:R00005",819,152,"rectangle",46,17,"#000000","#BFBFFF",4911,"irreversible","ec","00791",0,0,0,0,785,955,82.1989528795812,0,3,2,0.666666666666667,0.00595238095238095,3,0,2,1,4,3,7.79886045614566e-17,1,"HNB"
"entry17","48","ec:3.8.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.8.1.8","rn:R05569",287,326,"rectangle",46,17,"#000000","#BFBFFF",4912,"irreversible","ec","00791",0,0,0,0,0,955,0,0,0,0,0,0.00476190476190476,2,0,6,1,4,1,1.94971511403642e-17,3.73764708467045e-17,"NHNB"
"entry19","51","ec:3.5.2.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.2.15","rn:R12332",531,152,"rectangle",46,17,"#000000","#BFBFFF",4913,"irreversible","ec","00791",1,4,1,0.25,62,955,6.49214659685864,0.032967032967033,2,0,0,0.00549450549450549,1,0,3,1,4,3,7.79886045614566e-17,2.99011766773636e-16,"HB"
"entry20","53","ec:3.5.4.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.42","rn:R05560",403,152,"rectangle",46,17,"#000000","#BFBFFF",4914,"irreversible","ec","00791",1,3,2,0.5,2,955,0.209424083769634,0,0,0,0,0.00476190476190476,1,0,4,1,4,2,1.16982906842185e-16,7.47529416934089e-17,"NHB"
"entry21","54","ec:3.8.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.8.1.8","rn:R05558",151,152,"rectangle",46,17,"#000000","#BFBFFF",4915,"irreversible","ec","00791",0,0,0,0,0,955,0,0,0,0,0,0.00476190476190476,1,0,6,1,4,1,5.84914534210925e-17,3.73764708467045e-17,"NHNB"
"entry22","56","ec:3.5.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.5","rn:R00131",819,91,"rectangle",46,17,"#000000","#BFBFFF",4916,"irreversible","ec","00791",0,0,0,0,684,955,71.6230366492147,0,1,2,0.666666666666667,0.00546448087431694,3,0,2,1,4,3,0.807022204769649,0.421066614308947,"HNB"
"entry34","70","ec:6.3.4.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.4.6","rn:R00774",764,118,"rectangle",46,17,"#000000","#BFBFFF",4917,"irreversible","ec","00791",0,0,0,0,757,955,79.2670157068063,0.010989010989011,1,3,0.5,0.00510204081632653,3,0,1,1,4,4,1,0.239123278256554,"HNB"
"entry35","71","ec:3.5.4.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.45","rn:R06968",653,336,"rectangle",46,17,"#000000","#BFBFFF",4918,"irreversible","ec","00791",0,0,0,0,0,955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry36","73","ec:3.5.1.131","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.131","rn:R12333",632,152,"rectangle",46,17,"#000000","#BFBFFF",4919,"irreversible","ec","00791",0,0,0,0,98,955,10.261780104712,0,0,0,0,0.00476190476190476,1,0,4,1,4,1,5.84914534210925e-17,3.73764708467045e-17,"NHNB"
"entry39","78","ec:3.5.1.84","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.84","rn:R05563",632,195,"rectangle",46,17,"#000000","#BFBFFF",4920,"irreversible","ec","00791",0,0,0,0,220,955,23.0366492146597,0,0,1,1,0.00476190476190476,3,0,2,1,4,2,0.567898926513094,7.47529416934089e-17,"NHNB"
