"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry60","72","ec:1.1.1.234","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.234","rn:R06610",672,501,"rectangle",46,17,"#000000","#BFBFFF",5793,"irreversible","ec","00941",0,0,0,0,0,91,0,0.000687543912476162,5,34,0.944444444444444,0.000215146299483649,3,0.321878751147667,8,1,9,9,0.721018756303564,0.455483949180067,"HNB"
"entry61","73","ec:2.1.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.104","rn:R01942",188,777,"rectangle",46,17,"#000000","#BFBFFF",5794,"irreversible","ec","00941",1,4,1,0.5,91,91,100,0,0,2,0.333333333333333,0.000146929180135175,2,1.55551467845793e-16,10,1,9,4,0,0,"NHB"
"entry76","171","ec:1.14.20.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.20.6","rn:R08082",1058,168,"rectangle",46,17,"#000000","#BFBFFF",5795,"irreversible","ec","00941",0,0,0,0,88,91,96.7032967032967,0,1,0,0,0.00015236934328813,1,6.18716706348021e-17,11,1,9,1,9.9531254758385e-18,0,"NHNB"
"entry77","172","ec:1.14.11.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.9","rn:R07996",819,224,"rectangle",46,17,"#000000","#BFBFFF",5796,"irreversible","ec","00941",0,0,0,0,88,91,96.7032967032967,0.000602228244504667,4,6,0.4,0.000154368632293918,2,1.09275644453931e-16,9,1,9,6,0,0,"NHNB"
"entry78","173","ec:1.14.11.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.9","rn:R07993",819,145,"rectangle",46,17,"#000000","#BFBFFF",5797,"irreversible","ec","00941",1,4,1,0.5,0,91,0,0.000301114122252334,1,1,0.333333333333333,0.00015053439710974,1,1.07206748183502e-16,10,1,9,3,0,0,"NHB"
"entry79","174","ec:5.5.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.6","rn:R07990",486,145,"rectangle",46,17,"#000000","#BFBFFF",5798,"irreversible","ec","00941",1,4,2,1,91,91,100,0.0004516711833785,1,1,0.333333333333333,0.000148720999405116,1,9.08468628333936e-17,9,1,9,3,0,0,"NHB"
"entry80","175","ec:5.5.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.6","rn:R07995",486,314,"rectangle",46,17,"#000000","#BFBFFF",5799,"irreversible","ec","00941",0,0,0,0,91,91,100,0,0,1,1,0.000146929180135175,2,9.15952227171011e-17,10,1,9,2,0,0,"NHNB"
"entry81","176","ec:5.5.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.6","rn:R06556",486,221,"rectangle",46,17,"#000000","#BFBFFF",5800,"irreversible","ec","00941",1,4,2,1,91,91,100,0.000301114122252334,2,5,0.5,0.000150557061126167,2,1.46302679327865e-16,8,1,9,5,0,0,"NHB"
"entry82","177","ec:2.3.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.74","rn:R07987",254,145,"rectangle",46,17,"#000000","#BFBFFF",5801,"irreversible","ec","00941",1,4,2,1,90,91,98.9010989010989,0,0,0,0,0.000146929180135175,1,6.08460211815162e-16,8,1,9,2,0,0,"NHB"
"entry83","178","ec:1.14.20.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.20.5","rn:R08081",672,172,"rectangle",46,17,"#000000","#BFBFFF",5802,"irreversible","ec","00941",0,0,0,0,0,91,0,0,2,1,1,0.000152415790275873,1,6.18716706348021e-17,10,1,9,2,1.9906250951677e-17,0,"NHNB"
