"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"1",NA,"gene",NA,636,756,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10123 / dme:Dmel_CG3458",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"2",NA,"gene",NA,905,885,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG6920",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"3",NA,"gene",NA,1087,351,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG13779",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"5",NA,"gene",NA,998,219,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG16928",NA,NA,"dme","03440",0,1,0,0,0,0,0.166666666666667,1,0,2,1,1,1,1,1.66533453693773e-16,"NHNB"
"6","ec:2.4.1.128","gene",NA,998,202,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG6339",5739,NA,"dme","03440",1,1,0,2,0,0,0.5,1,0,1,1,1,2,0,1,"HB"
"7",NA,"gene",NA,646,358,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG3325",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"8",NA,"gene",NA,646,375,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG31069",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"11",NA,"gene",NA,747,375,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG2412",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"12",NA,"gene",NA,593,358,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG2412",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"13",NA,"gene",NA,701,375,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG31069",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"15",NA,"gene",NA,593,326,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG31069",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"31",NA,"gene",NA,688,739,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG3026",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"35",NA,"gene",NA,902,219,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG16928",NA,NA,"dme","03440",0,1,0,0,0,0,0.166666666666667,1,0,2,1,1,1,1,1.66533453693773e-16,"NHNB"
"36",NA,"gene",NA,902,202,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG6339",NA,NA,"dme","03440",1,1,0,2,0,0,0.5,1,0,1,1,1,2,0,1,"HB"
"38",NA,"gene",NA,998,236,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG6754",NA,NA,"dme","03440",0,1,0,0,0,0,0.166666666666667,1,0,2,1,1,1,1,1.66533453693773e-16,"NHNB"
"39",NA,"gene",NA,1015,329,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG15220 / dme:Dmel_CG9273 / dme:Dmel_CG9633",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"40",NA,"gene",NA,1015,351,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG7948",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"46",NA,"gene",NA,688,756,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG12936",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"50",NA,"gene",NA,1012,493,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG3736",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"51",NA,"gene",NA,917,668,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG12018 / dme:Dmel_CG3975 / dme:Dmel_CG5949",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"52",NA,"gene",NA,636,739,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG6920",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"56",NA,"gene",NA,253,202,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG4337",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"65",NA,"gene",NA,1179,208,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG11156",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"66",NA,"gene",NA,1133,117,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG6535",NA,NA,"dme","03440",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
