"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry1",51,"hsa:2053","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2053",NA,"rn:R07111",NA,877,501,"rectangle",46,17,"#000000","#BFFFBF",1,590
"2","entry2",52,"hsa:2053","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2053",NA,"rn:R07110",NA,823,501,"rectangle",46,17,"#000000","#BFFFBF",1,590
"3","entry3",53,"hsa:2053","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2053",NA,"rn:R07109",NA,745,501,"rectangle",46,17,"#000000","#BFFFBF",1,590
"4","entry4",54,"hsa:2053","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2053",NA,"rn:R07108",NA,667,501,"rectangle",46,17,"#000000","#BFFFBF",1,590
"5","entry46",97,"hsa:1555 / hsa:1573","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1555+hsa:1573",NA,"rn:R07052",NA,877,431,"rectangle",46,17,"#000000","#BFFFBF",1,590
"6","entry47",98,"hsa:1555 / hsa:1559 / hsa:1573","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1555+hsa:1559+hsa:1573",NA,"rn:R07051",NA,823,431,"rectangle",46,17,"#000000","#BFFFBF",1,590
"7","entry48",99,"hsa:1555 / hsa:1558 / hsa:1559 / hsa:1573","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1555+hsa:1558+hsa:1559+hsa:1573",NA,"rn:R07050",NA,720,431,"rectangle",46,17,"#000000","#BFFFBF",1,590
"8","entry49",100,"hsa:1555 / hsa:1558 / hsa:1559 / hsa:1573","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1555+hsa:1558+hsa:1559+hsa:1573",NA,"rn:R07048",NA,667,431,"rectangle",46,17,"#000000","#BFFFBF",1,590
"9","entry50",101,"hsa:1573","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1573",NA,"rn:R07044",NA,553,557,"rectangle",46,17,"#000000","#BFFFBF",1,590
"10","entry51",102,"hsa:1573","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1573",NA,"rn:R07045",NA,485,557,"rectangle",46,17,"#000000","#BFFFBF",1,590
