"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"70","ec:2.7.1.36","gene","rn:R02245",434,408,"rectangle",46,17,"#BFFFBF","cel:CELE_Y42G9A.4",5087,"irreversible","cel","00900",1,1,0.133333333333333,1,0,0,0.0062111801242236,1,2.74876559630546e-17,6,5,7,2,0,1.10989998318222e-17,"NHB"
"71","ec:2.3.1.9","gene","rn:R00238",499,202,"rectangle",46,17,"#BFFFBF","cel:CELE_T02G5.7 / cel:CELE_T02G5.8",5088,"reversible","cel","00900",0,1,0,1,0,0,0.00714285714285714,2,0,9,5,7,1,0,0,"NHNB"
"72","ec:2.3.3.10","gene","rn:R01978",434,270,"rectangle",46,17,"#BFFFBF","cel:CELE_F25B4.6",5089,"irreversible","cel","00900",1,1,0.0833333333333333,1,0,0,0.00684931506849315,2,5.57298071424026e-17,8,5,7,3,0,0,"NHB"
"75","ec:1.1.1.34","gene","rn:R02082",409,339,"rectangle",46,17,"#BFFFBF","cel:CELE_F08F8.2",5091,"irreversible","cel","00900",1,1,0.1125,1,0,0,0.0065359477124183,1,1.86647896849773e-17,7,5,7,2,0,1.10989998318222e-17,"NHB"
"98","ec:5.3.3.2","gene","rn:R01123",613,668,"rectangle",46,17,"#BFFFBF","cel:CELE_K06H7.9",5094,"reversible","cel","00900",0,1,0,1,1,1,0.00510204081632653,3,0.276393202250021,6,5,7,3,0.650811656920736,0.144995571094179,"NHNB"
"100","ec:4.1.1.33","gene","rn:R01121",435,548,"rectangle",46,17,"#BFFFBF","cel:CELE_Y48B6A.13",5096,"irreversible","cel","00900",1,1,0.15,2,1,0.333333333333333,0.00555555555555556,3,3.2085214244565e-17,5,5,7,3,1.4193919398197e-17,0.275187618394717,"NHB"
"101","ec:2.7.4.2","gene","rn:R03245",434,477,"rectangle",46,17,"#BFFFBF","cel:CELE_F32D8.13",5097,"irreversible","cel","00900",1,1,0.145833333333333,1,0,0,0.00588235294117647,1,3.54019703509996e-17,5,5,7,2,0,1.10989998318222e-17,"NHB"
"103","ec:2.5.1.1","gene","rn:R01658",673,727,"rectangle",46,17,"#BFFFBF","cel:CELE_R06C1.2",5099,"irreversible","cel","00900",1,1,0.133333333333333,6,6,0.4,0.00520833333333333,3,0.447213595499958,6,5,7,9,0.724812381605283,1,"HB"
"105","ec:2.5.1.10","gene","rn:R02003",493,915,"rectangle",46,17,"#BFFFBF","cel:CELE_R06C1.2",5101,"irreversible","cel","00900",1,1,0.133333333333333,6,6,0.4,0.00520833333333333,3,0.447213595499958,6,5,7,9,0.724812381605283,1,"HB"
"119","ec:2.5.1.87","gene","rn:R05556",379,1173,"rectangle",46,17,"#BFFFBF","cel:CELE_T01G1.4",5106,"irreversible","cel","00900",0,1,0,1,5,0.833333333333333,0.00390625,3,0.618033988749895,7,5,7,4,0.897903614007457,0.200045659778947,"NHNB"
"120","ec:2.5.1.91","gene","rn:R09249",553,1234,"rectangle",46,17,"#BFFFBF","cel:CELE_C24A11.9",5107,"irreversible","cel","00900",0,1,0,0,5,0.833333333333333,0.00367647058823529,3,1,7,5,7,4,1,0,"NHNB"
"133","ec:2.5.1.58","gene","rn:R09844",379,1052,"rectangle",46,17,"#BFFFBF","cel:CELE_F23B12.6 / cel:CELE_R02D3.5",5117,"irreversible","cel","00900",0,1,0.0166666666666667,2,3,0.3,0.00416666666666667,3,0.276393202250021,7,5,7,5,0.86266555676765,0.379667380660969,"HNB"
"134",NA,"gene","rn:R09845",259,1062,"rectangle",46,17,"#BFFFBF","cel:CELE_F48F5.5",NA,"irreversible","cel","00900",0,1,0.0166666666666667,2,0,0,0.00476190476190476,4,4.12360947252621e-17,8,5,7,4,0,0.345145000944314,"NHNB"
"135","ec:2.1.1.100","gene","rn:R04496",147,1052,"rectangle",46,17,"#BFFFBF","cel:CELE_F21F3.3 / cel:CELE_M01E11.1",5118,"irreversible","cel","00900",0,1,0,2,0,0,0.00549450549450549,4,0,9,5,7,2,0,0,"NHNB"
"151","ec:3.4.24.84","gene","rn:R09845",259,1041,"rectangle",46,17,"#BFFFBF","cel:CELE_C04F12.10",5124,"irreversible","cel","00900",0,1,0.0166666666666667,2,0,0,0.00476190476190476,4,0,8,5,7,4,0,0.345145000944314,"NHNB"
