"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"26","ec:6.3.4.15","gene","rn:R05145",378,876,"rectangle",46,17,"#BFFFBF","eco:b3973",4801,"irreversible","eco","00780",0,1,0,0,1,1,0.00549450549450549,1,0.472135954999581,8,4,10,2,2.90376723421229e-17,0,"NHNB"
"28","ec:6.3.4.15","gene","rn:R01074",389,784,"rectangle",46,17,"#BFFFBF","eco:b3973",4803,"irreversible","eco","00780",0,1,0,0,1,1,0.00549450549450549,1,0.472135954999581,8,4,10,2,2.90376723421229e-17,0,"NHNB"
"30","ec:2.8.1.6","gene","rn:R01078",414,687,"rectangle",46,17,"#BFFFBF","eco:b0775",4805,"irreversible","eco","00780",1,1,0.141025641025641,2,1,0.166666666666667,0.00641025641025641,1,0.47213595499958,7,4,10,4,2.19487928583174e-16,0,"HB"
"31","ec:6.3.3.3","gene","rn:R03182",414,623,"rectangle",46,17,"#BFFFBF","eco:b0778 / eco:b1593",4806,"irreversible","eco","00780",0,1,0.0865384615384615,1,0,0,0.00689655172413793,2,0.381966011250106,6,4,10,2,0,3.26185918884199e-17,"NHNB"
"32","ec:2.6.1.62","gene","rn:R03231",389,558,"rectangle",46,17,"#BFFFBF","eco:b0774",4807,"irreversible","eco","00780",1,1,0.256410256410256,3,0,0,0.00917431192660551,2,0.618033988749895,5,4,10,4,0,0,"HB"
"34","ec:2.3.1.47","gene","rn:R03210",583,493,"rectangle",46,17,"#BFFFBF","eco:b0776",4808,"irreversible","eco","00780",1,1,0.269230769230769,2,0,0,0.0087719298245614,2,1,4,4,10,5,0,0,"HB"
"42","ec:3.1.1.85","gene","rn:R09725",352,463,"rectangle",46,17,"#BFFFBF","eco:b3412",4814,"irreversible","eco","00780",1,1,0.269230769230769,1,0,0,0.00934579439252336,3,0,5,4,10,2,0.561552812808831,0,"NHB"
"45","ec:2.3.1.47","gene","rn:R10124",415,493,"rectangle",46,17,"#BFFFBF","eco:b0776",4815,"irreversible","eco","00780",1,1,0.269230769230769,2,0,0,0.0087719298245614,2,1,4,4,10,5,0,0,"HB"
"49","ec:2.1.1.197","gene","rn:R09543",118,172,"rectangle",46,17,"#BFFFBF","eco:b0777",4816,"irreversible","eco","00780",0,1,0,2,0,0,0.0135135135135135,3,0,8,4,10,2,1.66927940242297e-16,0.780776406404415,"NHNB"
"53","ec:1.1.1.100","gene","rn:R10116",179,295,"rectangle",46,17,"#BFFFBF","eco:b1093",4817,"irreversible","eco","00780",0,1,0.211538461538462,1,0,0,0.0142857142857143,3,0,8,4,10,3,2.04935366078408e-16,6.10044710317079e-17,"NHNB"
"56","ec:4.2.1.59","gene","rn:R10117",179,361,"rectangle",46,17,"#BFFFBF","eco:b0180",4818,"irreversible","eco","00780",0,1,0.256410256410256,1,0,0,0.0163934426229508,4,0,7,4,10,2,2.24667176806357e-17,0,"NHNB"
"59","ec:1.3.1.10","gene","rn:R10118",179,427,"rectangle",46,17,"#BFFFBF","eco:b1288",4819,"irreversible","eco","00780",1,1,0.301282051282051,3,0,0,0.0192307692307692,3,0,6,4,10,4,4.49334353612715e-17,1,"HB"
"64","ec:2.3.1.41","gene","rn:R10119",268,229,"rectangle",46,17,"#BFFFBF","eco:b2323",4820,"irreversible","eco","00780",0,1,0.0448717948717949,1,0,0,0.0126582278481013,3,0,7,4,10,3,1,2.32928522794581e-17,"NHNB"
"67","ec:1.1.1.100","gene","rn:R10120",294,295,"rectangle",46,17,"#BFFFBF","eco:b1093",4821,"irreversible","eco","00780",0,1,0.211538461538462,1,0,0,0.0142857142857143,3,0,8,4,10,3,2.04935366078408e-16,6.10044710317079e-17,"NHNB"
"70","ec:4.2.1.59","gene","rn:R10121",294,361,"rectangle",46,17,"#BFFFBF","eco:b0180",4822,"irreversible","eco","00780",0,1,0.256410256410256,1,0,0,0.0163934426229508,4,0,7,4,10,2,2.24667176806357e-17,0,"NHNB"
"73","ec:1.3.1.10","gene","rn:R10122",294,427,"rectangle",46,17,"#BFFFBF","eco:b1288",4823,"irreversible","eco","00780",1,1,0.301282051282051,3,0,0,0.0192307692307692,3,0,6,4,10,4,4.49334353612715e-17,1,"HB"
"74","ec:2.3.1.179","gene","rn:R10119",318,229,"rectangle",46,17,"#BFFFBF","eco:b1095",4824,"irreversible","eco","00780",0,1,0.0448717948717949,1,0,0,0.0126582278481013,3,0,7,4,10,3,1,2.32928522794581e-17,"NHNB"
"92",NA,"gene","rn:R10127",464,736,"rectangle",46,17,"#BFFFBF","eco:b3551",NA,"irreversible","eco","00780",0,1,0,1,1,1,0.00591715976331361,1,0.291796067500632,8,4,10,2,8.71574023564078e-17,0,"NHNB"
"94","ec:2.3.1.41","gene","rn:R10115",153,229,"rectangle",46,17,"#BFFFBF","eco:b2323",4827,"irreversible","eco","00780",0,1,0.0448717948717949,1,0,0,0.0126582278481013,3,0,7,4,10,3,1,2.32928522794581e-17,"NHNB"
"95","ec:2.3.1.179","gene","rn:R10115",203,229,"rectangle",46,17,"#BFFFBF","eco:b1095",4828,"irreversible","eco","00780",0,1,0.0448717948717949,1,0,0,0.0126582278481013,3,0,7,4,10,3,1,2.32928522794581e-17,"NHNB"
