"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"9","ec:2.7.8.35","gene","rn:R12075",120,130,"rectangle",46,17,"#BFFFBF","mtv:RVBD_1302",3610,"irreversible","mtv","00572",0,1,0,1,0,0,0.166666666666667,1,0,3,2,3,1,5.78880899344839e-17,2.91440195827718e-17,"NHNB"
"10","ec:2.4.1.289","gene","rn:R12077",224,130,"rectangle",46,17,"#BFFFBF","mtv:RVBD_3265c",3611,"irreversible","mtv","00572",1,1,0.333333333333333,1,0,0,0.142857142857143,1,0,2,2,3,2,2.59579280694043e-16,0.618033988749894,"NHB"
"14","ec:2.4.1.287","gene","rn:R12078",273,163,"rectangle",46,17,"#BFFFBF","mtv:RVBD_3782",3612,"irreversible","mtv","00572",1,1,0.333333333333333,2,0,0,0.111111111111111,2,1,2,2,3,4,1,1,"HB"
"17","ec:2.4.1.287","gene","rn:R12079",273,220,"rectangle",46,17,"#BFFFBF","mtv:RVBD_3782",3613,"irreversible","mtv","00572",1,1,0.333333333333333,2,0,0,0.111111111111111,2,1,2,2,3,4,1,1,"HB"
"21","ec:2.4.1.288","gene","rn:R12080",310,263,"rectangle",46,17,"#BFFFBF","mtv:RVBD_3808c",3614,"irreversible","mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"27","ec:2.4.2.46","gene",NA,521,263,"rectangle",46,17,"#BFFFBF","mtv:RVBD_3792",3615,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"33",NA,"gene",NA,680,263,"rectangle",46,17,"#BFFFBF","mtv:RVBD_3805c",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"43",NA,"gene","rn:R12077",NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3265c",NA,"irreversible","mtv","00572",1,1,0.333333333333333,1,0,0,0.142857142857143,1,0,2,2,3,2,2.59579280694043e-16,0.618033988749894,"NHB"
"44",NA,"gene","rn:R12078",NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3782",NA,"irreversible","mtv","00572",1,1,0.333333333333333,2,0,0,0.111111111111111,2,1,2,2,3,4,1,1,"HB"
"45",NA,"gene","rn:R12079",NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3782",NA,"irreversible","mtv","00572",1,1,0.333333333333333,2,0,0,0.111111111111111,2,1,2,2,3,4,1,1,"HB"
"46",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"47",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"48",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"49",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"50",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"51",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"52",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"53",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3808c",NA,NA,"mtv","00572",0,1,0,0,0,0,0.0833333333333333,2,1,3,2,3,1,0.618033988749895,0,"NHNB"
"54",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3792",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"57",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_2673",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"59",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_0129c / mtv:RVBD_1886c / mtv:RVBD_3804c",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"60",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_0129c / mtv:RVBD_1886c / mtv:RVBD_3804c",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"61",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3794 / mtv:RVBD_3795",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"62",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_0236c / mtv:RVBD_2673",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"63",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3794 / mtv:RVBD_3795",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"64",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3805c",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"65",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_0129c / mtv:RVBD_1886c / mtv:RVBD_3804c",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"66",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3794 / mtv:RVBD_3795",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"67",NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","mtv:RVBD_3805c",NA,NA,"mtv","00572",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
